feature_id	perturbation_type	base_prompt_family	position_label	hit_count	comparison_count	mean_activation	max_activation
31784	d_to_ḑ	paraphrase_hum	final_prompt_token_minus_1	0	1	0.0	0.0
31784	d_to_ḑ	paraphrase_hum	final_prompt_token_minus_10	0	1	0.0	0.0
31784	d_to_ḑ	paraphrase_hum	final_prompt_token_minus_2	0	1	0.0	0.0
31784	d_to_ḑ	paraphrase_hum	final_prompt_token_minus_5	0	1	0.0	0.0
31784	d_to_ḑ	removed_sentence_hum	final_prompt_token	1	1	0.1813051253557205	0.1813051253557205
31784	d_to_ḑ	removed_sentence_hum	final_prompt_token_minus_1	1	1	0.1612313389778137	0.1612313389778137
31784	d_to_ḑ	removed_sentence_hum	final_prompt_token_minus_10	0	1	0.0	0.0
31784	d_to_ḑ	removed_sentence_hum	final_prompt_token_minus_2	0	1	0.0	0.0
31784	d_to_ḑ	removed_sentence_hum	final_prompt_token_minus_5	1	1	0.1425696909427642	0.1425696909427642
31784	d_to_ḑ	yes_no_hum	final_prompt_token	0	1	0.0	0.0
31784	d_to_ḑ	yes_no_hum	final_prompt_token_minus_1	0	1	0.0	0.0
31784	d_to_ḑ	yes_no_hum	final_prompt_token_minus_10	0	1	0.0	0.0
31784	d_to_ḑ	yes_no_hum	final_prompt_token_minus_2	0	1	0.0	0.0
31784	d_to_ḑ	yes_no_hum	final_prompt_token_minus_5	0	1	0.0	0.0
31784	e_to_ē	just_check_hum	final_prompt_token	0	1	0.0	0.0
31784	e_to_ē	just_check_hum	final_prompt_token_minus_1	0	1	0.0	0.0
31784	e_to_ē	just_check_hum	final_prompt_token_minus_10	0	1	0.0	0.0
31784	e_to_ē	just_check_hum	final_prompt_token_minus_2	0	1	0.0	0.0
31784	e_to_ē	just_check_hum	final_prompt_token_minus_5	0	1	0.0	0.0
31784	e_to_ē	original_hum	final_prompt_token	0	1	0.0	0.0
31784	e_to_ē	original_hum	final_prompt_token_minus_1	1	1	0.1504565328359604	0.1504565328359604
31784	e_to_ē	original_hum	final_prompt_token_minus_10	0	1	0.0	0.0
31784	e_to_ē	original_hum	final_prompt_token_minus_2	0	1	0.0	0.0
31784	e_to_ē	original_hum	final_prompt_token_minus_5	0	1	0.0	0.0
31784	e_to_ē	paraphrase_hum	final_prompt_token	0	1	0.0	0.0
31784	e_to_ē	paraphrase_hum	final_prompt_token_minus_1	0	1	0.0	0.0
31784	e_to_ē	paraphrase_hum	final_prompt_token_minus_10	0	1	0.0	0.0
31784	e_to_ē	paraphrase_hum	final_prompt_token_minus_2	0	1	0.0	0.0
31784	e_to_ē	paraphrase_hum	final_prompt_token_minus_5	0	1	0.0	0.0
31784	e_to_ē	removed_sentence_hum	final_prompt_token	0	1	0.0	0.0
31784	e_to_ē	removed_sentence_hum	final_prompt_token_minus_1	0	1	0.0	0.0
31784	e_to_ē	removed_sentence_hum	final_prompt_token_minus_10	0	1	0.0	0.0
31784	e_to_ē	removed_sentence_hum	final_prompt_token_minus_2	0	1	0.0	0.0
31784	e_to_ē	removed_sentence_hum	final_prompt_token_minus_5	0	1	0.0	0.0
31784	e_to_ē	yes_no_hum	final_prompt_token	0	1	0.0	0.0
31784	e_to_ē	yes_no_hum	final_prompt_token_minus_1	0	1	0.0	0.0
31784	e_to_ē	yes_no_hum	final_prompt_token_minus_10	0	1	0.0	0.0
31784	e_to_ē	yes_no_hum	final_prompt_token_minus_2	0	1	0.0	0.0
31784	e_to_ē	yes_no_hum	final_prompt_token_minus_5	0	1	0.0	0.0
31784	random_readable_unicode_control	just_check_hum	final_prompt_token	1	1	0.2292698472738266	0.2292698472738266
31784	random_readable_unicode_control	just_check_hum	final_prompt_token_minus_1	1	1	0.2108731269836425	0.2108731269836425
31784	random_readable_unicode_control	just_check_hum	final_prompt_token_minus_10	0	1	0.0	0.0
31784	random_readable_unicode_control	just_check_hum	final_prompt_token_minus_2	0	1	0.0	0.0
31784	random_readable_unicode_control	just_check_hum	final_prompt_token_minus_5	0	1	0.0	0.0
31784	random_readable_unicode_control	original_hum	final_prompt_token	0	1	0.0	0.0
31784	random_readable_unicode_control	original_hum	final_prompt_token_minus_1	0	1	0.0	0.0
31784	random_readable_unicode_control	original_hum	final_prompt_token_minus_10	0	1	0.0	0.0
31784	random_readable_unicode_control	original_hum	final_prompt_token_minus_2	0	1	0.0	0.0
31784	random_readable_unicode_control	original_hum	final_prompt_token_minus_5	0	1	0.0	0.0
31784	random_readable_unicode_control	paraphrase_hum	final_prompt_token	0	1	0.0	0.0
31784	random_readable_unicode_control	paraphrase_hum	final_prompt_token_minus_1	0	1	0.0	0.0
31784	random_readable_unicode_control	paraphrase_hum	final_prompt_token_minus_10	0	1	0.0	0.0
31784	random_readable_unicode_control	paraphrase_hum	final_prompt_token_minus_2	0	1	0.0	0.0
31784	random_readable_unicode_control	paraphrase_hum	final_prompt_token_minus_5	0	1	0.0	0.0
31784	random_readable_unicode_control	removed_sentence_hum	final_prompt_token	0	1	0.0	0.0
31784	random_readable_unicode_control	removed_sentence_hum	final_prompt_token_minus_1	1	1	0.2048391997814178	0.2048391997814178
31784	random_readable_unicode_control	removed_sentence_hum	final_prompt_token_minus_10	0	1	0.0	0.0
31784	random_readable_unicode_control	removed_sentence_hum	final_prompt_token_minus_2	0	1	0.0	0.0
31784	random_readable_unicode_control	removed_sentence_hum	final_prompt_token_minus_5	0	1	0.0	0.0
31784	random_readable_unicode_control	yes_no_hum	final_prompt_token	0	1	0.0	0.0
31784	random_readable_unicode_control	yes_no_hum	final_prompt_token_minus_1	0	1	0.0	0.0
31784	random_readable_unicode_control	yes_no_hum	final_prompt_token_minus_10	0	1	0.0	0.0
31784	random_readable_unicode_control	yes_no_hum	final_prompt_token_minus_2	0	1	0.0	0.0
31784	random_readable_unicode_control	yes_no_hum	final_prompt_token_minus_5	0	1	0.0	0.0
31784	s_to_ş	just_check_hum	final_prompt_token	0	1	0.0	0.0
31784	s_to_ş	just_check_hum	final_prompt_token_minus_1	0	1	0.0	0.0
31784	s_to_ş	just_check_hum	final_prompt_token_minus_10	0	1	0.0	0.0
31784	s_to_ş	just_check_hum	final_prompt_token_minus_2	0	1	0.0	0.0
31784	s_to_ş	just_check_hum	final_prompt_token_minus_5	0	1	0.0	0.0
31784	s_to_ş	original_hum	final_prompt_token	0	1	0.0	0.0
31784	s_to_ş	original_hum	final_prompt_token_minus_1	0	1	0.0	0.0
31784	s_to_ş	original_hum	final_prompt_token_minus_10	0	1	0.0	0.0
31784	s_to_ş	original_hum	final_prompt_token_minus_2	0	1	0.0	0.0
31784	s_to_ş	original_hum	final_prompt_token_minus_5	0	1	0.0	0.0
31784	s_to_ş	paraphrase_hum	final_prompt_token	0	1	0.0	0.0
31784	s_to_ş	paraphrase_hum	final_prompt_token_minus_1	0	1	0.0	0.0
31784	s_to_ş	paraphrase_hum	final_prompt_token_minus_10	0	1	0.0	0.0
31784	s_to_ş	paraphrase_hum	final_prompt_token_minus_2	0	1	0.0	0.0
31784	s_to_ş	paraphrase_hum	final_prompt_token_minus_5	0	1	0.0	0.0
31784	s_to_ş	removed_sentence_hum	final_prompt_token	0	1	0.0	0.0
31784	s_to_ş	removed_sentence_hum	final_prompt_token_minus_1	0	1	0.0	0.0
31784	s_to_ş	removed_sentence_hum	final_prompt_token_minus_10	0	1	0.0	0.0
31784	s_to_ş	removed_sentence_hum	final_prompt_token_minus_2	0	1	0.0	0.0
31784	s_to_ş	removed_sentence_hum	final_prompt_token_minus_5	0	1	0.0	0.0
31784	s_to_ş	yes_no_hum	final_prompt_token	0	1	0.0	0.0
31784	s_to_ş	yes_no_hum	final_prompt_token_minus_1	0	1	0.0	0.0
31784	s_to_ş	yes_no_hum	final_prompt_token_minus_10	0	1	0.0	0.0
31784	s_to_ş	yes_no_hum	final_prompt_token_minus_2	0	1	0.0	0.0
31784	s_to_ş	yes_no_hum	final_prompt_token_minus_5	0	1	0.0	0.0
31784	s_to_ṡ	just_check_hum	final_prompt_token	0	1	0.0	0.0
31784	s_to_ṡ	just_check_hum	final_prompt_token_minus_1	0	1	0.0	0.0
31784	s_to_ṡ	just_check_hum	final_prompt_token_minus_10	0	1	0.0	0.0
31784	s_to_ṡ	just_check_hum	final_prompt_token_minus_2	0	1	0.0	0.0
31784	s_to_ṡ	just_check_hum	final_prompt_token_minus_5	0	1	0.0	0.0
31784	s_to_ṡ	original_hum	final_prompt_token	0	1	0.0	0.0
31784	s_to_ṡ	original_hum	final_prompt_token_minus_1	1	1	0.1412693262100219	0.1412693262100219
31784	s_to_ṡ	original_hum	final_prompt_token_minus_10	0	1	0.0	0.0
31784	s_to_ṡ	original_hum	final_prompt_token_minus_2	0	1	0.0	0.0
31784	s_to_ṡ	original_hum	final_prompt_token_minus_5	0	1	0.0	0.0
31784	s_to_ṡ	paraphrase_hum	final_prompt_token	0	1	0.0	0.0
31784	s_to_ṡ	paraphrase_hum	final_prompt_token_minus_1	0	1	0.0	0.0
31784	s_to_ṡ	paraphrase_hum	final_prompt_token_minus_10	0	1	0.0	0.0
31784	s_to_ṡ	paraphrase_hum	final_prompt_token_minus_2	0	1	0.0	0.0
31784	s_to_ṡ	paraphrase_hum	final_prompt_token_minus_5	0	1	0.0	0.0
31784	s_to_ṡ	removed_sentence_hum	final_prompt_token	0	1	0.0	0.0
31784	s_to_ṡ	removed_sentence_hum	final_prompt_token_minus_1	1	1	0.1305099874734878	0.1305099874734878
31784	s_to_ṡ	removed_sentence_hum	final_prompt_token_minus_10	0	1	0.0	0.0
31784	s_to_ṡ	removed_sentence_hum	final_prompt_token_minus_2	0	1	0.0	0.0
31784	s_to_ṡ	removed_sentence_hum	final_prompt_token_minus_5	0	1	0.0	0.0
31784	s_to_ṡ	yes_no_hum	final_prompt_token	0	1	0.0	0.0
31784	s_to_ṡ	yes_no_hum	final_prompt_token_minus_1	0	1	0.0	0.0
31784	s_to_ṡ	yes_no_hum	final_prompt_token_minus_10	0	1	0.0	0.0
31784	s_to_ṡ	yes_no_hum	final_prompt_token_minus_2	0	1	0.0	0.0
31784	s_to_ṡ	yes_no_hum	final_prompt_token_minus_5	0	1	0.0	0.0
