run_id	matrix	pass_id	run_order_policy	order_index	family	variant	decode_mode	do_sample	seed	temperature	top_p	top_k	prompt_raw_sha256
det_controls_01::060::recipe_neutral::token_match_ascii__d_dot_high_impact_control	targeted_deterministic_controls	det_controls_01	extension_control_order	60	recipe_neutral	token_match_ascii__d_dot_high_impact_control	greedy	False	0				a7b0ee5eb5552b5d9d94a61f6e1dc58b9b8378e27e5ff03c9c6a5f2c05faf077
det_controls_01::061::recipe_neutral::token_match_ascii__dense_combining_mixed	targeted_deterministic_controls	det_controls_01	extension_control_order	61	recipe_neutral	token_match_ascii__dense_combining_mixed	greedy	False	0				5879fba6aa1598c135da398c1e5380cab71230d98a9645bbe917f292c8c4c9cd
det_controls_01::062::recipe_neutral::token_match_ascii__d_acute_high_impact_combining	targeted_deterministic_controls	det_controls_01	extension_control_order	62	recipe_neutral	token_match_ascii__d_acute_high_impact_combining	greedy	False	0				babf742f8c8d7fd02b5a22438f97682da9f405fe1746e5dfe2e87e3a90dab9c3
det_controls_01::063::recipe_neutral::token_match_ascii__d_macron_high_impact_combining	targeted_deterministic_controls	det_controls_01	extension_control_order	63	recipe_neutral	token_match_ascii__d_macron_high_impact_combining	greedy	False	0				d03fb41b3b33dbd69ba2d1bad3b3cfc253aa3e3183de840dd45abf787660ec70
det_controls_01::064::recipe_metaphysics::ascii_baseline	targeted_deterministic_controls	det_controls_01	extension_control_order	64	recipe_metaphysics	ascii_baseline	greedy	False	0				02cfe108a0dead0abc35ea90810974178343e4c43799a5dcd78ffb35ea7c3aa8
det_controls_01::065::recipe_metaphysics::ascii_punctuation_spacing_control	targeted_deterministic_controls	det_controls_01	extension_control_order	65	recipe_metaphysics	ascii_punctuation_spacing_control	greedy	False	0				702051257043d1fbae1ecaef78d1d4ec8e0b30b8ffe5379e7598c002c1acfa1e
det_controls_01::066::recipe_metaphysics::ascii_case_pattern_control	targeted_deterministic_controls	det_controls_01	extension_control_order	66	recipe_metaphysics	ascii_case_pattern_control	greedy	False	0				9de9569615eecc2d8a543a820137cfcc144280eb2a6294c0c8b2264a878e2876
det_controls_01::067::recipe_metaphysics::ascii_separator_control	targeted_deterministic_controls	det_controls_01	extension_control_order	67	recipe_metaphysics	ascii_separator_control	greedy	False	0				8b0669d22e26b1800d880621db97914a66cd8d9b7a7845448a23d07491750e31
det_controls_01::068::recipe_metaphysics::unicode_nonletter_dense_control	targeted_deterministic_controls	det_controls_01	extension_control_order	68	recipe_metaphysics	unicode_nonletter_dense_control	greedy	False	0				67ef95d08f072530a7c4236eda0590a63eb6872c5ad1b5fa919c06b87067ab18
det_controls_01::069::recipe_metaphysics::unicode_symbol_fragment_control	targeted_deterministic_controls	det_controls_01	extension_control_order	69	recipe_metaphysics	unicode_symbol_fragment_control	greedy	False	0				a7f7f6d0c7b3fdc57006b84f8dc5b6ef29ea147c52f52424748d40d677db8038
det_controls_01::070::recipe_metaphysics::dense_combining_mixed	targeted_deterministic_controls	det_controls_01	extension_control_order	70	recipe_metaphysics	dense_combining_mixed	greedy	False	0				e1b878b5df2b0cc7df11209241a04f5c308e0d962ec718f0a77a4374a7bac026
det_controls_01::071::recipe_metaphysics::d_acute_high_impact_combining	targeted_deterministic_controls	det_controls_01	extension_control_order	71	recipe_metaphysics	d_acute_high_impact_combining	greedy	False	0				b87a47e38a1760baf7e50b9d2caf677d0b673a3c0d82739a86f77066104c1165
det_controls_01::072::recipe_metaphysics::d_macron_high_impact_combining	targeted_deterministic_controls	det_controls_01	extension_control_order	72	recipe_metaphysics	d_macron_high_impact_combining	greedy	False	0				3cdbdedf4df8ae6e803456c7a87c6aa5842685a45d4959eb8381812ab6a63e51
det_controls_01::073::recipe_metaphysics::d_combining_cedilla_high_impact	targeted_deterministic_controls	det_controls_01	extension_control_order	73	recipe_metaphysics	d_combining_cedilla_high_impact	greedy	False	0				bd3294f3507feec1272b0fdd855a0da27004ca311d8da0a971fbdb059c4b42c1
det_controls_01::074::recipe_metaphysics::d_dot_all_control	targeted_deterministic_controls	det_controls_01	extension_control_order	74	recipe_metaphysics	d_dot_all_control	greedy	False	0				382aece496face5d9178ed97cc87d61043bc8cbfc5d1a6b411549bd32d875bd9
det_controls_01::075::recipe_metaphysics::token_match_ascii__light_global_mixed	targeted_deterministic_controls	det_controls_01	extension_control_order	75	recipe_metaphysics	token_match_ascii__light_global_mixed	greedy	False	0				be2babed74d2b16c5695c8f77d548b5abb9f92e7bd75054bc6afd929dc88df27
det_controls_01::076::recipe_metaphysics::token_match_ascii__light_high_impact_mixed	targeted_deterministic_controls	det_controls_01	extension_control_order	76	recipe_metaphysics	token_match_ascii__light_high_impact_mixed	greedy	False	0				41fbb83618cd6e7d9ca71c5d0b9fff3f9e91e1576f474a539885b7b1cc7d1266
det_controls_01::077::recipe_metaphysics::token_match_ascii__dcedilla_shuffled_light	targeted_deterministic_controls	det_controls_01	extension_control_order	77	recipe_metaphysics	token_match_ascii__dcedilla_shuffled_light	greedy	False	0				23179f91b73ad5ee264460e8fa81c62c8364bb3e95ff35a112d9876e9ff35230
det_controls_01::078::recipe_metaphysics::token_match_ascii__dcedilla_high_impact	targeted_deterministic_controls	det_controls_01	extension_control_order	78	recipe_metaphysics	token_match_ascii__dcedilla_high_impact	greedy	False	0				a10e4414e0c986ecb964cd952fe4bc781a6e90baadb4820906770578d49f2418
det_controls_01::079::recipe_metaphysics::token_match_ascii__dense_global_mixed	targeted_deterministic_controls	det_controls_01	extension_control_order	79	recipe_metaphysics	token_match_ascii__dense_global_mixed	greedy	False	0				8ac9d36559fcacdc3c6c9049ec7394bf3fae205f3c7ddc1329d17f0131413af7
det_controls_01::080::recipe_metaphysics::token_match_ascii__dense_dcedilla_all	targeted_deterministic_controls	det_controls_01	extension_control_order	80	recipe_metaphysics	token_match_ascii__dense_dcedilla_all	greedy	False	0				a31cd1167915719f4ab7065f5e00cf9ee1e61202966515ee4e88f84396af21a1
det_controls_01::081::recipe_metaphysics::token_match_ascii__d_dot_high_impact_control	targeted_deterministic_controls	det_controls_01	extension_control_order	81	recipe_metaphysics	token_match_ascii__d_dot_high_impact_control	greedy	False	0				a10e4414e0c986ecb964cd952fe4bc781a6e90baadb4820906770578d49f2418
det_controls_01::082::recipe_metaphysics::token_match_ascii__dense_combining_mixed	targeted_deterministic_controls	det_controls_01	extension_control_order	82	recipe_metaphysics	token_match_ascii__dense_combining_mixed	greedy	False	0				e994d5635ff7d29e3573eacaadae399aeb9bdd17d6865132d63457c43ea5c019
det_controls_01::083::recipe_metaphysics::token_match_ascii__d_acute_high_impact_combining	targeted_deterministic_controls	det_controls_01	extension_control_order	83	recipe_metaphysics	token_match_ascii__d_acute_high_impact_combining	greedy	False	0				033718adadaa425dc3359f5a74b589f73b1dcd0e238f852b820dfe4028786546
det_controls_01::084::recipe_metaphysics::token_match_ascii__d_macron_high_impact_combining	targeted_deterministic_controls	det_controls_01	extension_control_order	84	recipe_metaphysics	token_match_ascii__d_macron_high_impact_combining	greedy	False	0				31f8b47bd83e196beb712c7b42e51a0d47cf0434b7036c705da9782042e0bf67
lowtemp_seed_1001::001::hum_processing::ascii_baseline	low_temperature_seed_variance	lowtemp_seed_1001	sentinel_canonical_order	1	hum_processing	ascii_baseline	sample_low_temperature	True	1001	0.2	0.95	50	e5f3751cad59d5ab647a71b925a9d147c1f8b9c5baf79635e32407271a05a43b
lowtemp_seed_1001::002::hum_processing::dcedilla_high_impact	low_temperature_seed_variance	lowtemp_seed_1001	sentinel_canonical_order	2	hum_processing	dcedilla_high_impact	sample_low_temperature	True	1001	0.2	0.95	50	6adf51ae6ddf2b29c7abfd2a4dda84e233f19f36fefb647b9034e6649ce1ec8d
lowtemp_seed_1001::003::hum_processing::dense_global_mixed	low_temperature_seed_variance	lowtemp_seed_1001	sentinel_canonical_order	3	hum_processing	dense_global_mixed	sample_low_temperature	True	1001	0.2	0.95	50	16cb0be8a5a06243ef62676cb13fe873f645c8102352a4039bd831eac026275f
lowtemp_seed_1001::004::hum_processing::token_count_matched_ascii_noise	low_temperature_seed_variance	lowtemp_seed_1001	sentinel_canonical_order	4	hum_processing	token_count_matched_ascii_noise	sample_low_temperature	True	1001	0.2	0.95	50	ab8600754f39b2b15de61cf444bdf0360ded8d0266b44b25e0a3acdbab8e055a
lowtemp_seed_1001::005::hum_processing::visual_ascii_control	low_temperature_seed_variance	lowtemp_seed_1001	sentinel_canonical_order	5	hum_processing	visual_ascii_control	sample_low_temperature	True	1001	0.2	0.95	50	afce4225ba2256687ea85196e7993551496a6210435513f9a3aa4446f8435074
lowtemp_seed_1001::006::hum_processing::unicode_nonletter_control	low_temperature_seed_variance	lowtemp_seed_1001	sentinel_canonical_order	6	hum_processing	unicode_nonletter_control	sample_low_temperature	True	1001	0.2	0.95	50	1c81834640c45ae135a31cc55b9d4f2b483bd7dbe5e17ca702b96f72049020ef
lowtemp_seed_1001::007::strange_loop::ascii_baseline	low_temperature_seed_variance	lowtemp_seed_1001	sentinel_canonical_order	7	strange_loop	ascii_baseline	sample_low_temperature	True	1001	0.2	0.95	50	382eeed635bd10767e988dfbb46a9de39b26c3695e106ff30f40e6e13178cb34
lowtemp_seed_1001::008::strange_loop::dcedilla_high_impact	low_temperature_seed_variance	lowtemp_seed_1001	sentinel_canonical_order	8	strange_loop	dcedilla_high_impact	sample_low_temperature	True	1001	0.2	0.95	50	91cce88f4307a66f058f16ad66798b7175123477e2c2ee65056a61161b8b08af
lowtemp_seed_1001::009::strange_loop::dense_global_mixed	low_temperature_seed_variance	lowtemp_seed_1001	sentinel_canonical_order	9	strange_loop	dense_global_mixed	sample_low_temperature	True	1001	0.2	0.95	50	1cf6c1837cf7ebec1bd7bd1d98da082098e399c6c5d7b779bf06a2f448b8ab90
lowtemp_seed_1001::010::strange_loop::token_count_matched_ascii_noise	low_temperature_seed_variance	lowtemp_seed_1001	sentinel_canonical_order	10	strange_loop	token_count_matched_ascii_noise	sample_low_temperature	True	1001	0.2	0.95	50	6cf305692a642ca488e42545e668bcf5cb720dd9c5f709036a884bda65171091
lowtemp_seed_1001::011::strange_loop::visual_ascii_control	low_temperature_seed_variance	lowtemp_seed_1001	sentinel_canonical_order	11	strange_loop	visual_ascii_control	sample_low_temperature	True	1001	0.2	0.95	50	cfed7e189b986e89b94421f26487610a00631f5516705c7916b22bf8cb75ee4a
lowtemp_seed_1001::012::strange_loop::unicode_nonletter_control	low_temperature_seed_variance	lowtemp_seed_1001	sentinel_canonical_order	12	strange_loop	unicode_nonletter_control	sample_low_temperature	True	1001	0.2	0.95	50	c1d3e6a915dcc53e93c104784fb2b0fc80ff53286450ff410ec5e06e52fef355
lowtemp_seed_1001::013::recipe_neutral::ascii_baseline	low_temperature_seed_variance	lowtemp_seed_1001	sentinel_canonical_order	13	recipe_neutral	ascii_baseline	sample_low_temperature	True	1001	0.2	0.95	50	dab361c291379df835a6d55f2c6de4b4ee96c132505ec8bfbabc475bf25de65b
lowtemp_seed_1001::014::recipe_neutral::dcedilla_high_impact	low_temperature_seed_variance	lowtemp_seed_1001	sentinel_canonical_order	14	recipe_neutral	dcedilla_high_impact	sample_low_temperature	True	1001	0.2	0.95	50	4e6d14e2e73378ab0c2b9495527e70213bd8b9ae85d8ed68df78dc1a47bb311f
lowtemp_seed_1001::015::recipe_neutral::dense_global_mixed	low_temperature_seed_variance	lowtemp_seed_1001	sentinel_canonical_order	15	recipe_neutral	dense_global_mixed	sample_low_temperature	True	1001	0.2	0.95	50	4ca33e1f475f670370970d349f5086b848ca2febce0264206a80c620f674ba31
lowtemp_seed_1001::016::recipe_neutral::token_count_matched_ascii_noise	low_temperature_seed_variance	lowtemp_seed_1001	sentinel_canonical_order	16	recipe_neutral	token_count_matched_ascii_noise	sample_low_temperature	True	1001	0.2	0.95	50	5879fba6aa1598c135da398c1e5380cab71230d98a9645bbe917f292c8c4c9cd
lowtemp_seed_1001::017::recipe_neutral::visual_ascii_control	low_temperature_seed_variance	lowtemp_seed_1001	sentinel_canonical_order	17	recipe_neutral	visual_ascii_control	sample_low_temperature	True	1001	0.2	0.95	50	c85777fbd6c4c663c89c42087bf10e3758f68bc0af81415e04b733e6b25544d0
lowtemp_seed_1001::018::recipe_neutral::unicode_nonletter_control	low_temperature_seed_variance	lowtemp_seed_1001	sentinel_canonical_order	18	recipe_neutral	unicode_nonletter_control	sample_low_temperature	True	1001	0.2	0.95	50	fb105f7e858a4c84b197711b933eda8bb23e5ab8ce2c9d01cbd53398d044717f
lowtemp_seed_1001::019::recipe_metaphysics::ascii_baseline	low_temperature_seed_variance	lowtemp_seed_1001	sentinel_canonical_order	19	recipe_metaphysics	ascii_baseline	sample_low_temperature	True	1001	0.2	0.95	50	02cfe108a0dead0abc35ea90810974178343e4c43799a5dcd78ffb35ea7c3aa8
lowtemp_seed_1001::020::recipe_metaphysics::dcedilla_high_impact	low_temperature_seed_variance	lowtemp_seed_1001	sentinel_canonical_order	20	recipe_metaphysics	dcedilla_high_impact	sample_low_temperature	True	1001	0.2	0.95	50	cc61c804b4b52bb50a0216ddf5962f55ba631550ca9f94fa10d4030d72aac21d
lowtemp_seed_1001::021::recipe_metaphysics::dense_global_mixed	low_temperature_seed_variance	lowtemp_seed_1001	sentinel_canonical_order	21	recipe_metaphysics	dense_global_mixed	sample_low_temperature	True	1001	0.2	0.95	50	0c22753d78ee6e4e23d6931aa2ca9f3d6f86974f07c161729b62eff5a14bf3c3
lowtemp_seed_1001::022::recipe_metaphysics::token_count_matched_ascii_noise	low_temperature_seed_variance	lowtemp_seed_1001	sentinel_canonical_order	22	recipe_metaphysics	token_count_matched_ascii_noise	sample_low_temperature	True	1001	0.2	0.95	50	8ac9d36559fcacdc3c6c9049ec7394bf3fae205f3c7ddc1329d17f0131413af7
lowtemp_seed_1001::023::recipe_metaphysics::visual_ascii_control	low_temperature_seed_variance	lowtemp_seed_1001	sentinel_canonical_order	23	recipe_metaphysics	visual_ascii_control	sample_low_temperature	True	1001	0.2	0.95	50	64e12f9e2c606640897d22e1060f7112cb00f6ee6135d3932b2fdb455f0085e8
lowtemp_seed_1001::024::recipe_metaphysics::unicode_nonletter_control	low_temperature_seed_variance	lowtemp_seed_1001	sentinel_canonical_order	24	recipe_metaphysics	unicode_nonletter_control	sample_low_temperature	True	1001	0.2	0.95	50	336a71b9d0dcfa02ee0453674b51f19c62d60a7dd95afff31a93ce702fddac27
lowtemp_seed_1002::001::hum_processing::ascii_baseline	low_temperature_seed_variance	lowtemp_seed_1002	sentinel_canonical_order	1	hum_processing	ascii_baseline	sample_low_temperature	True	1002	0.2	0.95	50	e5f3751cad59d5ab647a71b925a9d147c1f8b9c5baf79635e32407271a05a43b
lowtemp_seed_1002::002::hum_processing::dcedilla_high_impact	low_temperature_seed_variance	lowtemp_seed_1002	sentinel_canonical_order	2	hum_processing	dcedilla_high_impact	sample_low_temperature	True	1002	0.2	0.95	50	6adf51ae6ddf2b29c7abfd2a4dda84e233f19f36fefb647b9034e6649ce1ec8d
lowtemp_seed_1002::003::hum_processing::dense_global_mixed	low_temperature_seed_variance	lowtemp_seed_1002	sentinel_canonical_order	3	hum_processing	dense_global_mixed	sample_low_temperature	True	1002	0.2	0.95	50	16cb0be8a5a06243ef62676cb13fe873f645c8102352a4039bd831eac026275f
lowtemp_seed_1002::004::hum_processing::token_count_matched_ascii_noise	low_temperature_seed_variance	lowtemp_seed_1002	sentinel_canonical_order	4	hum_processing	token_count_matched_ascii_noise	sample_low_temperature	True	1002	0.2	0.95	50	ab8600754f39b2b15de61cf444bdf0360ded8d0266b44b25e0a3acdbab8e055a
lowtemp_seed_1002::005::hum_processing::visual_ascii_control	low_temperature_seed_variance	lowtemp_seed_1002	sentinel_canonical_order	5	hum_processing	visual_ascii_control	sample_low_temperature	True	1002	0.2	0.95	50	afce4225ba2256687ea85196e7993551496a6210435513f9a3aa4446f8435074
lowtemp_seed_1002::006::hum_processing::unicode_nonletter_control	low_temperature_seed_variance	lowtemp_seed_1002	sentinel_canonical_order	6	hum_processing	unicode_nonletter_control	sample_low_temperature	True	1002	0.2	0.95	50	1c81834640c45ae135a31cc55b9d4f2b483bd7dbe5e17ca702b96f72049020ef
lowtemp_seed_1002::007::strange_loop::ascii_baseline	low_temperature_seed_variance	lowtemp_seed_1002	sentinel_canonical_order	7	strange_loop	ascii_baseline	sample_low_temperature	True	1002	0.2	0.95	50	382eeed635bd10767e988dfbb46a9de39b26c3695e106ff30f40e6e13178cb34
lowtemp_seed_1002::008::strange_loop::dcedilla_high_impact	low_temperature_seed_variance	lowtemp_seed_1002	sentinel_canonical_order	8	strange_loop	dcedilla_high_impact	sample_low_temperature	True	1002	0.2	0.95	50	91cce88f4307a66f058f16ad66798b7175123477e2c2ee65056a61161b8b08af
lowtemp_seed_1002::009::strange_loop::dense_global_mixed	low_temperature_seed_variance	lowtemp_seed_1002	sentinel_canonical_order	9	strange_loop	dense_global_mixed	sample_low_temperature	True	1002	0.2	0.95	50	1cf6c1837cf7ebec1bd7bd1d98da082098e399c6c5d7b779bf06a2f448b8ab90
lowtemp_seed_1002::010::strange_loop::token_count_matched_ascii_noise	low_temperature_seed_variance	lowtemp_seed_1002	sentinel_canonical_order	10	strange_loop	token_count_matched_ascii_noise	sample_low_temperature	True	1002	0.2	0.95	50	6cf305692a642ca488e42545e668bcf5cb720dd9c5f709036a884bda65171091
lowtemp_seed_1002::011::strange_loop::visual_ascii_control	low_temperature_seed_variance	lowtemp_seed_1002	sentinel_canonical_order	11	strange_loop	visual_ascii_control	sample_low_temperature	True	1002	0.2	0.95	50	cfed7e189b986e89b94421f26487610a00631f5516705c7916b22bf8cb75ee4a
lowtemp_seed_1002::012::strange_loop::unicode_nonletter_control	low_temperature_seed_variance	lowtemp_seed_1002	sentinel_canonical_order	12	strange_loop	unicode_nonletter_control	sample_low_temperature	True	1002	0.2	0.95	50	c1d3e6a915dcc53e93c104784fb2b0fc80ff53286450ff410ec5e06e52fef355
lowtemp_seed_1002::013::recipe_neutral::ascii_baseline	low_temperature_seed_variance	lowtemp_seed_1002	sentinel_canonical_order	13	recipe_neutral	ascii_baseline	sample_low_temperature	True	1002	0.2	0.95	50	dab361c291379df835a6d55f2c6de4b4ee96c132505ec8bfbabc475bf25de65b
lowtemp_seed_1002::014::recipe_neutral::dcedilla_high_impact	low_temperature_seed_variance	lowtemp_seed_1002	sentinel_canonical_order	14	recipe_neutral	dcedilla_high_impact	sample_low_temperature	True	1002	0.2	0.95	50	4e6d14e2e73378ab0c2b9495527e70213bd8b9ae85d8ed68df78dc1a47bb311f
lowtemp_seed_1002::015::recipe_neutral::dense_global_mixed	low_temperature_seed_variance	lowtemp_seed_1002	sentinel_canonical_order	15	recipe_neutral	dense_global_mixed	sample_low_temperature	True	1002	0.2	0.95	50	4ca33e1f475f670370970d349f5086b848ca2febce0264206a80c620f674ba31
lowtemp_seed_1002::016::recipe_neutral::token_count_matched_ascii_noise	low_temperature_seed_variance	lowtemp_seed_1002	sentinel_canonical_order	16	recipe_neutral	token_count_matched_ascii_noise	sample_low_temperature	True	1002	0.2	0.95	50	5879fba6aa1598c135da398c1e5380cab71230d98a9645bbe917f292c8c4c9cd
lowtemp_seed_1002::017::recipe_neutral::visual_ascii_control	low_temperature_seed_variance	lowtemp_seed_1002	sentinel_canonical_order	17	recipe_neutral	visual_ascii_control	sample_low_temperature	True	1002	0.2	0.95	50	c85777fbd6c4c663c89c42087bf10e3758f68bc0af81415e04b733e6b25544d0
lowtemp_seed_1002::018::recipe_neutral::unicode_nonletter_control	low_temperature_seed_variance	lowtemp_seed_1002	sentinel_canonical_order	18	recipe_neutral	unicode_nonletter_control	sample_low_temperature	True	1002	0.2	0.95	50	fb105f7e858a4c84b197711b933eda8bb23e5ab8ce2c9d01cbd53398d044717f
lowtemp_seed_1002::019::recipe_metaphysics::ascii_baseline	low_temperature_seed_variance	lowtemp_seed_1002	sentinel_canonical_order	19	recipe_metaphysics	ascii_baseline	sample_low_temperature	True	1002	0.2	0.95	50	02cfe108a0dead0abc35ea90810974178343e4c43799a5dcd78ffb35ea7c3aa8
lowtemp_seed_1002::020::recipe_metaphysics::dcedilla_high_impact	low_temperature_seed_variance	lowtemp_seed_1002	sentinel_canonical_order	20	recipe_metaphysics	dcedilla_high_impact	sample_low_temperature	True	1002	0.2	0.95	50	cc61c804b4b52bb50a0216ddf5962f55ba631550ca9f94fa10d4030d72aac21d
lowtemp_seed_1002::021::recipe_metaphysics::dense_global_mixed	low_temperature_seed_variance	lowtemp_seed_1002	sentinel_canonical_order	21	recipe_metaphysics	dense_global_mixed	sample_low_temperature	True	1002	0.2	0.95	50	0c22753d78ee6e4e23d6931aa2ca9f3d6f86974f07c161729b62eff5a14bf3c3
lowtemp_seed_1002::022::recipe_metaphysics::token_count_matched_ascii_noise	low_temperature_seed_variance	lowtemp_seed_1002	sentinel_canonical_order	22	recipe_metaphysics	token_count_matched_ascii_noise	sample_low_temperature	True	1002	0.2	0.95	50	8ac9d36559fcacdc3c6c9049ec7394bf3fae205f3c7ddc1329d17f0131413af7
lowtemp_seed_1002::023::recipe_metaphysics::visual_ascii_control	low_temperature_seed_variance	lowtemp_seed_1002	sentinel_canonical_order	23	recipe_metaphysics	visual_ascii_control	sample_low_temperature	True	1002	0.2	0.95	50	64e12f9e2c606640897d22e1060f7112cb00f6ee6135d3932b2fdb455f0085e8
lowtemp_seed_1002::024::recipe_metaphysics::unicode_nonletter_control	low_temperature_seed_variance	lowtemp_seed_1002	sentinel_canonical_order	24	recipe_metaphysics	unicode_nonletter_control	sample_low_temperature	True	1002	0.2	0.95	50	336a71b9d0dcfa02ee0453674b51f19c62d60a7dd95afff31a93ce702fddac27
lowtemp_seed_1003::001::hum_processing::ascii_baseline	low_temperature_seed_variance	lowtemp_seed_1003	sentinel_canonical_order	1	hum_processing	ascii_baseline	sample_low_temperature	True	1003	0.2	0.95	50	e5f3751cad59d5ab647a71b925a9d147c1f8b9c5baf79635e32407271a05a43b
lowtemp_seed_1003::002::hum_processing::dcedilla_high_impact	low_temperature_seed_variance	lowtemp_seed_1003	sentinel_canonical_order	2	hum_processing	dcedilla_high_impact	sample_low_temperature	True	1003	0.2	0.95	50	6adf51ae6ddf2b29c7abfd2a4dda84e233f19f36fefb647b9034e6649ce1ec8d
lowtemp_seed_1003::003::hum_processing::dense_global_mixed	low_temperature_seed_variance	lowtemp_seed_1003	sentinel_canonical_order	3	hum_processing	dense_global_mixed	sample_low_temperature	True	1003	0.2	0.95	50	16cb0be8a5a06243ef62676cb13fe873f645c8102352a4039bd831eac026275f
lowtemp_seed_1003::004::hum_processing::token_count_matched_ascii_noise	low_temperature_seed_variance	lowtemp_seed_1003	sentinel_canonical_order	4	hum_processing	token_count_matched_ascii_noise	sample_low_temperature	True	1003	0.2	0.95	50	ab8600754f39b2b15de61cf444bdf0360ded8d0266b44b25e0a3acdbab8e055a
lowtemp_seed_1003::005::hum_processing::visual_ascii_control	low_temperature_seed_variance	lowtemp_seed_1003	sentinel_canonical_order	5	hum_processing	visual_ascii_control	sample_low_temperature	True	1003	0.2	0.95	50	afce4225ba2256687ea85196e7993551496a6210435513f9a3aa4446f8435074
lowtemp_seed_1003::006::hum_processing::unicode_nonletter_control	low_temperature_seed_variance	lowtemp_seed_1003	sentinel_canonical_order	6	hum_processing	unicode_nonletter_control	sample_low_temperature	True	1003	0.2	0.95	50	1c81834640c45ae135a31cc55b9d4f2b483bd7dbe5e17ca702b96f72049020ef
lowtemp_seed_1003::007::strange_loop::ascii_baseline	low_temperature_seed_variance	lowtemp_seed_1003	sentinel_canonical_order	7	strange_loop	ascii_baseline	sample_low_temperature	True	1003	0.2	0.95	50	382eeed635bd10767e988dfbb46a9de39b26c3695e106ff30f40e6e13178cb34
lowtemp_seed_1003::008::strange_loop::dcedilla_high_impact	low_temperature_seed_variance	lowtemp_seed_1003	sentinel_canonical_order	8	strange_loop	dcedilla_high_impact	sample_low_temperature	True	1003	0.2	0.95	50	91cce88f4307a66f058f16ad66798b7175123477e2c2ee65056a61161b8b08af
lowtemp_seed_1003::009::strange_loop::dense_global_mixed	low_temperature_seed_variance	lowtemp_seed_1003	sentinel_canonical_order	9	strange_loop	dense_global_mixed	sample_low_temperature	True	1003	0.2	0.95	50	1cf6c1837cf7ebec1bd7bd1d98da082098e399c6c5d7b779bf06a2f448b8ab90
lowtemp_seed_1003::010::strange_loop::token_count_matched_ascii_noise	low_temperature_seed_variance	lowtemp_seed_1003	sentinel_canonical_order	10	strange_loop	token_count_matched_ascii_noise	sample_low_temperature	True	1003	0.2	0.95	50	6cf305692a642ca488e42545e668bcf5cb720dd9c5f709036a884bda65171091
lowtemp_seed_1003::011::strange_loop::visual_ascii_control	low_temperature_seed_variance	lowtemp_seed_1003	sentinel_canonical_order	11	strange_loop	visual_ascii_control	sample_low_temperature	True	1003	0.2	0.95	50	cfed7e189b986e89b94421f26487610a00631f5516705c7916b22bf8cb75ee4a
lowtemp_seed_1003::012::strange_loop::unicode_nonletter_control	low_temperature_seed_variance	lowtemp_seed_1003	sentinel_canonical_order	12	strange_loop	unicode_nonletter_control	sample_low_temperature	True	1003	0.2	0.95	50	c1d3e6a915dcc53e93c104784fb2b0fc80ff53286450ff410ec5e06e52fef355
lowtemp_seed_1003::013::recipe_neutral::ascii_baseline	low_temperature_seed_variance	lowtemp_seed_1003	sentinel_canonical_order	13	recipe_neutral	ascii_baseline	sample_low_temperature	True	1003	0.2	0.95	50	dab361c291379df835a6d55f2c6de4b4ee96c132505ec8bfbabc475bf25de65b
lowtemp_seed_1003::014::recipe_neutral::dcedilla_high_impact	low_temperature_seed_variance	lowtemp_seed_1003	sentinel_canonical_order	14	recipe_neutral	dcedilla_high_impact	sample_low_temperature	True	1003	0.2	0.95	50	4e6d14e2e73378ab0c2b9495527e70213bd8b9ae85d8ed68df78dc1a47bb311f
lowtemp_seed_1003::015::recipe_neutral::dense_global_mixed	low_temperature_seed_variance	lowtemp_seed_1003	sentinel_canonical_order	15	recipe_neutral	dense_global_mixed	sample_low_temperature	True	1003	0.2	0.95	50	4ca33e1f475f670370970d349f5086b848ca2febce0264206a80c620f674ba31
lowtemp_seed_1003::016::recipe_neutral::token_count_matched_ascii_noise	low_temperature_seed_variance	lowtemp_seed_1003	sentinel_canonical_order	16	recipe_neutral	token_count_matched_ascii_noise	sample_low_temperature	True	1003	0.2	0.95	50	5879fba6aa1598c135da398c1e5380cab71230d98a9645bbe917f292c8c4c9cd
lowtemp_seed_1003::017::recipe_neutral::visual_ascii_control	low_temperature_seed_variance	lowtemp_seed_1003	sentinel_canonical_order	17	recipe_neutral	visual_ascii_control	sample_low_temperature	True	1003	0.2	0.95	50	c85777fbd6c4c663c89c42087bf10e3758f68bc0af81415e04b733e6b25544d0
lowtemp_seed_1003::018::recipe_neutral::unicode_nonletter_control	low_temperature_seed_variance	lowtemp_seed_1003	sentinel_canonical_order	18	recipe_neutral	unicode_nonletter_control	sample_low_temperature	True	1003	0.2	0.95	50	fb105f7e858a4c84b197711b933eda8bb23e5ab8ce2c9d01cbd53398d044717f
lowtemp_seed_1003::019::recipe_metaphysics::ascii_baseline	low_temperature_seed_variance	lowtemp_seed_1003	sentinel_canonical_order	19	recipe_metaphysics	ascii_baseline	sample_low_temperature	True	1003	0.2	0.95	50	02cfe108a0dead0abc35ea90810974178343e4c43799a5dcd78ffb35ea7c3aa8
lowtemp_seed_1003::020::recipe_metaphysics::dcedilla_high_impact	low_temperature_seed_variance	lowtemp_seed_1003	sentinel_canonical_order	20	recipe_metaphysics	dcedilla_high_impact	sample_low_temperature	True	1003	0.2	0.95	50	cc61c804b4b52bb50a0216ddf5962f55ba631550ca9f94fa10d4030d72aac21d
