matrix	pass_id	family	variant	decode_mode	seed	layer	position_label	residual_l2_vs_ascii	residual_cosine_distance_vs_ascii	sae_topk_jaccard_distance_vs_ascii
targeted_deterministic_controls	det_controls_01	strange_loop	ascii_case_pattern_control	greedy	0	26	generated_token_8	1.9527308940887451	0.05145461461409695	0.5294117647058824
targeted_deterministic_controls	det_controls_01	strange_loop	ascii_case_pattern_control	greedy	0	14	generated_token_16	5.396119117736816	0.6873209315318742	0.9795918367346939
targeted_deterministic_controls	det_controls_01	strange_loop	ascii_case_pattern_control	greedy	0	15	generated_token_16	5.6973795890808105	0.8125324609310773	0.98989898989899
targeted_deterministic_controls	det_controls_01	strange_loop	ascii_case_pattern_control	greedy	0	16	generated_token_16	5.810200214385986	0.7847756565542099	0.9795918367346939
targeted_deterministic_controls	det_controls_01	strange_loop	ascii_case_pattern_control	greedy	0	24	generated_token_16	7.487028121948242	0.7488284038089935	0.9795918367346939
targeted_deterministic_controls	det_controls_01	strange_loop	ascii_case_pattern_control	greedy	0	25	generated_token_16	7.76744270324707	0.7354762006986428	0.98989898989899
targeted_deterministic_controls	det_controls_01	strange_loop	ascii_case_pattern_control	greedy	0	26	generated_token_16	7.98958683013916	0.6680834268142841	0.9795918367346939
targeted_deterministic_controls	det_controls_01	strange_loop	ascii_case_pattern_control	greedy	0	14	generated_token_32	2.9404096603393555	0.367143433102486	0.9583333333333334
targeted_deterministic_controls	det_controls_01	strange_loop	ascii_case_pattern_control	greedy	0	15	generated_token_32	3.405208110809326	0.4904198618976279	0.9583333333333334
targeted_deterministic_controls	det_controls_01	strange_loop	ascii_case_pattern_control	greedy	0	16	generated_token_32	3.596818685531616	0.44419179637573347	0.9583333333333334
targeted_deterministic_controls	det_controls_01	strange_loop	ascii_case_pattern_control	greedy	0	24	generated_token_32	5.459437847137451	0.53300638705577	0.9795918367346939
targeted_deterministic_controls	det_controls_01	strange_loop	ascii_case_pattern_control	greedy	0	25	generated_token_32	5.877662181854248	0.5517850606773653	0.9690721649484536
targeted_deterministic_controls	det_controls_01	strange_loop	ascii_case_pattern_control	greedy	0	26	generated_token_32	6.298992156982422	0.5102028056799408	0.9690721649484536
targeted_deterministic_controls	det_controls_01	strange_loop	ascii_case_pattern_control	greedy	0	14	generated_token_64	3.79367995262146	0.5013850204632851	1.0
targeted_deterministic_controls	det_controls_01	strange_loop	ascii_case_pattern_control	greedy	0	15	generated_token_64	4.118165016174316	0.6249320685026654	1.0
targeted_deterministic_controls	det_controls_01	strange_loop	ascii_case_pattern_control	greedy	0	16	generated_token_64	4.36260461807251	0.6209826936598518	1.0
targeted_deterministic_controls	det_controls_01	strange_loop	ascii_case_pattern_control	greedy	0	24	generated_token_64	6.134877681732178	0.552613750750667	0.9795918367346939
targeted_deterministic_controls	det_controls_01	strange_loop	ascii_case_pattern_control	greedy	0	25	generated_token_64	6.579423427581787	0.6350426119620316	0.9795918367346939
targeted_deterministic_controls	det_controls_01	strange_loop	ascii_case_pattern_control	greedy	0	26	generated_token_64	6.74440860748291	0.5157689220305661	0.98989898989899
targeted_deterministic_controls	det_controls_01	strange_loop	ascii_separator_control	greedy	0	14	final_prompt_token	0.9440588355064392	0.020949575652138397	0.3870967741935484
targeted_deterministic_controls	det_controls_01	strange_loop	ascii_separator_control	greedy	0	15	final_prompt_token	0.9007033109664917	0.03133119001471418	0.14814814814814814
targeted_deterministic_controls	det_controls_01	strange_loop	ascii_separator_control	greedy	0	16	final_prompt_token	0.8663880228996277	0.029313079651128726	0.30508474576271183
targeted_deterministic_controls	det_controls_01	strange_loop	ascii_separator_control	greedy	0	24	final_prompt_token	1.0789011716842651	0.026879529582072625	0.360655737704918
targeted_deterministic_controls	det_controls_01	strange_loop	ascii_separator_control	greedy	0	25	final_prompt_token	1.1037633419036865	0.02527806633514329	0.3870967741935484
targeted_deterministic_controls	det_controls_01	strange_loop	ascii_separator_control	greedy	0	26	final_prompt_token	1.1280821561813354	0.018567493618975583	0.2142857142857143
targeted_deterministic_controls	det_controls_01	strange_loop	ascii_separator_control	greedy	0	14	generated_token_1	1.1964131593704224	0.09616492150493006	0.46153846153846156
targeted_deterministic_controls	det_controls_01	strange_loop	ascii_separator_control	greedy	0	15	generated_token_1	1.218064308166504	0.11589538516913922	0.5507246376811594
targeted_deterministic_controls	det_controls_01	strange_loop	ascii_separator_control	greedy	0	16	generated_token_1	1.25526762008667	0.11064334977484713	0.5507246376811594
targeted_deterministic_controls	det_controls_01	strange_loop	ascii_separator_control	greedy	0	24	generated_token_1	1.2959927320480347	0.0531307773806422	0.4126984126984127
targeted_deterministic_controls	det_controls_01	strange_loop	ascii_separator_control	greedy	0	25	generated_token_1	1.309111475944519	0.04761954878656216	0.33333333333333337
targeted_deterministic_controls	det_controls_01	strange_loop	ascii_separator_control	greedy	0	26	generated_token_1	1.3492443561553955	0.03826065243966825	0.3870967741935484
targeted_deterministic_controls	det_controls_01	strange_loop	ascii_separator_control	greedy	0	14	generated_token_8	0.43346476554870605	0.007584465151913022	0.24561403508771928
targeted_deterministic_controls	det_controls_01	strange_loop	ascii_separator_control	greedy	0	15	generated_token_8	0.5023115277290344	0.011017147679723394	0.14814814814814814
targeted_deterministic_controls	det_controls_01	strange_loop	ascii_separator_control	greedy	0	16	generated_token_8	0.5416161417961121	0.01209033699393891	0.33333333333333337
targeted_deterministic_controls	det_controls_01	strange_loop	ascii_separator_control	greedy	0	24	generated_token_8	0.772182822227478	0.011871567666639549	0.27586206896551724
targeted_deterministic_controls	det_controls_01	strange_loop	ascii_separator_control	greedy	0	25	generated_token_8	0.8833664059638977	0.01309228982807431	0.27586206896551724
targeted_deterministic_controls	det_controls_01	strange_loop	ascii_separator_control	greedy	0	26	generated_token_8	0.9018550515174866	0.010855181692151938	0.27586206896551724
targeted_deterministic_controls	det_controls_01	strange_loop	ascii_separator_control	greedy	0	14	generated_token_16	0.23834306001663208	0.0012690534299094614	0.039215686274509776
targeted_deterministic_controls	det_controls_01	strange_loop	ascii_separator_control	greedy	0	15	generated_token_16	0.3313017189502716	0.002707814925704821	0.2142857142857143
targeted_deterministic_controls	det_controls_01	strange_loop	ascii_separator_control	greedy	0	16	generated_token_16	0.40548843145370483	0.00382113556358199	0.18181818181818177
targeted_deterministic_controls	det_controls_01	strange_loop	ascii_separator_control	greedy	0	24	generated_token_16	0.5484044551849365	0.003929215258928753	0.07692307692307687
targeted_deterministic_controls	det_controls_01	strange_loop	ascii_separator_control	greedy	0	25	generated_token_16	0.5762571096420288	0.003840331231642624	0.18181818181818177
targeted_deterministic_controls	det_controls_01	strange_loop	ascii_separator_control	greedy	0	26	generated_token_16	0.6095359325408936	0.003455406436102315	0.14814814814814814
targeted_deterministic_controls	det_controls_01	strange_loop	ascii_separator_control	greedy	0	14	generated_token_32	0.38667523860931396	0.00711706539227952	0.27586206896551724
targeted_deterministic_controls	det_controls_01	strange_loop	ascii_separator_control	greedy	0	15	generated_token_32	0.6350158452987671	0.020423917338712405	0.24561403508771928
targeted_deterministic_controls	det_controls_01	strange_loop	ascii_separator_control	greedy	0	16	generated_token_32	0.7060469388961792	0.02127298720093196	0.3870967741935484
targeted_deterministic_controls	det_controls_01	strange_loop	ascii_separator_control	greedy	0	24	generated_token_32	1.1346073150634766	0.02085638494887787	0.3870967741935484
targeted_deterministic_controls	det_controls_01	strange_loop	ascii_separator_control	greedy	0	25	generated_token_32	1.268303394317627	0.02342307580417957	0.3870967741935484
targeted_deterministic_controls	det_controls_01	strange_loop	ascii_separator_control	greedy	0	26	generated_token_32	1.2019970417022705	0.01558223643236456	0.46153846153846156
targeted_deterministic_controls	det_controls_01	strange_loop	ascii_separator_control	greedy	0	14	generated_token_64	0.20837867259979248	0.00202153142794248	0.1132075471698113
targeted_deterministic_controls	det_controls_01	strange_loop	ascii_separator_control	greedy	0	15	generated_token_64	0.23569856584072113	0.0028241991364353902	0.1132075471698113
targeted_deterministic_controls	det_controls_01	strange_loop	ascii_separator_control	greedy	0	16	generated_token_64	0.2541029751300812	0.002604338369323278	0.1132075471698113
targeted_deterministic_controls	det_controls_01	strange_loop	ascii_separator_control	greedy	0	24	generated_token_64	0.347195565700531	0.002266905207185088	0.14814814814814814
targeted_deterministic_controls	det_controls_01	strange_loop	ascii_separator_control	greedy	0	25	generated_token_64	0.36024966835975647	0.002220749023855717	0.1132075471698113
targeted_deterministic_controls	det_controls_01	strange_loop	ascii_separator_control	greedy	0	26	generated_token_64	0.3525412082672119	0.001772551799637423	0.0
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_nonletter_dense_control	greedy	0	14	final_prompt_token	1.2814501523971558	0.03618563332494029	0.4126984126984127
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_nonletter_dense_control	greedy	0	15	final_prompt_token	1.157981038093567	0.05117750129966492	0.33333333333333337
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_nonletter_dense_control	greedy	0	16	final_prompt_token	1.1531239748001099	0.05073747798512296	0.33333333333333337
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_nonletter_dense_control	greedy	0	24	final_prompt_token	1.4383739233016968	0.04950828600012114	0.30508474576271183
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_nonletter_dense_control	greedy	0	25	final_prompt_token	1.4844690561294556	0.047532840151618516	0.3870967741935484
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_nonletter_dense_control	greedy	0	26	final_prompt_token	1.5477216243743896	0.036189194687849424	0.30508474576271183
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_nonletter_dense_control	greedy	0	14	generated_token_1	1.5963656902313232	0.14237895333250894	0.6301369863013699
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_nonletter_dense_control	greedy	0	15	generated_token_1	1.5645257234573364	0.17289313981806576	0.5507246376811594
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_nonletter_dense_control	greedy	0	16	generated_token_1	1.6251084804534912	0.1739316536749349	0.6486486486486487
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_nonletter_dense_control	greedy	0	24	generated_token_1	1.7004480361938477	0.08750399853228752	0.48484848484848486
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_nonletter_dense_control	greedy	0	25	generated_token_1	1.7071666717529297	0.07828732217011747	0.3870967741935484
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_nonletter_dense_control	greedy	0	26	generated_token_1	1.7211015224456787	0.06191400258527091	0.4126984126984127
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_nonletter_dense_control	greedy	0	14	generated_token_8	0.9997057914733887	0.04134649517710076	0.46153846153846156
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_nonletter_dense_control	greedy	0	15	generated_token_8	1.3108317852020264	0.07757083607087101	0.5714285714285714
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_nonletter_dense_control	greedy	0	16	generated_token_8	1.3327571153640747	0.07354653884867168	0.5714285714285714
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_nonletter_dense_control	greedy	0	24	generated_token_8	1.72484290599823	0.056461511260602726	0.4375
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_nonletter_dense_control	greedy	0	25	generated_token_8	1.8006993532180786	0.053186276015181444	0.48484848484848486
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_nonletter_dense_control	greedy	0	26	generated_token_8	1.8055450916290283	0.04103654823389813	0.4375
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_nonletter_dense_control	greedy	0	14	generated_token_16	4.050096035003662	0.4583962568670752	0.9583333333333334
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_nonletter_dense_control	greedy	0	15	generated_token_16	4.515386581420898	0.6468255268229213	0.9690721649484536
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_nonletter_dense_control	greedy	0	16	generated_token_16	4.678104400634766	0.6166475921328097	0.9690721649484536
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_nonletter_dense_control	greedy	0	24	generated_token_16	6.241476058959961	0.5503121523941557	0.9473684210526316
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_nonletter_dense_control	greedy	0	25	generated_token_16	6.474156379699707	0.5354844405006061	0.9690721649484536
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_nonletter_dense_control	greedy	0	26	generated_token_16	6.496181011199951	0.4490851836262826	0.9130434782608696
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_nonletter_dense_control	greedy	0	14	generated_token_32	3.5277175903320312	0.32806832685619225	0.9473684210526316
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_nonletter_dense_control	greedy	0	15	generated_token_32	3.603937864303589	0.4862501381211839	0.9690721649484536
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_nonletter_dense_control	greedy	0	16	generated_token_32	3.731847047805786	0.48880227242115015	0.9690721649484536
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_nonletter_dense_control	greedy	0	24	generated_token_32	4.728293418884277	0.328545613407647	0.8636363636363636
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_nonletter_dense_control	greedy	0	25	generated_token_32	5.09932804107666	0.344015907146451	0.8235294117647058
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_nonletter_dense_control	greedy	0	26	generated_token_32	5.086610794067383	0.2554271502516152	0.8636363636363636
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_nonletter_dense_control	greedy	0	14	generated_token_64	3.561896562576294	0.536376669739627	0.9795918367346939
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_nonletter_dense_control	greedy	0	15	generated_token_64	3.7589688301086426	0.5791480582973907	0.9795918367346939
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_nonletter_dense_control	greedy	0	16	generated_token_64	3.9806571006774902	0.5603778668273331	0.98989898989899
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_nonletter_dense_control	greedy	0	24	generated_token_64	6.196555137634277	0.5341121974995144	0.9795918367346939
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_nonletter_dense_control	greedy	0	25	generated_token_64	6.479301452636719	0.5609548615456768	0.9473684210526316
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_nonletter_dense_control	greedy	0	26	generated_token_64	6.749044418334961	0.46729579637645136	0.9795918367346939
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_symbol_fragment_control	greedy	0	14	final_prompt_token	1.148234248161316	0.037573217186089636	0.46153846153846156
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_symbol_fragment_control	greedy	0	15	final_prompt_token	1.166198968887329	0.059473222219458166	0.30508474576271183
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_symbol_fragment_control	greedy	0	16	final_prompt_token	1.1806020736694336	0.05869579019593141	0.27586206896551724
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_symbol_fragment_control	greedy	0	24	final_prompt_token	1.5924198627471924	0.062494366035407034	0.4126984126984127
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_symbol_fragment_control	greedy	0	25	final_prompt_token	1.7152408361434937	0.06415477271228087	0.5074626865671642
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_symbol_fragment_control	greedy	0	26	final_prompt_token	1.8672832250595093	0.05259611848907875	0.46153846153846156
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_symbol_fragment_control	greedy	0	14	generated_token_1	1.4576984643936157	0.12421801327820658	0.5294117647058824
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_symbol_fragment_control	greedy	0	15	generated_token_1	1.3732026815414429	0.13964016326037176	0.48484848484848486
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_symbol_fragment_control	greedy	0	16	generated_token_1	1.4646899700164795	0.14711561080364755	0.5714285714285714
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_symbol_fragment_control	greedy	0	24	generated_token_1	1.5617525577545166	0.07741361820708126	0.5074626865671642
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_symbol_fragment_control	greedy	0	25	generated_token_1	1.5876532793045044	0.07062479323504989	0.4375
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_symbol_fragment_control	greedy	0	26	generated_token_1	1.665945053100586	0.058922409312988866	0.5074626865671642
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_symbol_fragment_control	greedy	0	14	generated_token_8	1.0185550451278687	0.04245341094834798	0.5294117647058824
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_symbol_fragment_control	greedy	0	15	generated_token_8	1.2432175874710083	0.0695500186652317	0.5294117647058824
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_symbol_fragment_control	greedy	0	16	generated_token_8	1.318435788154602	0.07307146327979264	0.5714285714285714
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_symbol_fragment_control	greedy	0	24	generated_token_8	1.6998454332351685	0.056623730358915325	0.48484848484848486
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_symbol_fragment_control	greedy	0	25	generated_token_8	1.823681354522705	0.05662616196067505	0.360655737704918
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_symbol_fragment_control	greedy	0	26	generated_token_8	1.7688171863555908	0.043149876017783084	0.48484848484848486
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_symbol_fragment_control	greedy	0	14	generated_token_16	4.155589580535889	0.49115666832537785	0.9690721649484536
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_symbol_fragment_control	greedy	0	15	generated_token_16	4.608684539794922	0.6692009123372666	0.98989898989899
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_symbol_fragment_control	greedy	0	16	generated_token_16	4.775267124176025	0.6401139426442497	0.9690721649484536
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_symbol_fragment_control	greedy	0	24	generated_token_16	6.321483612060547	0.5653929208160209	0.9473684210526316
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_symbol_fragment_control	greedy	0	25	generated_token_16	6.567673206329346	0.5492789028362463	0.9795918367346939
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_symbol_fragment_control	greedy	0	26	generated_token_16	6.598232746124268	0.4613525816779318	0.9473684210526316
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_symbol_fragment_control	greedy	0	14	generated_token_32	2.1205379962921143	0.2181444788621678	0.9361702127659575
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_symbol_fragment_control	greedy	0	15	generated_token_32	2.467345714569092	0.3271149656992992	0.9473684210526316
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_symbol_fragment_control	greedy	0	16	generated_token_32	2.619405508041382	0.31541529457605966	0.9473684210526316
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_symbol_fragment_control	greedy	0	24	generated_token_32	4.340333938598633	0.3472909251239453	0.9583333333333334
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_symbol_fragment_control	greedy	0	25	generated_token_32	4.675414085388184	0.35345012717451696	0.9130434782608696
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_symbol_fragment_control	greedy	0	26	generated_token_32	4.841627597808838	0.2916095518657382	0.9247311827956989
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_symbol_fragment_control	greedy	0	14	generated_token_64	3.0148024559020996	0.33943470351276606	0.8888888888888888
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_symbol_fragment_control	greedy	0	15	generated_token_64	3.0171995162963867	0.3938174162893783	0.9010989010989011
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_symbol_fragment_control	greedy	0	16	generated_token_64	3.1840858459472656	0.42035646261518234	0.9010989010989011
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_symbol_fragment_control	greedy	0	24	generated_token_64	4.931551456451416	0.432976333149951	0.9130434782608696
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_symbol_fragment_control	greedy	0	25	generated_token_64	5.3229146003723145	0.4486653218241158	0.9010989010989011
targeted_deterministic_controls	det_controls_01	strange_loop	unicode_symbol_fragment_control	greedy	0	26	generated_token_64	5.540855884552002	0.4017069743495506	0.9361702127659575
targeted_deterministic_controls	det_controls_01	strange_loop	dense_combining_mixed	greedy	0	14	final_prompt_token	2.6786046028137207	0.257787869404116	0.8372093023255813
targeted_deterministic_controls	det_controls_01	strange_loop	dense_combining_mixed	greedy	0	15	final_prompt_token	2.657115936279297	0.37227887632422796	0.8095238095238095
targeted_deterministic_controls	det_controls_01	strange_loop	dense_combining_mixed	greedy	0	16	final_prompt_token	2.776841163635254	0.3874225229464079	0.7654320987654322
targeted_deterministic_controls	det_controls_01	strange_loop	dense_combining_mixed	greedy	0	24	final_prompt_token	3.300341844558716	0.30224061101565225	0.7951807228915663
targeted_deterministic_controls	det_controls_01	strange_loop	dense_combining_mixed	greedy	0	25	final_prompt_token	3.4585444927215576	0.2918093052419418	0.7341772151898734
targeted_deterministic_controls	det_controls_01	strange_loop	dense_combining_mixed	greedy	0	26	final_prompt_token	3.74096941947937	0.23394640169808767	0.8505747126436781
targeted_deterministic_controls	det_controls_01	strange_loop	dense_combining_mixed	greedy	0	14	generated_token_1	2.087113380432129	0.269625347505808	0.7654320987654322
targeted_deterministic_controls	det_controls_01	strange_loop	dense_combining_mixed	greedy	0	15	generated_token_1	2.0857560634613037	0.3428778045552783	0.7804878048780488
targeted_deterministic_controls	det_controls_01	strange_loop	dense_combining_mixed	greedy	0	16	generated_token_1	2.1177115440368652	0.3205226171054678	0.717948717948718
targeted_deterministic_controls	det_controls_01	strange_loop	dense_combining_mixed	greedy	0	24	generated_token_1	2.4907405376434326	0.19991375341449458	0.717948717948718
targeted_deterministic_controls	det_controls_01	strange_loop	dense_combining_mixed	greedy	0	25	generated_token_1	2.5849742889404297	0.19409741687506155	0.5714285714285714
targeted_deterministic_controls	det_controls_01	strange_loop	dense_combining_mixed	greedy	0	26	generated_token_1	2.598910093307495	0.14988452109861528	0.717948717948718
targeted_deterministic_controls	det_controls_01	strange_loop	dense_combining_mixed	greedy	0	14	generated_token_8	1.9752455949783325	0.1696461330333653	0.7951807228915663
targeted_deterministic_controls	det_controls_01	strange_loop	dense_combining_mixed	greedy	0	15	generated_token_8	2.3537960052490234	0.2783924917457157	0.8764044943820225
targeted_deterministic_controls	det_controls_01	strange_loop	dense_combining_mixed	greedy	0	16	generated_token_8	2.500915765762329	0.2939850963176651	0.9130434782608696
targeted_deterministic_controls	det_controls_01	strange_loop	dense_combining_mixed	greedy	0	24	generated_token_8	3.4432973861694336	0.27233592378371974	0.8372093023255813
targeted_deterministic_controls	det_controls_01	strange_loop	dense_combining_mixed	greedy	0	25	generated_token_8	3.6877505779266357	0.27473330086251146	0.8764044943820225
targeted_deterministic_controls	det_controls_01	strange_loop	dense_combining_mixed	greedy	0	26	generated_token_8	3.8455870151519775	0.2452245338807123	0.9247311827956989
targeted_deterministic_controls	det_controls_01	strange_loop	dense_combining_mixed	greedy	0	14	generated_token_16	4.5880560874938965	0.6181609587310771	0.98989898989899
targeted_deterministic_controls	det_controls_01	strange_loop	dense_combining_mixed	greedy	0	15	generated_token_16	4.9238176345825195	0.8061685767879195	0.98989898989899
targeted_deterministic_controls	det_controls_01	strange_loop	dense_combining_mixed	greedy	0	16	generated_token_16	5.043150424957275	0.7653839876693714	0.98989898989899
targeted_deterministic_controls	det_controls_01	strange_loop	dense_combining_mixed	greedy	0	24	generated_token_16	6.735568523406982	0.704664593436547	0.98989898989899
targeted_deterministic_controls	det_controls_01	strange_loop	dense_combining_mixed	greedy	0	25	generated_token_16	7.0535807609558105	0.6838867963954229	0.98989898989899
targeted_deterministic_controls	det_controls_01	strange_loop	dense_combining_mixed	greedy	0	26	generated_token_16	7.136016368865967	0.5450818657364824	0.98989898989899
targeted_deterministic_controls	det_controls_01	strange_loop	dense_combining_mixed	greedy	0	14	generated_token_32	3.323200225830078	0.4646257959740949	0.98989898989899
targeted_deterministic_controls	det_controls_01	strange_loop	dense_combining_mixed	greedy	0	15	generated_token_32	3.4078927040100098	0.4974585007612594	0.9130434782608696
targeted_deterministic_controls	det_controls_01	strange_loop	dense_combining_mixed	greedy	0	16	generated_token_32	3.5205726623535156	0.4173823252587169	0.9690721649484536
targeted_deterministic_controls	det_controls_01	strange_loop	dense_combining_mixed	greedy	0	24	generated_token_32	5.4229207038879395	0.4274393180920286	0.9583333333333334
targeted_deterministic_controls	det_controls_01	strange_loop	dense_combining_mixed	greedy	0	25	generated_token_32	5.7352495193481445	0.4447516966531233	0.9130434782608696
targeted_deterministic_controls	det_controls_01	strange_loop	dense_combining_mixed	greedy	0	26	generated_token_32	5.765151023864746	0.3606082701610781	0.9473684210526316
targeted_deterministic_controls	det_controls_01	strange_loop	dense_combining_mixed	greedy	0	14	generated_token_64	3.4616568088531494	0.6011003267913848	0.98989898989899
targeted_deterministic_controls	det_controls_01	strange_loop	dense_combining_mixed	greedy	0	15	generated_token_64	3.7651801109313965	0.6591148057739226	1.0
targeted_deterministic_controls	det_controls_01	strange_loop	dense_combining_mixed	greedy	0	16	generated_token_64	3.8819429874420166	0.574363149979281	0.98989898989899
targeted_deterministic_controls	det_controls_01	strange_loop	dense_combining_mixed	greedy	0	24	generated_token_64	5.728665828704834	0.6147174541490452	0.98989898989899
targeted_deterministic_controls	det_controls_01	strange_loop	dense_combining_mixed	greedy	0	25	generated_token_64	6.06077241897583	0.6083170971817446	0.9795918367346939
targeted_deterministic_controls	det_controls_01	strange_loop	dense_combining_mixed	greedy	0	26	generated_token_64	6.263056755065918	0.5464453400073082	0.9795918367346939
targeted_deterministic_controls	det_controls_01	strange_loop	d_acute_high_impact_combining	greedy	0	14	final_prompt_token	0.579810619354248	0.007086114646649433	0.30508474576271183
targeted_deterministic_controls	det_controls_01	strange_loop	d_acute_high_impact_combining	greedy	0	15	final_prompt_token	0.6511343121528625	0.015199346489194632	0.18181818181818177
targeted_deterministic_controls	det_controls_01	strange_loop	d_acute_high_impact_combining	greedy	0	16	final_prompt_token	0.628451406955719	0.014213151407507008	0.24561403508771928
targeted_deterministic_controls	det_controls_01	strange_loop	d_acute_high_impact_combining	greedy	0	24	final_prompt_token	0.8011823892593384	0.013488007971766192	0.27586206896551724
targeted_deterministic_controls	det_controls_01	strange_loop	d_acute_high_impact_combining	greedy	0	25	final_prompt_token	0.8219130635261536	0.01280084401404491	0.2142857142857143
targeted_deterministic_controls	det_controls_01	strange_loop	d_acute_high_impact_combining	greedy	0	26	final_prompt_token	0.8824183940887451	0.009806773904908916	0.2142857142857143
targeted_deterministic_controls	det_controls_01	strange_loop	d_acute_high_impact_combining	greedy	0	14	generated_token_1	0.8968324661254883	0.052554646407657835	0.3870967741935484
targeted_deterministic_controls	det_controls_01	strange_loop	d_acute_high_impact_combining	greedy	0	15	generated_token_1	0.9162009358406067	0.06416120362253219	0.3870967741935484
targeted_deterministic_controls	det_controls_01	strange_loop	d_acute_high_impact_combining	greedy	0	16	generated_token_1	0.9678024649620056	0.06511036483661126	0.5074626865671642
targeted_deterministic_controls	det_controls_01	strange_loop	d_acute_high_impact_combining	greedy	0	24	generated_token_1	1.086071252822876	0.03719290545134368	0.33333333333333337
targeted_deterministic_controls	det_controls_01	strange_loop	d_acute_high_impact_combining	greedy	0	25	generated_token_1	1.096018671989441	0.033435579917958425	0.33333333333333337
targeted_deterministic_controls	det_controls_01	strange_loop	d_acute_high_impact_combining	greedy	0	26	generated_token_1	1.1019583940505981	0.025839602368053827	0.33333333333333337
targeted_deterministic_controls	det_controls_01	strange_loop	d_acute_high_impact_combining	greedy	0	14	generated_token_8	0.43817946314811707	0.007546551192242457	0.18181818181818177
targeted_deterministic_controls	det_controls_01	strange_loop	d_acute_high_impact_combining	greedy	0	15	generated_token_8	0.5645810961723328	0.01386752942469327	0.27586206896551724
