family	variant	variant_group	text	notes	char_count	byte_count	combining_mark_count	token_count	ascii_token_count	token_delta_vs_ascii	token_ratio_vs_ascii	nfc_sha256	nfd_sha256	raw_sha256
recipe_neutral	ascii_case_pattern_control	extension_control	Write a concIse recipe noTe for a vanilLa cake. MentiOn frosting, sTructure, ingRedients, bakIng time, and fOrm. Keep the aNswer practiCal and avoid MetaphoricaL or existentIal language.	ASCII-only visual case-pattern perturbation	186	186	0	58	35	23	1.657143	2d5fcf7c5cd90d32b6c94fe1d346ddd5efbfe487c974b16c138b315267764ad4	2d5fcf7c5cd90d32b6c94fe1d346ddd5efbfe487c974b16c138b315267764ad4	2d5fcf7c5cd90d32b6c94fe1d346ddd5efbfe487c974b16c138b315267764ad4
recipe_neutral	ascii_separator_control	extension_control	Write a concise recipe note for a vanilla cake. / Mention frosting, structure, ingredients, baking time, and form. Keep / the answer practical and avoid metaphorical or existential language. /	ASCII-only separator insertion control	192	192	0	38	35	3	1.085714	3928494222e356e685a1d98d5386a26128d7a549403351e4dd6202021699a5f2	3928494222e356e685a1d98d5386a26128d7a549403351e4dd6202021699a5f2	3928494222e356e685a1d98d5386a26128d7a549403351e4dd6202021699a5f2
recipe_neutral	unicode_nonletter_dense_control	extension_control	Write a concise reci‌pe note for a vanilla‌ cake. Mention frosti‌ng, structure, ingred‌ients, baking time, an‌d form. Keep the answe‌r practical and avoi‌d metaphorical or ex‌istential language‌.	dense Unicode non-letter spacing/joiner control	195	239	0	85	35	50	2.428571	20ed85af7649b10d7c416cc8e8318396c82e02bbb109c4e000f609976424ee3f	20ed85af7649b10d7c416cc8e8318396c82e02bbb109c4e000f609976424ee3f	20ed85af7649b10d7c416cc8e8318396c82e02bbb109c4e000f609976424ee3f
recipe_neutral	unicode_symbol_fragment_control	extension_control	Write a concise¤ recipe note for§ a vanilla cake. M¶ention frostin¦g, structure, ing¤redients, bakin§g time, and form. K¶eep the answer p¦ractical and av¤oid metaphoric§al or existenti¶al language.	non-diacritic Unicode symbol fragmentation control	197	208	0	60	35	25	1.714286	c915b1395dd75df311b5b030ecf0cc67944e6686fa8d9fdf794b453c55505662	c915b1395dd75df311b5b030ecf0cc67944e6686fa8d9fdf794b453c55505662	c915b1395dd75df311b5b030ecf0cc67944e6686fa8d9fdf794b453c55505662
recipe_neutral	dense_combining_mixed	extension_control	Wřīţē ā čōñčīşē řēčīpē ñōţē fōř ā vāñīllā čākē. Mēñţīōñ fřōşţīñg, şţřūčţūřē, īñgřēḑīēñţş, bākīñg ţīmē, āñḑ fōřm. Kēēp ţhē āñşwēř přāčţīčāl āñḑ āvōīḑ mēţāphōřīčāl ōř ēxīşţēñţīāl lāñgūāgē.	combining-mark version of dense mixed diacritics	306	426	120	161	35	126	4.6	4ca33e1f475f670370970d349f5086b848ca2febce0264206a80c620f674ba31	c4456c78b14eda3ea6e126300f731e100d7dad9123fb39ed5b8e8ed6fcc48407	c4456c78b14eda3ea6e126300f731e100d7dad9123fb39ed5b8e8ed6fcc48407
recipe_neutral	d_acute_high_impact_combining	extension_control	Write a concise recipe note for a vanilla cake. Mention frosting, structure, ingred́ients, baking time, and form. Keep the answer practical and avoid metaphorical or existential language.	d plus combining acute on high-impact words	187	188	1	37	35	2	1.057143	4cdf2414e947b2fe72f4a7ca187bd221231821289fb0108d550c4544ab3d423e	4cdf2414e947b2fe72f4a7ca187bd221231821289fb0108d550c4544ab3d423e	4cdf2414e947b2fe72f4a7ca187bd221231821289fb0108d550c4544ab3d423e
recipe_neutral	d_macron_high_impact_combining	extension_control	Write a concise recipe note for a vanilla cake. Mention frosting, structure, ingred̄ients, baking time, and form. Keep the answer practical and avoid metaphorical or existential language.	d plus combining macron on high-impact words	187	188	1	38	35	3	1.085714	47950ff7759d2606b0d305f628033408307ae3c0d6436c5b18a2ea668e3aeb1a	47950ff7759d2606b0d305f628033408307ae3c0d6436c5b18a2ea668e3aeb1a	47950ff7759d2606b0d305f628033408307ae3c0d6436c5b18a2ea668e3aeb1a
recipe_neutral	d_combining_cedilla_high_impact	extension_control	Write a concise recipe note for a vanilla cake. Mention frosting, structure, ingreḑients, baking time, and form. Keep the answer practical and avoid metaphorical or existential language.	d plus combining cedilla on high-impact words	187	188	1	40	35	5	1.142857	4e6d14e2e73378ab0c2b9495527e70213bd8b9ae85d8ed68df78dc1a47bb311f	6fea84e9cff44ada65da3b0c7a97241749414834fe823005bec87f75c534c530	6fea84e9cff44ada65da3b0c7a97241749414834fe823005bec87f75c534c530
recipe_neutral	d_dot_all_control	extension_control	Write a concise recipe note for a vanilla cake. Mention frosting, structure, ingreḋients, baking time, anḋ form. Keep the answer practical anḋ avoiḋ metaphorical or existential language.	d-dot on every d/D as glyph-specific all-d control	186	194	0	50	35	15	1.428571	1cda8eacc6894e5b44d8b9215c9f1d7e4497ea2fe9c871b5e145330c0de731dd	ae7d4b5b98fca6219a2f9c9c183b8491155955cee2490c6d225ef394d6a5559b	1cda8eacc6894e5b44d8b9215c9f1d7e4497ea2fe9c871b5e145330c0de731dd
recipe_neutral	token_match_ascii__light_global_mixed	extension_token_match_control	W~r^i_t`e~ a^ c_o`n~c^i_s`e~ r^e_c`ipe note for a vanilla cake. Mention frosting, structure, ingredients, baking time, and form. Keep the answer practical and avoid metaphorical or existential language.	ASCII-only token-count match to light_global_mixed	202	202	0	60	35	25	1.714286	1d1dc01107ccb9543072dba8ddb4fca359ebbb6bc6dda713b364fb0b723205fe	1d1dc01107ccb9543072dba8ddb4fca359ebbb6bc6dda713b364fb0b723205fe	1d1dc01107ccb9543072dba8ddb4fca359ebbb6bc6dda713b364fb0b723205fe
recipe_neutral	token_match_ascii__light_high_impact_mixed	extension_token_match_control	W~r^i_t`e~ a^ c_o`n~c^i_s`e~ r^e_c`i~p^e_ n`o~t^e_ f`or a vanilla cake. Mention frosting, structure, ingredients, baking time, and form. Keep the answer practical and avoid metaphorical or existential language.	ASCII-only token-count match to light_high_impact_mixed	210	210	0	74	35	39	2.114286	e32b1a763a921a1551c1b4fa216f1c48d618bada289e36f2f042f2e0d07ebcbe	e32b1a763a921a1551c1b4fa216f1c48d618bada289e36f2f042f2e0d07ebcbe	e32b1a763a921a1551c1b4fa216f1c48d618bada289e36f2f042f2e0d07ebcbe
recipe_neutral	token_match_ascii__dcedilla_shuffled_light	extension_token_match_control	W~r^i_te a concise recipe note for a vanilla cake. Mention frosting, structure, ingredients, baking time, and form. Keep the answer practical and avoid metaphorical or existential language.	ASCII-only token-count match to dcedilla_shuffled_light	189	189	0	40	35	5	1.142857	a7b0ee5eb5552b5d9d94a61f6e1dc58b9b8378e27e5ff03c9c6a5f2c05faf077	a7b0ee5eb5552b5d9d94a61f6e1dc58b9b8378e27e5ff03c9c6a5f2c05faf077	a7b0ee5eb5552b5d9d94a61f6e1dc58b9b8378e27e5ff03c9c6a5f2c05faf077
recipe_neutral	token_match_ascii__dcedilla_high_impact	extension_token_match_control	W~r^i_te a concise recipe note for a vanilla cake. Mention frosting, structure, ingredients, baking time, and form. Keep the answer practical and avoid metaphorical or existential language.	ASCII-only token-count match to dcedilla_high_impact	189	189	0	40	35	5	1.142857	a7b0ee5eb5552b5d9d94a61f6e1dc58b9b8378e27e5ff03c9c6a5f2c05faf077	a7b0ee5eb5552b5d9d94a61f6e1dc58b9b8378e27e5ff03c9c6a5f2c05faf077	a7b0ee5eb5552b5d9d94a61f6e1dc58b9b8378e27e5ff03c9c6a5f2c05faf077
recipe_neutral	token_match_ascii__dense_global_mixed	extension_token_match_control	W~r^i_t`e~ a^ c_o`n~c^i_s`e~ r^e_c`i~p^e_ n`o~t^e_ f`o~r^ a_ v`a~n^i_l`l~a^ c_a`k~e^. M_e`n~t^i_o`n~ f^r_o`s~t^i_n`g~, s^t_r`u~c^t_u`r~e^, i_n`g~r^e_d`i~e^n_t`s~, b^a_k`i~n^g_ t`i~me, and form. Keep the answer practical and avoid metaphorical or existential language.	ASCII-only token-count match to dense_global_mixed	267	267	0	161	35	126	4.6	5879fba6aa1598c135da398c1e5380cab71230d98a9645bbe917f292c8c4c9cd	5879fba6aa1598c135da398c1e5380cab71230d98a9645bbe917f292c8c4c9cd	5879fba6aa1598c135da398c1e5380cab71230d98a9645bbe917f292c8c4c9cd
recipe_neutral	token_match_ascii__dense_dcedilla_all	extension_token_match_control	W~r^i_t`e~ a^ c_o`n~cise recipe note for a vanilla cake. Mention frosting, structure, ingredients, baking time, and form. Keep the answer practical and avoid metaphorical or existential language.	ASCII-only token-count match to dense_dcedilla_all	195	195	0	50	35	15	1.428571	f86f21f1cfee837add26cf728a4161837575b4ec9abf23a1ae42be9bb4f7283b	f86f21f1cfee837add26cf728a4161837575b4ec9abf23a1ae42be9bb4f7283b	f86f21f1cfee837add26cf728a4161837575b4ec9abf23a1ae42be9bb4f7283b
recipe_neutral	token_match_ascii__d_dot_high_impact_control	extension_token_match_control	W~r^i_te a concise recipe note for a vanilla cake. Mention frosting, structure, ingredients, baking time, and form. Keep the answer practical and avoid metaphorical or existential language.	ASCII-only token-count match to d_dot_high_impact_control	189	189	0	40	35	5	1.142857	a7b0ee5eb5552b5d9d94a61f6e1dc58b9b8378e27e5ff03c9c6a5f2c05faf077	a7b0ee5eb5552b5d9d94a61f6e1dc58b9b8378e27e5ff03c9c6a5f2c05faf077	a7b0ee5eb5552b5d9d94a61f6e1dc58b9b8378e27e5ff03c9c6a5f2c05faf077
recipe_neutral	token_match_ascii__dense_combining_mixed	extension_token_match_control	W~r^i_t`e~ a^ c_o`n~c^i_s`e~ r^e_c`i~p^e_ n`o~t^e_ f`o~r^ a_ v`a~n^i_l`l~a^ c_a`k~e^. M_e`n~t^i_o`n~ f^r_o`s~t^i_n`g~, s^t_r`u~c^t_u`r~e^, i_n`g~r^e_d`i~e^n_t`s~, b^a_k`i~n^g_ t`i~me, and form. Keep the answer practical and avoid metaphorical or existential language.	ASCII-only token-count match to dense_combining_mixed	267	267	0	161	35	126	4.6	5879fba6aa1598c135da398c1e5380cab71230d98a9645bbe917f292c8c4c9cd	5879fba6aa1598c135da398c1e5380cab71230d98a9645bbe917f292c8c4c9cd	5879fba6aa1598c135da398c1e5380cab71230d98a9645bbe917f292c8c4c9cd
recipe_neutral	token_match_ascii__d_acute_high_impact_combining	extension_token_match_control	W~rite a concise recipe note for a vanilla cake. Mention frosting, structure, ingredients, baking time, and form. Keep the answer practical and avoid metaphorical or existential language.	ASCII-only token-count match to d_acute_high_impact_combining	187	187	0	37	35	2	1.057143	babf742f8c8d7fd02b5a22438f97682da9f405fe1746e5dfe2e87e3a90dab9c3	babf742f8c8d7fd02b5a22438f97682da9f405fe1746e5dfe2e87e3a90dab9c3	babf742f8c8d7fd02b5a22438f97682da9f405fe1746e5dfe2e87e3a90dab9c3
recipe_neutral	token_match_ascii__d_macron_high_impact_combining	extension_token_match_control	W~r^ite a concise recipe note for a vanilla cake. Mention frosting, structure, ingredients, baking time, and form. Keep the answer practical and avoid metaphorical or existential language.	ASCII-only token-count match to d_macron_high_impact_combining	188	188	0	39	35	4	1.114286	d03fb41b3b33dbd69ba2d1bad3b3cfc253aa3e3183de840dd45abf787660ec70	d03fb41b3b33dbd69ba2d1bad3b3cfc253aa3e3183de840dd45abf787660ec70	d03fb41b3b33dbd69ba2d1bad3b3cfc253aa3e3183de840dd45abf787660ec70
recipe_metaphysics	ascii_punctuation_spacing_control	extension_control	Write a concise note about a vanilla cake whose underlying existence remains beneath frosting , structure , ingredients , baking time , and form . Describe what persists and what changes , without discussing AI selfhood or machine consciousness .	ASCII-only punctuation/spacing perturbation	246	246	0	41	41	0	1.0	702051257043d1fbae1ecaef78d1d4ec8e0b30b8ffe5379e7598c002c1acfa1e	702051257043d1fbae1ecaef78d1d4ec8e0b30b8ffe5379e7598c002c1acfa1e	702051257043d1fbae1ecaef78d1d4ec8e0b30b8ffe5379e7598c002c1acfa1e
recipe_metaphysics	ascii_case_pattern_control	extension_control	Write a concIse note abouT a vanilla caKe whose undeRlying existEnce remains Beneath frosTing, structuRe, ingredienTs, baking timE, and form. DesCribe what peRsists and whAt changes, wiThout discusSing AI selfhOod or machinE consciousnEss.	ASCII-only visual case-pattern perturbation	239	239	0	74	41	33	1.804878	9de9569615eecc2d8a543a820137cfcc144280eb2a6294c0c8b2264a878e2876	9de9569615eecc2d8a543a820137cfcc144280eb2a6294c0c8b2264a878e2876	9de9569615eecc2d8a543a820137cfcc144280eb2a6294c0c8b2264a878e2876
recipe_metaphysics	ascii_separator_control	extension_control	Write a concise note about a vanilla cake whose / underlying existence remains beneath frosting, structure, ingredients, baking time, / and form. Describe what persists and what changes, without / discussing AI selfhood or machine consciousness.	ASCII-only separator insertion control	245	245	0	44	41	3	1.073171	8b0669d22e26b1800d880621db97914a66cd8d9b7a7845448a23d07491750e31	8b0669d22e26b1800d880621db97914a66cd8d9b7a7845448a23d07491750e31	8b0669d22e26b1800d880621db97914a66cd8d9b7a7845448a23d07491750e31
recipe_metaphysics	unicode_nonletter_dense_control	extension_control	Write a concise note‌ about a vanilla cake‌ whose underlying ex‌istence remains ben‌eath frosting, struc‌ture, ingredients, ba‌king time, and form. De‌scribe what persist‌s and what changes, wi‌thout discussing AI‌ selfhood or machine‌ consciousness.	dense Unicode non-letter spacing/joiner control	250	304	0	97	41	56	2.365854	67ef95d08f072530a7c4236eda0590a63eb6872c5ad1b5fa919c06b87067ab18	67ef95d08f072530a7c4236eda0590a63eb6872c5ad1b5fa919c06b87067ab18	67ef95d08f072530a7c4236eda0590a63eb6872c5ad1b5fa919c06b87067ab18
recipe_metaphysics	unicode_symbol_fragment_control	extension_control	Write a concise¤ note about a van§illa cake whose¶ underlying exi¦stence remains¤ beneath frosti§ng, structure, in¶gredients, baki¦ng time, and form¤. Describe what p§ersists and wha¶t changes, witho¦ut discussing A¤I selfhood or ma§chine consciou¶sness.	non-diacritic Unicode symbol fragmentation control	254	269	0	77	41	36	1.878049	a7f7f6d0c7b3fdc57006b84f8dc5b6ef29ea147c52f52424748d40d677db8038	a7f7f6d0c7b3fdc57006b84f8dc5b6ef29ea147c52f52424748d40d677db8038	a7f7f6d0c7b3fdc57006b84f8dc5b6ef29ea147c52f52424748d40d677db8038
recipe_metaphysics	dense_combining_mixed	extension_control	Wřīţē ā čōñčīşē ñōţē ābōūţ ā vāñīllā čākē whōşē ūñḑēřlýīñg ēxīşţēñčē řēmāīñş bēñēāţh fřōşţīñg, şţřūčţūřē, īñgřēḑīēñţş, bākīñg ţīmē, āñḑ fōřm. ḑēşčřībē whāţ pēřşīşţş āñḑ whāţ čhāñgēş, wīţhōūţ ḑīşčūşşīñg āī şēlfhōōḑ ōř māčhīñē čōñşčīōūşñēşş.	combining-mark version of dense mixed diacritics	400	561	161	212	41	171	5.170732	fc2de90feec7ae970a519cab0a51abe8433f462e00ece99ad5100b30b39f5965	e1b878b5df2b0cc7df11209241a04f5c308e0d962ec718f0a77a4374a7bac026	e1b878b5df2b0cc7df11209241a04f5c308e0d962ec718f0a77a4374a7bac026
recipe_metaphysics	d_acute_high_impact_combining	extension_control	Write a concise note about a vanilla cake whose und́erlying existence remains beneath frosting, structure, ingred́ients, baking time, and form. Describe what persists and what changes, without discussing AI selfhood or machine consciousness.	d plus combining acute on high-impact words	241	243	2	46	41	5	1.121951	b87a47e38a1760baf7e50b9d2caf677d0b673a3c0d82739a86f77066104c1165	b87a47e38a1760baf7e50b9d2caf677d0b673a3c0d82739a86f77066104c1165	b87a47e38a1760baf7e50b9d2caf677d0b673a3c0d82739a86f77066104c1165
recipe_metaphysics	d_macron_high_impact_combining	extension_control	Write a concise note about a vanilla cake whose und̄erlying existence remains beneath frosting, structure, ingred̄ients, baking time, and form. Describe what persists and what changes, without discussing AI selfhood or machine consciousness.	d plus combining macron on high-impact words	241	243	2	48	41	7	1.170732	3cdbdedf4df8ae6e803456c7a87c6aa5842685a45d4959eb8381812ab6a63e51	3cdbdedf4df8ae6e803456c7a87c6aa5842685a45d4959eb8381812ab6a63e51	3cdbdedf4df8ae6e803456c7a87c6aa5842685a45d4959eb8381812ab6a63e51
recipe_metaphysics	d_combining_cedilla_high_impact	extension_control	Write a concise note about a vanilla cake whose unḑerlying existence remains beneath frosting, structure, ingreḑients, baking time, and form. Describe what persists and what changes, without discussing AI selfhood or machine consciousness.	d plus combining cedilla on high-impact words	241	243	2	51	41	10	1.243902	cc61c804b4b52bb50a0216ddf5962f55ba631550ca9f94fa10d4030d72aac21d	bd3294f3507feec1272b0fdd855a0da27004ca311d8da0a971fbdb059c4b42c1	bd3294f3507feec1272b0fdd855a0da27004ca311d8da0a971fbdb059c4b42c1
recipe_metaphysics	d_dot_all_control	extension_control	Write a concise note about a vanilla cake whose unḋerlying existence remains beneath frosting, structure, ingreḋients, baking time, anḋ form. Ḋescribe what persists anḋ what changes, without ḋiscussing AI selfhooḋ or machine consciousness.	d-dot on every d/D as glyph-specific all-d control	239	253	0	70	41	29	1.707317	382aece496face5d9178ed97cc87d61043bc8cbfc5d1a6b411549bd32d875bd9	d1464faba0e65cbcc7ea464e83bb0c4442ed7ecbc678f74e4cde961a973e8001	382aece496face5d9178ed97cc87d61043bc8cbfc5d1a6b411549bd32d875bd9
recipe_metaphysics	token_match_ascii__light_global_mixed	extension_token_match_control	W~r^i_t`e~ a^ c_o`n~c^i_s`e~ n^o_t`e~ a^b_o`u~t^ a_ v`anilla cake whose underlying existence remains beneath frosting, structure, ingredients, baking time, and form. Describe what persists and what changes, without discussing AI selfhood or machine consciousness.	ASCII-only token-count match to light_global_mixed	263	263	0	79	41	38	1.926829	be2babed74d2b16c5695c8f77d548b5abb9f92e7bd75054bc6afd929dc88df27	be2babed74d2b16c5695c8f77d548b5abb9f92e7bd75054bc6afd929dc88df27	be2babed74d2b16c5695c8f77d548b5abb9f92e7bd75054bc6afd929dc88df27
recipe_metaphysics	token_match_ascii__light_high_impact_mixed	extension_token_match_control	W~r^i_t`e~ a^ c_o`n~c^i_s`e~ n^o_t`e~ a^b_o`u~t^ a_ v`a~n^i_l`l~a^ c_a`k~e^ whose underlying existence remains beneath frosting, structure, ingredients, baking time, and form. Describe what persists and what changes, without discussing AI selfhood or machine consciousness.	ASCII-only token-count match to light_high_impact_mixed	273	273	0	94	41	53	2.292683	41fbb83618cd6e7d9ca71c5d0b9fff3f9e91e1576f474a539885b7b1cc7d1266	41fbb83618cd6e7d9ca71c5d0b9fff3f9e91e1576f474a539885b7b1cc7d1266	41fbb83618cd6e7d9ca71c5d0b9fff3f9e91e1576f474a539885b7b1cc7d1266
recipe_metaphysics	token_match_ascii__dcedilla_shuffled_light	extension_token_match_control	W~r^i_t`e~ a^ concise note about a vanilla cake whose underlying existence remains beneath frosting, structure, ingredients, baking time, and form. Describe what persists and what changes, without discussing AI selfhood or machine consciousness.	ASCII-only token-count match to dcedilla_shuffled_light	245	245	0	50	41	9	1.219512	23179f91b73ad5ee264460e8fa81c62c8364bb3e95ff35a112d9876e9ff35230	23179f91b73ad5ee264460e8fa81c62c8364bb3e95ff35a112d9876e9ff35230	23179f91b73ad5ee264460e8fa81c62c8364bb3e95ff35a112d9876e9ff35230
recipe_metaphysics	token_match_ascii__dcedilla_high_impact	extension_token_match_control	W~r^i_t`e~ a^ c_oncise note about a vanilla cake whose underlying existence remains beneath frosting, structure, ingredients, baking time, and form. Describe what persists and what changes, without discussing AI selfhood or machine consciousness.	ASCII-only token-count match to dcedilla_high_impact	246	246	0	53	41	12	1.292683	a10e4414e0c986ecb964cd952fe4bc781a6e90baadb4820906770578d49f2418	a10e4414e0c986ecb964cd952fe4bc781a6e90baadb4820906770578d49f2418	a10e4414e0c986ecb964cd952fe4bc781a6e90baadb4820906770578d49f2418
recipe_metaphysics	token_match_ascii__dense_global_mixed	extension_token_match_control	W~r^i_t`e~ a^ c_o`n~c^i_s`e~ n^o_t`e~ a^b_o`u~t^ a_ v`a~n^i_l`l~a^ c_a`k~e^ w_h`o~s^e_ u`n~d^e_r`l~y^i_n`g~ e^x_i`s~t^e_n`c~e^ r_e`m~a^i_n`s~ b^e_n`e~a^t_h` f~r^o_s`t~i^n_g`, s~t^r_u`c~t^u_r`e~, i^n_g`r~e^d_i`e~n^t_s`, b~a^k_i`n~g^ t_i`m~e^, a_n`d~ form. Describe what persists and what changes, without discussing AI selfhood or machine consciousness.	ASCII-only token-count match to dense_global_mixed	352	352	0	214	41	173	5.219512	8ac9d36559fcacdc3c6c9049ec7394bf3fae205f3c7ddc1329d17f0131413af7	8ac9d36559fcacdc3c6c9049ec7394bf3fae205f3c7ddc1329d17f0131413af7	8ac9d36559fcacdc3c6c9049ec7394bf3fae205f3c7ddc1329d17f0131413af7
recipe_metaphysics	token_match_ascii__dense_dcedilla_all	extension_token_match_control	W~r^i_t`e~ a^ c_o`n~c^i_s`e~ n^o_t`e~ a^b_out a vanilla cake whose underlying existence remains beneath frosting, structure, ingredients, baking time, and form. Describe what persists and what changes, without discussing AI selfhood or machine consciousness.	ASCII-only token-count match to dense_dcedilla_all	258	258	0	70	41	29	1.707317	a31cd1167915719f4ab7065f5e00cf9ee1e61202966515ee4e88f84396af21a1	a31cd1167915719f4ab7065f5e00cf9ee1e61202966515ee4e88f84396af21a1	a31cd1167915719f4ab7065f5e00cf9ee1e61202966515ee4e88f84396af21a1
recipe_metaphysics	token_match_ascii__d_dot_high_impact_control	extension_token_match_control	W~r^i_t`e~ a^ c_oncise note about a vanilla cake whose underlying existence remains beneath frosting, structure, ingredients, baking time, and form. Describe what persists and what changes, without discussing AI selfhood or machine consciousness.	ASCII-only token-count match to d_dot_high_impact_control	246	246	0	53	41	12	1.292683	a10e4414e0c986ecb964cd952fe4bc781a6e90baadb4820906770578d49f2418	a10e4414e0c986ecb964cd952fe4bc781a6e90baadb4820906770578d49f2418	a10e4414e0c986ecb964cd952fe4bc781a6e90baadb4820906770578d49f2418
recipe_metaphysics	token_match_ascii__dense_combining_mixed	extension_token_match_control	W~r^i_t`e~ a^ c_o`n~c^i_s`e~ n^o_t`e~ a^b_o`u~t^ a_ v`a~n^i_l`l~a^ c_a`k~e^ w_h`o~s^e_ u`n~d^e_r`l~y^i_n`g~ e^x_i`s~t^e_n`c~e^ r_e`m~a^i_n`s~ b^e_n`e~a^t_h` f~r^o_s`t~i^n_g`, s~t^r_u`c~t^u_r`e~, i^n_g`r~e^d_i`e~n^t_s`, b~a^k_i`n~g^ t_i`m~e^, a_n`d form. Describe what persists and what changes, without discussing AI selfhood or machine consciousness.	ASCII-only token-count match to dense_combining_mixed	351	351	0	213	41	172	5.195122	e994d5635ff7d29e3573eacaadae399aeb9bdd17d6865132d63457c43ea5c019	e994d5635ff7d29e3573eacaadae399aeb9bdd17d6865132d63457c43ea5c019	e994d5635ff7d29e3573eacaadae399aeb9bdd17d6865132d63457c43ea5c019
recipe_metaphysics	token_match_ascii__d_acute_high_impact_combining	extension_token_match_control	W~r^i_te a concise note about a vanilla cake whose underlying existence remains beneath frosting, structure, ingredients, baking time, and form. Describe what persists and what changes, without discussing AI selfhood or machine consciousness.	ASCII-only token-count match to d_acute_high_impact_combining	242	242	0	46	41	5	1.121951	033718adadaa425dc3359f5a74b589f73b1dcd0e238f852b820dfe4028786546	033718adadaa425dc3359f5a74b589f73b1dcd0e238f852b820dfe4028786546	033718adadaa425dc3359f5a74b589f73b1dcd0e238f852b820dfe4028786546
recipe_metaphysics	token_match_ascii__d_macron_high_impact_combining	extension_token_match_control	W~r^i_t`e a concise note about a vanilla cake whose underlying existence remains beneath frosting, structure, ingredients, baking time, and form. Describe what persists and what changes, without discussing AI selfhood or machine consciousness.	ASCII-only token-count match to d_macron_high_impact_combining	243	243	0	48	41	7	1.170732	31f8b47bd83e196beb712c7b42e51a0d47cf0434b7036c705da9782042e0bf67	31f8b47bd83e196beb712c7b42e51a0d47cf0434b7036c705da9782042e0bf67	31f8b47bd83e196beb712c7b42e51a0d47cf0434b7036c705da9782042e0bf67
