condition_family	branch_label	layer	feature_id	position_count_present	mean_activation_when_present	max_activation	best_rank	positions_present
n_all	greedy_no_prefix	24	12730	3	0.15004177391529083	0.1643969565629959	25	generated_token_3,generated_token_6,generated_token_7
n_all	greedy_no_prefix	24	25739	3	0.14844118555386862	0.1551622748374939	25	generated_token_11,generated_token_2,generated_token_3
n_all	greedy_no_prefix	24	29598	3	0.1883996327718099	0.2280481904745102	32	generated_token_14,generated_token_4,generated_token_5
n_all	greedy_no_prefix	24	26756	3	0.17573326329390207	0.22940467298030853	33	generated_token_12,generated_token_4,generated_token_5
n_all	greedy_no_prefix	24	5903	3	0.12727018694082895	0.13829122483730316	34	generated_token_10,generated_token_5,generated_token_7
n_all	greedy_no_prefix	24	2310	3	0.13459221025307974	0.14615143835544586	37	final_prompt_token,generated_token_11,generated_token_2
n_all	greedy_no_prefix	24	469	2	0.6027252674102783	0.6343628168106079	1	generated_token_15,generated_token_6
n_all	greedy_no_prefix	24	5835	2	0.7931686043739319	0.8506485223770142	1	final_prompt_token,generated_token_9
n_all	greedy_no_prefix	24	6500	2	0.6769146919250488	0.7389968633651733	2	generated_token_1,generated_token_10
n_all	greedy_no_prefix	24	8241	2	0.6697523593902588	0.8014755845069885	2	generated_token_12,generated_token_3
n_all	greedy_no_prefix	24	9782	2	0.3569462150335312	0.43275728821754456	2	generated_token_128,generated_token_64
n_all	greedy_no_prefix	24	19677	2	0.5813795328140259	0.6254007816314697	2	generated_token_20,generated_token_4
n_all	greedy_no_prefix	24	14082	2	0.29010383784770966	0.3906148672103882	3	generated_token_13,generated_token_16
n_all	greedy_no_prefix	24	14431	2	0.5758928656578064	0.7616316080093384	3	generated_token_12,generated_token_3
n_all	greedy_no_prefix	24	22189	2	0.41650593280792236	0.5931637287139893	3	generated_token_13,generated_token_4
n_all	greedy_no_prefix	24	9035	2	0.3431137502193451	0.5284769535064697	4	generated_token_13,generated_token_18
n_all	greedy_no_prefix	24	12011	2	0.3465985655784607	0.4063676595687866	4	generated_token_4,generated_token_96
n_all	greedy_no_prefix	24	15670	2	0.2756989374756813	0.3787844479084015	4	generated_token_10,generated_token_9
n_all	greedy_no_prefix	24	1291	2	0.36997513473033905	0.42948654294013977	5	generated_token_20,generated_token_8
n_all	greedy_no_prefix	24	15585	2	0.21280625462532043	0.27544742822647095	5	final_prompt_token,generated_token_1
n_all	greedy_no_prefix	24	23027	2	0.2859019488096237	0.33511051535606384	5	generated_token_12,generated_token_3
n_all	greedy_no_prefix	24	7190	2	0.21591396629810333	0.23556137084960938	6	generated_token_6,generated_token_7
n_all	greedy_no_prefix	24	11433	2	0.25711435079574585	0.344979852437973	6	generated_token_128,generated_token_13
n_all	greedy_no_prefix	24	16715	2	0.3313751220703125	0.352129191160202	6	generated_token_14,generated_token_5
n_all	greedy_no_prefix	24	15722	2	0.2321632280945778	0.31091704964637756	7	generated_token_10,generated_token_9
n_all	greedy_no_prefix	24	18841	2	0.23940693587064743	0.2992655038833618	7	generated_token_17,generated_token_32
n_all	greedy_no_prefix	24	25376	2	0.2732302099466324	0.34405168890953064	7	generated_token_128,generated_token_19
n_all	greedy_no_prefix	24	31604	2	0.23025508224964142	0.3275304436683655	7	final_prompt_token,generated_token_1
n_all	greedy_no_prefix	24	16479	2	0.27323174476623535	0.28486597537994385	8	generated_token_9,generated_token_96
n_all	greedy_no_prefix	24	1958	2	0.19029352068901062	0.246901273727417	9	final_prompt_token,generated_token_9
n_all	greedy_no_prefix	24	15953	2	0.19486668705940247	0.21683838963508606	9	generated_token_32,generated_token_7
n_all	greedy_no_prefix	24	16034	2	0.25066695362329483	0.33062925934791565	9	generated_token_20,generated_token_96
n_all	greedy_no_prefix	24	985	2	0.22551466524600983	0.30121490359306335	10	generated_token_14,generated_token_5
n_all	greedy_no_prefix	24	16395	2	0.26053644716739655	0.35866856575012207	10	generated_token_13,generated_token_19
n_all	greedy_no_prefix	24	23810	2	0.21999425441026688	0.23366068303585052	10	generated_token_11,generated_token_64
n_all	greedy_no_prefix	24	4935	2	0.19920799136161804	0.24335208535194397	11	final_prompt_token,generated_token_1
n_all	greedy_no_prefix	24	5677	2	0.18732625246047974	0.1938658058643341	11	generated_token_32,generated_token_7
n_all	greedy_no_prefix	24	15659	2	0.277087539434433	0.2908352017402649	11	generated_token_14,generated_token_96
n_all	greedy_no_prefix	24	16742	2	0.1776825338602066	0.2354719489812851	11	final_prompt_token,generated_token_1
n_all	greedy_no_prefix	24	23447	2	0.28054971992969513	0.3572666049003601	11	generated_token_17,generated_token_8
n_all	greedy_no_prefix	24	27624	2	0.2510325089097023	0.34977400302886963	11	generated_token_14,generated_token_4
n_all	greedy_no_prefix	24	32089	2	0.18999098986387253	0.24336881935596466	11	generated_token_2,generated_token_3
n_all	greedy_no_prefix	24	25587	2	0.19322796165943146	0.20257525146007538	12	generated_token_18,generated_token_19
n_all	greedy_no_prefix	24	26313	2	0.19500064849853516	0.24164652824401855	12	generated_token_1,generated_token_2
n_all	greedy_no_prefix	24	3271	2	0.18424221873283386	0.22317546606063843	13	final_prompt_token,generated_token_3
n_all	greedy_no_prefix	24	9289	2	0.21764104813337326	0.28943243622779846	13	generated_token_12,generated_token_96
n_all	greedy_no_prefix	24	26371	2	0.20138871669769287	0.22051571309566498	13	generated_token_19,generated_token_32
n_all	greedy_no_prefix	24	10764	2	0.17209673672914505	0.2178570032119751	14	final_prompt_token,generated_token_6
n_all	greedy_no_prefix	24	18084	2	0.17616987228393555	0.20964188873767853	14	generated_token_11,generated_token_64
n_all	greedy_no_prefix	24	18479	2	0.2169487550854683	0.2366860955953598	14	generated_token_11,generated_token_13
n_all	greedy_no_prefix	24	19411	2	0.20584320276975632	0.28552448749542236	14	generated_token_15,generated_token_96
n_all	greedy_no_prefix	24	2005	2	0.20236414670944214	0.27378588914871216	15	generated_token_19,generated_token_7
n_all	greedy_no_prefix	24	2074	2	0.23284883052110672	0.32424163818359375	15	generated_token_32,generated_token_8
n_all	greedy_no_prefix	24	9570	2	0.17010214924812317	0.18448859453201294	15	generated_token_13,generated_token_7
n_all	greedy_no_prefix	24	27682	2	0.14887863025069237	0.17381134629249573	15	generated_token_10,generated_token_18
n_all	greedy_no_prefix	24	29186	2	0.1870921403169632	0.20280298590660095	15	generated_token_13,generated_token_64
n_all	greedy_no_prefix	24	562	2	0.16528670489788055	0.20335951447486877	16	generated_token_1,generated_token_2
n_all	greedy_no_prefix	24	4412	2	0.2542044669389725	0.30140167474746704	16	generated_token_20,generated_token_96
n_all	greedy_no_prefix	24	27033	2	0.18512006849050522	0.2122899442911148	16	generated_token_11,generated_token_13
n_all	greedy_no_prefix	24	8973	2	0.17340362817049026	0.20480386912822723	17	generated_token_5,generated_token_6
n_all	greedy_no_prefix	24	16647	2	0.2724335789680481	0.29437950253486633	17	generated_token_17,generated_token_8
n_all	greedy_no_prefix	24	4478	2	0.19255096465349197	0.23461759090423584	18	generated_token_10,generated_token_9
n_all	greedy_no_prefix	24	4561	2	0.15369070321321487	0.19503803551197052	18	generated_token_1,generated_token_10
n_all	greedy_no_prefix	24	13454	2	0.2623102515935898	0.2737751305103302	18	generated_token_19,generated_token_4
n_all	greedy_no_prefix	24	28727	2	0.1727922409772873	0.1953279972076416	18	generated_token_3,generated_token_5
n_all	greedy_no_prefix	24	25471	2	0.1766161173582077	0.2193356603384018	19	generated_token_5,generated_token_9
n_all	greedy_no_prefix	24	2620	2	0.14896488562226295	0.18158335983753204	20	final_prompt_token,generated_token_12
n_all	greedy_no_prefix	24	13654	2	0.22271351516246796	0.23831355571746826	20	generated_token_19,generated_token_96
n_all	greedy_no_prefix	24	22227	2	0.27156680822372437	0.2835255265235901	21	generated_token_20,generated_token_8
n_all	greedy_no_prefix	24	29764	2	0.1547110602259636	0.17436103522777557	21	generated_token_12,generated_token_3
n_all	greedy_no_prefix	24	16902	2	0.14652510359883308	0.17900139093399048	22	generated_token_6,generated_token_7
n_all	greedy_no_prefix	24	22066	2	0.16937445104122162	0.17968051135540009	22	generated_token_3,generated_token_6
n_all	greedy_no_prefix	24	23224	2	0.18197312206029892	0.20639443397521973	22	generated_token_13,generated_token_64
n_all	greedy_no_prefix	24	26770	2	0.19684946537017822	0.21534261107444763	22	generated_token_128,generated_token_17
n_all	greedy_no_prefix	24	13898	2	0.15267084538936615	0.16175787150859833	23	generated_token_2,generated_token_5
n_all	greedy_no_prefix	24	17352	2	0.19311295822262764	0.27228114008903503	23	generated_token_1,generated_token_4
n_all	greedy_no_prefix	24	23955	2	0.1731509566307068	0.2009335160255432	23	generated_token_6,generated_token_9
n_all	greedy_no_prefix	24	26674	2	0.1721513494849205	0.18569804728031158	23	generated_token_11,generated_token_13
n_all	greedy_no_prefix	24	32306	2	0.14735324680805206	0.16709569096565247	23	generated_token_2,generated_token_64
n_all	greedy_no_prefix	24	719	2	0.20688896626234055	0.2186448872089386	24	generated_token_128,generated_token_19
n_all	greedy_no_prefix	24	2051	2	0.17442651838064194	0.18474280834197998	24	generated_token_11,generated_token_9
n_all	greedy_no_prefix	24	4567	2	0.17643669247627258	0.183871790766716	24	final_prompt_token,generated_token_9
n_all	greedy_no_prefix	24	19509	2	0.1820765994489193	0.24870041012763977	24	generated_token_18,generated_token_20
n_all	greedy_no_prefix	24	15276	2	0.15067864954471588	0.1536988615989685	25	generated_token_17,generated_token_32
n_all	greedy_no_prefix	24	23838	2	0.20482665300369263	0.2293415069580078	25	generated_token_4,generated_token_5
n_all	greedy_no_prefix	24	2404	2	0.18606150895357132	0.21333765983581543	26	generated_token_128,generated_token_17
n_all	greedy_no_prefix	24	3922	2	0.1590321958065033	0.16461853682994843	26	final_prompt_token,generated_token_9
n_all	greedy_no_prefix	24	12927	2	0.15273242443799973	0.17900776863098145	26	generated_token_11,generated_token_64
n_all	greedy_no_prefix	24	17178	2	0.16094254329800606	0.20591196417808533	26	generated_token_19,generated_token_7
n_all	greedy_no_prefix	24	24417	2	0.15445807576179504	0.1648436188697815	26	generated_token_32,generated_token_64
n_all	greedy_no_prefix	24	25024	2	0.1359316110610962	0.1436801254749298	26	generated_token_18,generated_token_2
n_all	greedy_no_prefix	24	30684	2	0.1760079264640808	0.1762305498123169	26	generated_token_11,generated_token_16
n_all	greedy_no_prefix	24	10226	2	0.1549733653664589	0.17527896165847778	27	generated_token_16,generated_token_2
n_all	greedy_no_prefix	24	1032	2	0.1481504663825035	0.18037337064743042	28	generated_token_2,generated_token_9
n_all	greedy_no_prefix	24	1465	2	0.1591971442103386	0.16093024611473083	28	generated_token_3,generated_token_9
n_all	greedy_no_prefix	24	13527	2	0.16144578903913498	0.17624127864837646	28	generated_token_12,generated_token_5
n_all	greedy_no_prefix	24	15016	2	0.20718583464622498	0.21884481608867645	28	generated_token_4,generated_token_96
n_all	greedy_no_prefix	24	24384	2	0.16048375517129898	0.17218995094299316	28	generated_token_11,generated_token_2
n_all	greedy_no_prefix	24	7649	2	0.15390530973672867	0.17033149302005768	29	generated_token_11,generated_token_2
n_all	greedy_no_prefix	24	3308	2	0.21613416075706482	0.24278712272644043	30	generated_token_4,generated_token_96
n_all	greedy_no_prefix	24	4387	2	0.1435052454471588	0.15084028244018555	30	generated_token_17,generated_token_32
n_all	greedy_no_prefix	24	10292	2	0.14044858515262604	0.1450844407081604	30	generated_token_12,generated_token_3
n_all	greedy_no_prefix	24	15826	2	0.15237190574407578	0.17762383818626404	30	generated_token_15,generated_token_7
n_all	greedy_no_prefix	24	9314	2	0.14580820500850677	0.16610299050807953	31	generated_token_11,generated_token_64
n_all	greedy_no_prefix	24	16966	2	0.13586219400167465	0.15558981895446777	31	generated_token_1,generated_token_32
n_all	greedy_no_prefix	24	19528	2	0.15338170528411865	0.16290417313575745	31	generated_token_11,generated_token_16
n_all	greedy_no_prefix	24	19606	2	0.13578694686293602	0.15054568648338318	31	generated_token_15,generated_token_7
n_all	greedy_no_prefix	24	20017	2	0.15011341869831085	0.16557252407073975	32	generated_token_11,generated_token_16
n_all	greedy_no_prefix	24	31327	2	0.14557459950447083	0.16294744610786438	35	generated_token_17,generated_token_32
n_all	greedy_no_prefix	24	12400	2	0.1371896043419838	0.16183598339557648	36	generated_token_14,generated_token_32
n_all	greedy_no_prefix	24	17229	2	0.14679351449012756	0.16636356711387634	36	generated_token_13,generated_token_64
n_all	greedy_no_prefix	24	17308	2	0.1506342887878418	0.17486871778964996	36	generated_token_19,generated_token_32
n_all	greedy_no_prefix	24	17964	2	0.14500842243433	0.14938704669475555	37	generated_token_15,generated_token_6
n_all	greedy_no_prefix	24	19861	2	0.12487854808568954	0.13409890234470367	37	generated_token_1,generated_token_2
n_all	greedy_no_prefix	24	18319	2	0.17353039234876633	0.18210040032863617	38	generated_token_128,generated_token_13
n_all	greedy_no_prefix	24	26676	2	0.19382770359516144	0.2243441790342331	40	generated_token_13,generated_token_4
n_all	greedy_no_prefix	24	32694	2	0.12496889755129814	0.1400047391653061	41	final_prompt_token,generated_token_18
n_all	greedy_no_prefix	24	12071	2	0.13691651821136475	0.13953056931495667	42	generated_token_11,generated_token_64
n_all	greedy_no_prefix	24	1504	2	0.21740417927503586	0.22552019357681274	44	generated_token_20,generated_token_4
n_all	greedy_no_prefix	24	7618	2	0.16612161323428154	0.2196374386548996	44	generated_token_10,generated_token_4
n_all	greedy_no_prefix	24	31050	2	0.13826382160186768	0.14186514914035797	44	generated_token_5,generated_token_9
n_all	greedy_no_prefix	24	6048	2	0.14606725424528122	0.17631100118160248	46	generated_token_12,generated_token_19
n_all	greedy_no_prefix	24	9239	2	0.15581712499260902	0.1944788694381714	46	generated_token_15,generated_token_8
n_all	greedy_no_prefix	24	12983	2	0.12290625646710396	0.12878629565238953	49	generated_token_2,generated_token_3
n_all	greedy_no_prefix	24	5849	1	0.890536904335022	0.890536904335022	1	generated_token_128
n_all	greedy_no_prefix	24	23612	1	1.1871657371520996	1.1871657371520996	1	generated_token_17
n_all	greedy_no_prefix	24	14756	1	0.6151069402694702	0.6151069402694702	2	generated_token_8
n_all	greedy_no_prefix	24	23344	1	0.3993186950683594	0.3993186950683594	2	generated_token_128
n_all	greedy_no_prefix	24	7503	1	0.3931504786014557	0.3931504786014557	3	generated_token_17
n_all	greedy_no_prefix	24	11412	1	0.38033202290534973	0.38033202290534973	3	generated_token_128
n_all	greedy_no_prefix	24	17058	1	0.7147215604782104	0.7147215604782104	3	generated_token_18
n_all	greedy_no_prefix	24	25144	1	0.5975663661956787	0.5975663661956787	3	generated_token_8
n_all	greedy_no_prefix	24	31763	1	0.35302454233169556	0.35302454233169556	3	final_prompt_token
n_all	greedy_no_prefix	24	1024	1	0.3024102449417114	0.3024102449417114	4	generated_token_16
n_all	greedy_no_prefix	24	1900	1	0.29370617866516113	0.29370617866516113	4	final_prompt_token
n_all	greedy_no_prefix	24	4811	1	0.5669254660606384	0.5669254660606384	4	generated_token_1
n_all	greedy_no_prefix	24	5569	1	0.5539150238037109	0.5539150238037109	4	generated_token_8
n_all	greedy_no_prefix	24	14606	1	0.490188866853714	0.490188866853714	4	generated_token_20
n_all	greedy_no_prefix	24	5978	1	0.377327024936676	0.377327024936676	5	generated_token_18
n_all	greedy_no_prefix	24	19262	1	0.35231292247772217	0.35231292247772217	5	generated_token_10
n_all	greedy_no_prefix	24	26643	1	0.35942304134368896	0.35942304134368896	5	generated_token_1
n_all	greedy_no_prefix	24	559	1	0.4275296926498413	0.4275296926498413	6	generated_token_8
n_all	greedy_no_prefix	24	1679	1	0.266428142786026	0.266428142786026	6	generated_token_16
n_all	greedy_no_prefix	24	6836	1	0.4102340638637543	0.4102340638637543	6	generated_token_4
n_all	greedy_no_prefix	24	7034	1	0.3333733081817627	0.3333733081817627	6	generated_token_18
n_all	greedy_no_prefix	24	13876	1	0.37970873713493347	0.37970873713493347	6	generated_token_20
n_all	greedy_no_prefix	24	22684	1	0.26932549476623535	0.26932549476623535	6	final_prompt_token
n_all	greedy_no_prefix	24	10019	1	0.33329904079437256	0.33329904079437256	7	generated_token_96
n_all	greedy_no_prefix	24	11534	1	0.2511340081691742	0.2511340081691742	7	final_prompt_token
n_all	greedy_no_prefix	24	18411	1	0.3407014310359955	0.3407014310359955	7	generated_token_15
n_all	greedy_no_prefix	24	20760	1	0.2913668155670166	0.2913668155670166	7	generated_token_10
n_all	greedy_no_prefix	24	28952	1	0.36118900775909424	0.36118900775909424	7	generated_token_20
n_all	greedy_no_prefix	24	29461	1	0.3072584569454193	0.3072584569454193	7	generated_token_18
n_all	greedy_no_prefix	24	2683	1	0.3541313707828522	0.3541313707828522	8	generated_token_20
n_all	greedy_no_prefix	24	4891	1	0.2770465314388275	0.2770465314388275	8	generated_token_1
n_all	greedy_no_prefix	24	7163	1	0.2507491707801819	0.2507491707801819	8	final_prompt_token
n_all	greedy_no_prefix	24	18359	1	0.336402028799057	0.336402028799057	8	generated_token_128
n_all	greedy_no_prefix	24	25756	1	0.31280916929244995	0.31280916929244995	8	generated_token_2
n_all	greedy_no_prefix	24	32645	1	0.32975858449935913	0.32975858449935913	8	generated_token_96
n_all	greedy_no_prefix	24	1401	1	0.26975804567337036	0.26975804567337036	9	generated_token_18
n_all	greedy_no_prefix	24	4419	1	0.2611643373966217	0.2611643373966217	9	generated_token_1
n_all	greedy_no_prefix	24	13572	1	0.35508739948272705	0.35508739948272705	9	generated_token_4
n_all	greedy_no_prefix	24	19886	1	0.2927827835083008	0.2927827835083008	9	generated_token_17
n_all	greedy_no_prefix	24	29027	1	0.3249153792858124	0.3249153792858124	9	generated_token_128
n_all	greedy_no_prefix	24	31697	1	0.24355709552764893	0.24355709552764893	9	generated_token_16
n_all	greedy_no_prefix	24	2398	1	0.283612459897995	0.283612459897995	10	generated_token_17
n_all	greedy_no_prefix	24	2834	1	0.25193995237350464	0.25193995237350464	10	generated_token_13
n_all	greedy_no_prefix	24	4313	1	0.24407432973384857	0.24407432973384857	10	final_prompt_token
n_all	greedy_no_prefix	24	8812	1	0.23749059438705444	0.23749059438705444	10	generated_token_16
n_all	greedy_no_prefix	24	15930	1	0.3232664465904236	0.3232664465904236	10	generated_token_128
n_all	greedy_no_prefix	24	26273	1	0.36853453516960144	0.36853453516960144	10	generated_token_8
n_all	greedy_no_prefix	24	26883	1	0.3239559829235077	0.3239559829235077	10	generated_token_20
n_all	greedy_no_prefix	24	30282	1	0.2348422259092331	0.2348422259092331	10	generated_token_10
n_all	greedy_no_prefix	24	1064	1	0.2036927342414856	0.2036927342414856	11	generated_token_18
n_all	greedy_no_prefix	24	11977	1	0.32385534048080444	0.32385534048080444	11	generated_token_20
n_all	greedy_no_prefix	24	20560	1	0.3046444356441498	0.3046444356441498	11	generated_token_128
n_all	greedy_no_prefix	24	27292	1	0.2498352825641632	0.2498352825641632	11	generated_token_2
n_all	greedy_no_prefix	24	1251	1	0.28971067070961	0.28971067070961	12	generated_token_96
n_all	greedy_no_prefix	24	12060	1	0.187819242477417	0.187819242477417	12	generated_token_32
n_all	greedy_no_prefix	24	13963	1	0.22903281450271606	0.22903281450271606	12	final_prompt_token
n_all	greedy_no_prefix	24	14878	1	0.2432059347629547	0.2432059347629547	12	generated_token_6
n_all	greedy_no_prefix	24	15028	1	0.2862175703048706	0.2862175703048706	12	generated_token_128
n_all	greedy_no_prefix	24	15371	1	0.31808170676231384	0.31808170676231384	12	generated_token_20
n_all	greedy_no_prefix	24	19295	1	0.23570436239242554	0.23570436239242554	12	generated_token_16
n_all	greedy_no_prefix	24	21974	1	0.22596850991249084	0.22596850991249084	12	generated_token_10
n_all	greedy_no_prefix	24	26120	1	0.2777236998081207	0.2777236998081207	12	generated_token_17
n_all	greedy_no_prefix	24	30723	1	0.3219992518424988	0.3219992518424988	12	generated_token_19
n_all	greedy_no_prefix	24	7442	1	0.33193859457969666	0.33193859457969666	13	generated_token_8
n_all	greedy_no_prefix	24	7898	1	0.3104550540447235	0.3104550540447235	13	generated_token_4
n_all	greedy_no_prefix	24	10572	1	0.23443646728992462	0.23443646728992462	13	generated_token_1
n_all	greedy_no_prefix	24	12677	1	0.2181243598461151	0.2181243598461151	13	generated_token_64
n_all	greedy_no_prefix	24	16655	1	0.19325201213359833	0.19325201213359833	13	generated_token_18
n_all	greedy_no_prefix	24	16886	1	0.3146405816078186	0.3146405816078186	13	generated_token_20
n_all	greedy_no_prefix	24	22540	1	0.22735434770584106	0.22735434770584106	13	generated_token_16
n_all	greedy_no_prefix	24	24697	1	0.22027325630187988	0.22027325630187988	13	generated_token_10
n_all	greedy_no_prefix	24	14432	1	0.2847065329551697	0.2847065329551697	14	generated_token_5
n_all	greedy_no_prefix	24	18227	1	0.18004781007766724	0.18004781007766724	14	generated_token_18
n_all	greedy_no_prefix	24	20534	1	0.32959505915641785	0.32959505915641785	14	generated_token_8
n_all	greedy_no_prefix	24	26184	1	0.27385035157203674	0.27385035157203674	14	generated_token_128
n_all	greedy_no_prefix	24	26874	1	0.22113007307052612	0.22113007307052612	14	generated_token_1
n_all	greedy_no_prefix	24	27778	1	0.19123730063438416	0.19123730063438416	14	generated_token_7
n_all	greedy_no_prefix	24	2123	1	0.25874319672584534	0.25874319672584534	15	generated_token_128
n_all	greedy_no_prefix	24	13501	1	0.21758466958999634	0.21758466958999634	15	generated_token_6
n_all	greedy_no_prefix	24	15733	1	0.2334040403366089	0.2334040403366089	15	generated_token_13
n_all	greedy_no_prefix	24	16986	1	0.21282163262367249	0.21282163262367249	15	generated_token_1
n_all	greedy_no_prefix	24	25590	1	0.23685650527477264	0.23685650527477264	15	generated_token_9
n_all	greedy_no_prefix	24	28002	1	0.2162022888660431	0.2162022888660431	15	generated_token_16
n_all	greedy_no_prefix	24	32457	1	0.21010051667690277	0.21010051667690277	15	generated_token_3
n_all	greedy_no_prefix	24	3617	1	0.26583021879196167	0.26583021879196167	16	generated_token_96
n_all	greedy_no_prefix	24	9905	1	0.21907484531402588	0.21907484531402588	16	final_prompt_token
n_all	greedy_no_prefix	24	16515	1	0.20994211733341217	0.20994211733341217	16	generated_token_16
n_all	greedy_no_prefix	24	23095	1	0.26167240738868713	0.26167240738868713	16	generated_token_17
n_all	greedy_no_prefix	24	30822	1	0.1697617471218109	0.1697617471218109	16	generated_token_18
n_all	greedy_no_prefix	24	3869	1	0.22036601603031158	0.22036601603031158	17	generated_token_13
n_all	greedy_no_prefix	24	13918	1	0.20231863856315613	0.20231863856315613	17	generated_token_16
n_all	greedy_no_prefix	24	13928	1	0.2855248749256134	0.2855248749256134	17	generated_token_20
n_all	greedy_no_prefix	24	19180	1	0.2589314579963684	0.2589314579963684	17	generated_token_19
n_all	greedy_no_prefix	24	19625	1	0.24403120577335358	0.24403120577335358	17	generated_token_128
n_all	greedy_no_prefix	24	21407	1	0.19793908298015594	0.19793908298015594	17	final_prompt_token
n_all	greedy_no_prefix	24	21769	1	0.30330467224121094	0.30330467224121094	17	generated_token_8
n_all	greedy_no_prefix	24	29679	1	0.2934756875038147	0.2934756875038147	17	generated_token_4
n_all	greedy_no_prefix	24	2818	1	0.16342759132385254	0.16342759132385254	18	generated_token_10
n_all	greedy_no_prefix	24	5150	1	0.24236726760864258	0.24236726760864258	18	generated_token_128
n_all	greedy_no_prefix	24	15643	1	0.20006106793880463	0.20006106793880463	18	generated_token_16
n_all	greedy_no_prefix	24	15822	1	0.21826739609241486	0.21826739609241486	18	generated_token_13
n_all	greedy_no_prefix	24	20712	1	0.19682949781417847	0.19682949781417847	18	final_prompt_token
n_all	greedy_no_prefix	24	20903	1	0.1612425446510315	0.1612425446510315	18	generated_token_18
n_all	greedy_no_prefix	24	23287	1	0.17560169100761414	0.17560169100761414	18	generated_token_64
n_all	greedy_no_prefix	24	28915	1	0.20144815742969513	0.20144815742969513	18	generated_token_6
n_all	greedy_no_prefix	24	29239	1	0.2798794209957123	0.2798794209957123	18	generated_token_20
n_all	greedy_no_prefix	24	31288	1	0.29534798860549927	0.29534798860549927	18	generated_token_8
n_all	greedy_no_prefix	24	1981	1	0.19022822380065918	0.19022822380065918	19	generated_token_3
n_all	greedy_no_prefix	24	7955	1	0.24235297739505768	0.24235297739505768	19	generated_token_128
n_all	greedy_no_prefix	24	10048	1	0.193343847990036	0.193343847990036	19	generated_token_1
n_all	greedy_no_prefix	24	17001	1	0.16342245042324066	0.16342245042324066	19	generated_token_10
n_all	greedy_no_prefix	24	23255	1	0.17500415444374084	0.17500415444374084	19	generated_token_64
n_all	greedy_no_prefix	24	25325	1	0.2797146439552307	0.2797146439552307	19	generated_token_4
n_all	greedy_no_prefix	24	26093	1	0.16111671924591064	0.16111671924591064	19	generated_token_18
n_all	greedy_no_prefix	24	26113	1	0.19416742026805878	0.19416742026805878	19	final_prompt_token
n_all	greedy_no_prefix	24	28699	1	0.2770768702030182	0.2770768702030182	19	generated_token_20
n_all	greedy_no_prefix	24	30916	1	0.23127207159996033	0.23127207159996033	19	generated_token_96
n_all	greedy_no_prefix	24	1602	1	0.24049130082130432	0.24049130082130432	20	generated_token_128
n_all	greedy_no_prefix	24	1701	1	0.1761389523744583	0.1761389523744583	20	generated_token_2
n_all	greedy_no_prefix	24	1762	1	0.27551645040512085	0.27551645040512085	20	generated_token_4
n_all	greedy_no_prefix	24	4667	1	0.21094533801078796	0.21094533801078796	20	generated_token_9
n_all	greedy_no_prefix	24	10294	1	0.19007764756679535	0.19007764756679535	20	generated_token_1
n_all	greedy_no_prefix	24	12176	1	0.16695529222488403	0.16695529222488403	20	generated_token_32
n_all	greedy_no_prefix	24	15479	1	0.16306088864803314	0.16306088864803314	20	generated_token_10
n_all	greedy_no_prefix	24	17689	1	0.21951386332511902	0.21951386332511902	20	generated_token_17
n_all	greedy_no_prefix	24	21711	1	0.27123814821243286	0.27123814821243286	20	generated_token_20
n_all	greedy_no_prefix	24	23954	1	0.1713358759880066	0.1713358759880066	20	generated_token_64
n_all	greedy_no_prefix	24	1651	1	0.1535559892654419	0.1535559892654419	21	generated_token_18
n_all	greedy_no_prefix	24	13106	1	0.21625053882598877	0.21625053882598877	21	generated_token_17
n_all	greedy_no_prefix	24	14226	1	0.15987558662891388	0.15987558662891388	21	generated_token_10
n_all	greedy_no_prefix	24	15448	1	0.2381080538034439	0.2381080538034439	21	generated_token_19
n_all	greedy_no_prefix	24	17165	1	0.2087695449590683	0.2087695449590683	21	generated_token_9
n_all	greedy_no_prefix	24	17924	1	0.19488871097564697	0.19488871097564697	21	generated_token_6
n_all	greedy_no_prefix	24	21965	1	0.16517287492752075	0.16517287492752075	21	generated_token_32
n_all	greedy_no_prefix	24	24949	1	0.2749117612838745	0.2749117612838745	21	generated_token_4
n_all	greedy_no_prefix	24	26878	1	0.1810220181941986	0.1810220181941986	21	final_prompt_token
n_all	greedy_no_prefix	24	28197	1	0.26637864112854004	0.26637864112854004	21	generated_token_20
n_all	greedy_no_prefix	24	32016	1	0.23940938711166382	0.23940938711166382	21	generated_token_128
n_all	greedy_no_prefix	24	1980	1	0.1797560751438141	0.1797560751438141	22	generated_token_1
n_all	greedy_no_prefix	24	3951	1	0.16541965305805206	0.16541965305805206	22	generated_token_12
n_all	greedy_no_prefix	24	12606	1	0.15171116590499878	0.15171116590499878	22	generated_token_18
n_all	greedy_no_prefix	24	13995	1	0.1769218146800995	0.1769218146800995	22	final_prompt_token
n_all	greedy_no_prefix	24	22835	1	0.16843771934509277	0.16843771934509277	22	generated_token_7
n_all	greedy_no_prefix	24	23236	1	0.22234377264976501	0.22234377264976501	22	generated_token_19
n_all	greedy_no_prefix	24	117	1	0.15460485219955444	0.15460485219955444	23	generated_token_32
n_all	greedy_no_prefix	24	2727	1	0.22880885004997253	0.22880885004997253	23	generated_token_128
n_all	greedy_no_prefix	24	3355	1	0.14602655172348022	0.14602655172348022	23	generated_token_18
