condition_family	layer	feature_id	position_count_present	mean_activation_when_present	max_activation	best_rank	positions_present
d_all	14	9771	1	0.11575422435998917	0.11575422435998917	22	generated_token_32
d_all	14	13330	1	0.12389521300792694	0.12389521300792694	22	generated_token_6
d_all	14	14932	1	0.15663489699363708	0.15663489699363708	22	final_prompt_token
d_all	14	19600	1	0.13642409443855286	0.13642409443855286	22	generated_token_11
d_all	14	20064	1	0.13024622201919556	0.13024622201919556	22	generated_token_1
d_all	14	21875	1	0.12321272492408752	0.12321272492408752	22	generated_token_3
d_all	14	25310	1	0.17487221956253052	0.17487221956253052	22	generated_token_64
d_all	14	31965	1	0.09945305436849594	0.09945305436849594	22	generated_token_2
d_all	14	102	1	0.1349269598722458	0.1349269598722458	23	generated_token_11
d_all	14	5533	1	0.1098969504237175	0.1098969504237175	23	generated_token_32
d_all	14	10991	1	0.12787620723247528	0.12787620723247528	23	generated_token_10
d_all	14	20679	1	0.09683133661746979	0.09683133661746979	23	generated_token_2
d_all	14	20769	1	0.1559414267539978	0.1559414267539978	23	final_prompt_token
d_all	14	3966	1	0.12835097312927246	0.12835097312927246	24	generated_token_1
d_all	14	9012	1	0.15914617478847504	0.15914617478847504	24	generated_token_5
d_all	14	11060	1	0.12138532102108002	0.12138532102108002	24	generated_token_3
d_all	14	11710	1	0.20792609453201294	0.20792609453201294	24	generated_token_7
d_all	14	12583	1	0.10430936515331268	0.10430936515331268	24	generated_token_12
d_all	14	13048	1	0.15355181694030762	0.15355181694030762	24	generated_token_19
d_all	14	15525	1	0.0949641615152359	0.0949641615152359	24	generated_token_2
d_all	14	20314	1	0.16315236687660217	0.16315236687660217	24	generated_token_64
d_all	14	22349	1	0.10462909191846848	0.10462909191846848	24	generated_token_14
d_all	14	22870	1	0.12760712206363678	0.12760712206363678	24	generated_token_10
d_all	14	1012	1	0.15920394659042358	0.15920394659042358	25	generated_token_20
d_all	14	3330	1	0.15043652057647705	0.15043652057647705	25	generated_token_16
d_all	14	6557	1	0.10923508554697037	0.10923508554697037	25	generated_token_32
d_all	14	9197	1	0.1192275658249855	0.1192275658249855	25	generated_token_3
d_all	14	11680	1	0.16199979186058044	0.16199979186058044	25	generated_token_64
d_all	14	28345	1	0.15211760997772217	0.15211760997772217	25	generated_token_15
d_all	14	28903	1	0.10066045075654984	0.10066045075654984	25	generated_token_14
d_all	14	31774	1	0.1457015872001648	0.1457015872001648	25	final_prompt_token
d_all	14	2786	1	0.15564006567001343	0.15564006567001343	26	generated_token_13
d_all	14	3123	1	0.158647358417511	0.158647358417511	26	generated_token_20
d_all	14	3944	1	0.14458508789539337	0.14458508789539337	26	generated_token_19
d_all	14	7584	1	0.10059124231338501	0.10059124231338501	26	generated_token_14
d_all	14	9336	1	0.15025362372398376	0.15025362372398376	26	generated_token_16
d_all	14	10832	1	0.10787344723939896	0.10787344723939896	26	generated_token_32
d_all	14	11006	1	0.14474216103553772	0.14474216103553772	26	final_prompt_token
d_all	14	16004	1	0.11497443914413452	0.11497443914413452	26	generated_token_3
d_all	14	16147	1	0.1254299283027649	0.1254299283027649	26	generated_token_1
d_all	14	18090	1	0.09370340406894684	0.09370340406894684	26	generated_token_2
d_all	14	19695	1	0.19995585083961487	0.19995585083961487	26	generated_token_7
d_all	14	7397	1	0.15160049498081207	0.15160049498081207	27	generated_token_13
d_all	14	9383	1	0.1445748209953308	0.1445748209953308	27	final_prompt_token
d_all	14	9757	1	0.12048974633216858	0.12048974633216858	27	generated_token_8
d_all	14	11544	1	0.0728004202246666	0.0728004202246666	27	generated_token_9
d_all	14	11644	1	0.14431796967983246	0.14431796967983246	27	generated_token_19
d_all	14	22818	1	0.14879530668258667	0.14879530668258667	27	generated_token_16
d_all	14	27872	1	0.12459293007850647	0.12459293007850647	27	generated_token_1
d_all	14	30901	1	0.14849162101745605	0.14849162101745605	27	generated_token_15
d_all	14	31539	1	0.12962433695793152	0.12962433695793152	27	generated_token_18
d_all	14	3034	1	0.11051104962825775	0.11051104962825775	28	generated_token_3
d_all	14	4428	1	0.14150966703891754	0.14150966703891754	28	final_prompt_token
d_all	14	10624	1	0.11260868608951569	0.11260868608951569	28	generated_token_11
d_all	14	17437	1	0.1519777774810791	0.1519777774810791	28	generated_token_20
d_all	14	20581	1	0.1038438081741333	0.1038438081741333	28	generated_token_32
d_all	14	21908	1	0.12697502970695496	0.12697502970695496	28	generated_token_17
d_all	14	22611	1	0.09717991948127747	0.09717991948127747	28	generated_token_4
d_all	14	28979	1	0.19846895337104797	0.19846895337104797	28	generated_token_7
d_all	14	32051	1	0.09398237615823746	0.09398237615823746	28	generated_token_14
d_all	14	676	1	0.13939262926578522	0.13939262926578522	29	generated_token_19
d_all	14	9914	1	0.08931345492601395	0.08931345492601395	29	generated_token_14
d_all	14	12122	1	0.1473531723022461	0.1473531723022461	29	generated_token_15
d_all	14	13213	1	0.14052587747573853	0.14052587747573853	29	generated_token_16
d_all	14	27342	1	0.12594467401504517	0.12594467401504517	29	generated_token_18
d_all	14	28143	1	0.12439566850662231	0.12439566850662231	29	generated_token_1
d_all	14	30183	1	0.09994051605463028	0.09994051605463028	29	generated_token_32
d_all	14	32055	1	0.14985007047653198	0.14985007047653198	29	generated_token_20
d_all	14	32621	1	0.14035658538341522	0.14035658538341522	29	final_prompt_token
d_all	14	138	1	0.11960954964160919	0.11960954964160919	30	generated_token_18
d_all	14	2329	1	0.12531735002994537	0.12531735002994537	30	generated_token_17
d_all	14	2388	1	0.09650292992591858	0.09650292992591858	30	generated_token_32
d_all	14	6818	1	0.14445120096206665	0.14445120096206665	30	generated_token_64
d_all	14	8477	1	0.06937620788812637	0.06937620788812637	30	generated_token_9
d_all	14	9042	1	0.10277236253023148	0.10277236253023148	30	generated_token_6
d_all	14	10802	1	0.18603233993053436	0.18603233993053436	30	generated_token_7
d_all	14	14031	1	0.11317386478185654	0.11317386478185654	30	generated_token_10
d_all	14	16986	1	0.147288978099823	0.147288978099823	30	generated_token_15
d_all	14	17962	1	0.14268693327903748	0.14268693327903748	30	generated_token_5
d_all	14	30934	1	0.10861217975616455	0.10861217975616455	30	generated_token_3
d_all	14	32579	1	0.08898873627185822	0.08898873627185822	30	generated_token_14
d_all	14	3223	1	0.18506810069084167	0.18506810069084167	31	generated_token_7
d_all	14	6987	1	0.12435676157474518	0.12435676157474518	31	generated_token_17
d_all	14	16799	1	0.08881855756044388	0.08881855756044388	31	generated_token_2
d_all	14	17166	1	0.10868401825428009	0.10868401825428009	31	generated_token_11
d_all	14	18609	1	0.09103365242481232	0.09103365242481232	31	generated_token_12
d_all	14	25253	1	0.13990455865859985	0.13990455865859985	31	generated_token_13
d_all	14	28170	1	0.13042253255844116	0.13042253255844116	31	generated_token_19
d_all	14	29477	1	0.1488347351551056	0.1488347351551056	31	generated_token_20
d_all	14	302	1	0.11917683482170105	0.11917683482170105	32	generated_token_1
d_all	14	3511	1	0.14392390847206116	0.14392390847206116	32	generated_token_20
d_all	14	10758	1	0.06877323985099792	0.06877323985099792	32	generated_token_9
d_all	14	12399	1	0.10938550531864166	0.10938550531864166	32	generated_token_18
d_all	14	13323	1	0.08734005689620972	0.08734005689620972	32	generated_token_14
d_all	14	14396	1	0.1781330555677414	0.1781330555677414	32	generated_token_7
d_all	14	15790	1	0.088772252202034	0.088772252202034	32	generated_token_2
d_all	14	16615	1	0.10217942297458649	0.10217942297458649	32	generated_token_6
d_all	14	17656	1	0.13448521494865417	0.13448521494865417	32	final_prompt_token
d_all	14	28086	1	0.13028308749198914	0.13028308749198914	32	generated_token_19
d_all	14	32087	1	0.142600879073143	0.142600879073143	32	generated_token_64
d_all	14	8356	1	0.11503959447145462	0.11503959447145462	33	generated_token_1
d_all	14	11464	1	0.12996895611286163	0.12996895611286163	33	final_prompt_token
d_all	14	12982	1	0.14116844534873962	0.14116844534873962	33	generated_token_64
d_all	14	13852	1	0.09161700308322906	0.09161700308322906	33	generated_token_32
d_all	14	15637	1	0.1246432363986969	0.1246432363986969	33	generated_token_19
d_all	14	16065	1	0.08723004907369614	0.08723004907369614	33	generated_token_14
d_all	14	28259	1	0.1309799998998642	0.1309799998998642	33	generated_token_5
d_all	14	29335	1	0.11053834855556488	0.11053834855556488	33	generated_token_8
d_all	14	8687	1	0.12351572513580322	0.12351572513580322	34	generated_token_19
d_all	14	8726	1	0.13921993970870972	0.13921993970870972	34	generated_token_64
d_all	14	9106	1	0.0841042697429657	0.0841042697429657	34	generated_token_4
d_all	14	10633	1	0.12612944841384888	0.12612944841384888	34	final_prompt_token
d_all	14	10988	1	0.10295546054840088	0.10295546054840088	34	generated_token_11
d_all	14	12667	1	0.06845542788505554	0.06845542788505554	34	generated_token_9
d_all	14	15869	1	0.08362729847431183	0.08362729847431183	34	generated_token_14
d_all	14	25504	1	0.10895813256502151	0.10895813256502151	34	generated_token_8
d_all	14	30842	1	0.09069260954856873	0.09069260954856873	34	generated_token_32
d_all	14	1150	1	0.08361681550741196	0.08361681550741196	35	generated_token_2
d_all	14	5821	1	0.13931623101234436	0.13931623101234436	35	generated_token_20
d_all	14	6426	1	0.08331089466810226	0.08331089466810226	35	generated_token_14
d_all	14	10527	1	0.11636679619550705	0.11636679619550705	35	generated_token_17
d_all	14	15006	1	0.08374905586242676	0.08374905586242676	35	generated_token_4
d_all	14	15267	1	0.1001226007938385	0.1001226007938385	35	generated_token_6
d_all	14	20681	1	0.12554775178432465	0.12554775178432465	35	final_prompt_token
d_all	14	22005	1	0.17305156588554382	0.17305156588554382	35	generated_token_7
d_all	14	23041	1	0.12310807406902313	0.12310807406902313	35	generated_token_19
d_all	14	26615	1	0.13884200155735016	0.13884200155735016	35	generated_token_64
d_all	14	30433	1	0.06844765692949295	0.06844765692949295	35	generated_token_9
d_all	14	237	1	0.08306117355823517	0.08306117355823517	36	generated_token_14
d_all	14	376	1	0.10396288335323334	0.10396288335323334	36	generated_token_18
d_all	14	1721	1	0.11598385125398636	0.11598385125398636	36	generated_token_17
d_all	14	1814	1	0.12366797029972076	0.12366797029972076	36	final_prompt_token
d_all	14	2944	1	0.12666025757789612	0.12666025757789612	36	generated_token_13
d_all	14	3793	1	0.10310626775026321	0.10310626775026321	36	generated_token_3
d_all	14	4071	1	0.09719903022050858	0.09719903022050858	36	generated_token_6
d_all	14	20618	1	0.06796211749315262	0.06796211749315262	36	generated_token_9
d_all	14	26996	1	0.07964420318603516	0.07964420318603516	36	generated_token_2
d_all	14	27541	1	0.10768970847129822	0.10768970847129822	36	generated_token_8
d_all	14	28021	1	0.11110182851552963	0.11110182851552963	36	generated_token_1
d_all	14	2558	1	0.09967417269945145	0.09967417269945145	37	generated_token_11
d_all	14	3192	1	0.1071799248456955	0.1071799248456955	37	generated_token_8
d_all	14	4010	1	0.0829574465751648	0.0829574465751648	37	generated_token_14
d_all	14	10785	1	0.08970124274492264	0.08970124274492264	37	generated_token_32
d_all	14	10976	1	0.12278924137353897	0.12278924137353897	37	final_prompt_token
d_all	14	12802	1	0.07747728377580643	0.07747728377580643	37	generated_token_2
d_all	14	18261	1	0.12809965014457703	0.12809965014457703	37	generated_token_16
d_all	14	19386	1	0.11256169527769089	0.11256169527769089	37	generated_token_17
d_all	14	22955	1	0.12435971200466156	0.12435971200466156	37	generated_token_13
d_all	14	28456	1	0.13575513660907745	0.13575513660907745	37	generated_token_20
d_all	14	31267	1	0.10212431102991104	0.10212431102991104	37	generated_token_18
d_all	14	31854	1	0.11045016348361969	0.11045016348361969	37	generated_token_1
d_all	14	512	1	0.08900506794452667	0.08900506794452667	38	generated_token_32
d_all	14	4738	1	0.11811960488557816	0.11811960488557816	38	generated_token_19
d_all	14	4768	1	0.11244454979896545	0.11244454979896545	38	generated_token_17
d_all	14	9030	1	0.0669977217912674	0.0669977217912674	38	generated_token_9
d_all	14	10564	1	0.07583314180374146	0.07583314180374146	38	generated_token_2
d_all	14	14962	1	0.1278073638677597	0.1278073638677597	38	generated_token_16
d_all	14	16459	1	0.13621987402439117	0.13621987402439117	38	generated_token_15
d_all	14	16655	1	0.10885539650917053	0.10885539650917053	38	generated_token_1
d_all	14	17689	1	0.09588207304477692	0.09588207304477692	38	generated_token_6
d_all	14	17851	1	0.13593995571136475	0.13593995571136475	38	generated_token_64
d_all	14	18895	1	0.1222321167588234	0.1222321167588234	38	final_prompt_token
d_all	14	23376	1	0.10712070018053055	0.10712070018053055	38	generated_token_8
d_all	14	24775	1	0.10112595558166504	0.10112595558166504	38	generated_token_18
d_all	14	27677	1	0.168697789311409	0.168697789311409	38	generated_token_7
d_all	14	32708	1	0.0783616229891777	0.0783616229891777	38	generated_token_4
d_all	14	4002	1	0.07524734735488892	0.07524734735488892	39	generated_token_2
d_all	14	4763	1	0.1352939009666443	0.1352939009666443	39	generated_token_64
d_all	14	7065	1	0.09881369024515152	0.09881369024515152	39	generated_token_18
d_all	14	7084	1	0.13180379569530487	0.13180379569530487	39	generated_token_20
d_all	14	7615	1	0.09577681124210358	0.09577681124210358	39	generated_token_6
d_all	14	15217	1	0.11779600381851196	0.11779600381851196	39	generated_token_19
d_all	14	15383	1	0.09650135040283203	0.09650135040283203	39	generated_token_11
d_all	14	17059	1	0.06671945005655289	0.06671945005655289	39	generated_token_9
d_all	14	20675	1	0.12319228053092957	0.12319228053092957	39	generated_token_5
d_all	14	21106	1	0.10774951428174973	0.10774951428174973	39	generated_token_1
d_all	14	23591	1	0.1217583417892456	0.1217583417892456	39	final_prompt_token
d_all	14	29780	1	0.12361086905002594	0.12361086905002594	39	generated_token_13
d_all	14	29887	1	0.07709092646837234	0.07709092646837234	39	generated_token_4
d_all	14	31411	1	0.13561394810676575	0.13561394810676575	39	generated_token_15
d_all	14	2489	1	0.09614071249961853	0.09614071249961853	40	generated_token_3
d_all	14	4875	1	0.07627186179161072	0.07627186179161072	40	generated_token_4
d_all	14	6184	1	0.10380791127681732	0.10380791127681732	40	generated_token_17
d_all	14	6338	1	0.09851191937923431	0.09851191937923431	40	generated_token_18
d_all	14	8064	1	0.12258566915988922	0.12258566915988922	40	generated_token_5
d_all	14	13704	1	0.09498945623636246	0.09498945623636246	40	generated_token_6
d_all	14	19547	1	0.09626751393079758	0.09626751393079758	40	generated_token_11
d_all	14	19914	1	0.06563027203083038	0.06563027203083038	40	generated_token_9
d_all	14	23890	1	0.1296853870153427	0.1296853870153427	40	generated_token_20
d_all	14	27706	1	0.0871657282114029	0.0871657282114029	40	generated_token_32
d_all	14	2346	1	0.08706999570131302	0.08706999570131302	41	generated_token_32
d_all	14	6198	1	0.0815676599740982	0.0815676599740982	41	generated_token_12
d_all	14	8677	1	0.12062715739011765	0.12062715739011765	41	final_prompt_token
d_all	14	11360	1	0.1250038743019104	0.1250038743019104	41	generated_token_16
d_all	14	11726	1	0.09522245824337006	0.09522245824337006	41	generated_token_3
d_all	14	13956	1	0.10561247169971466	0.10561247169971466	41	generated_token_1
d_all	14	16442	1	0.10127881169319153	0.10127881169319153	41	generated_token_8
d_all	14	18497	1	0.07550787180662155	0.07550787180662155	41	generated_token_4
d_all	14	18607	1	0.09510024636983871	0.09510024636983871	41	generated_token_11
d_all	14	18865	1	0.10323086380958557	0.10323086380958557	41	generated_token_17
d_all	14	19713	1	0.1213640347123146	0.1213640347123146	41	generated_token_13
d_all	14	23002	1	0.13252103328704834	0.13252103328704834	41	generated_token_64
d_all	14	23190	1	0.09566427767276764	0.09566427767276764	41	generated_token_10
d_all	14	24694	1	0.11659325659275055	0.11659325659275055	41	generated_token_19
d_all	14	25709	1	0.07840872555971146	0.07840872555971146	41	generated_token_14
d_all	14	48	1	0.07821208983659744	0.07821208983659744	42	generated_token_14
d_all	14	1013	1	0.09289927780628204	0.09289927780628204	42	generated_token_6
d_all	14	3291	1	0.1195349395275116	0.1195349395275116	42	final_prompt_token
d_all	14	4888	1	0.16523516178131104	0.16523516178131104	42	generated_token_7
d_all	14	5859	1	0.1205415278673172	0.1205415278673172	42	generated_token_5
d_all	14	7870	1	0.07238762080669403	0.07238762080669403	42	generated_token_4
d_all	14	12446	1	0.09632113575935364	0.09632113575935364	42	generated_token_18
d_all	14	14903	1	0.10268716514110565	0.10268716514110565	42	generated_token_17
d_all	14	15085	1	0.12123143672943115	0.12123143672943115	42	generated_token_13
d_all	14	19327	1	0.12731404602527618	0.12731404602527618	42	generated_token_20
d_all	14	21924	1	0.09380316734313965	0.09380316734313965	42	generated_token_10
d_all	14	28775	1	0.11611174046993256	0.11611174046993256	42	generated_token_19
d_all	14	926	1	0.06977923214435577	0.06977923214435577	43	generated_token_4
d_all	14	1847	1	0.16440927982330322	0.16440927982330322	43	generated_token_7
d_all	14	2588	1	0.13205474615097046	0.13205474615097046	43	generated_token_64
d_all	14	6418	1	0.09229380637407303	0.09229380637407303	43	generated_token_6
d_all	14	12101	1	0.10178294777870178	0.10178294777870178	43	generated_token_1
d_all	14	12179	1	0.13154548406600952	0.13154548406600952	43	generated_token_15
d_all	14	17503	1	0.07748360186815262	0.07748360186815262	43	generated_token_14
d_all	14	19588	1	0.08473849296569824	0.08473849296569824	43	generated_token_32
d_all	14	20659	1	0.09769174456596375	0.09769174456596375	43	generated_token_8
d_all	14	23077	1	0.09226634353399277	0.09226634353399277	43	generated_token_11
d_all	14	31664	1	0.10195675492286682	0.10195675492286682	43	generated_token_17
d_all	14	225	1	0.12563911080360413	0.12563911080360413	44	generated_token_20
d_all	14	2218	1	0.1643364131450653	0.1643364131450653	44	generated_token_7
d_all	14	9811	1	0.09213065356016159	0.09213065356016159	44	generated_token_10
d_all	14	9836	1	0.06181664019823074	0.06181664019823074	44	generated_token_9
d_all	14	17777	1	0.11845260858535767	0.11845260858535767	44	generated_token_13
d_all	14	18039	1	0.10123610496520996	0.10123610496520996	44	generated_token_1
d_all	14	21890	1	0.06588251143693924	0.06588251143693924	44	generated_token_2
d_all	14	22742	1	0.06899077445268631	0.06899077445268631	44	generated_token_4
d_all	14	26747	1	0.1296696662902832	0.1296696662902832	44	generated_token_64
d_all	14	32721	1	0.11845852434635162	0.11845852434635162	44	final_prompt_token
d_all	14	2328	1	0.09513743221759796	0.09513743221759796	45	generated_token_18
d_all	14	3246	1	0.08829466998577118	0.08829466998577118	45	generated_token_3
d_all	14	4388	1	0.1253514587879181	0.1253514587879181	45	generated_token_20
d_all	14	4880	1	0.11825326085090637	0.11825326085090637	45	final_prompt_token
d_all	14	6135	1	0.09041541814804077	0.09041541814804077	45	generated_token_10
d_all	14	7780	1	0.08896943926811218	0.08896943926811218	45	generated_token_11
d_all	14	8482	1	0.12807269394397736	0.12807269394397736	45	generated_token_15
d_all	14	22921	1	0.09545029699802399	0.09545029699802399	45	generated_token_8
d_all	14	24296	1	0.12042148411273956	0.12042148411273956	45	generated_token_16
d_all	14	25704	1	0.1000765711069107	0.1000765711069107	45	generated_token_1
d_all	14	28208	1	0.1145440936088562	0.1145440936088562	45	generated_token_19
d_all	14	32723	1	0.0833006352186203	0.0833006352186203	45	generated_token_32
d_all	14	2648	1	0.08892443031072617	0.08892443031072617	46	generated_token_10
d_all	14	3187	1	0.12464640289545059	0.12464640289545059	46	generated_token_15
d_all	14	5868	1	0.08976072072982788	0.08976072072982788	46	generated_token_6
d_all	14	5914	1	0.09940679371356964	0.09940679371356964	46	generated_token_17
d_all	14	8255	1	0.09535574167966843	0.09535574167966843	46	generated_token_8
d_all	14	9187	1	0.08664436638355255	0.08664436638355255	46	generated_token_3
d_all	14	13020	1	0.12480480968952179	0.12480480968952179	46	generated_token_64
d_all	14	18210	1	0.16364631056785583	0.16364631056785583	46	generated_token_7
d_all	14	18533	1	0.11421874165534973	0.11421874165534973	46	generated_token_19
d_all	14	21019	1	0.09384649991989136	0.09384649991989136	46	generated_token_18
d_all	14	28726	1	0.07876215130090714	0.07876215130090714	46	generated_token_12
d_all	14	28733	1	0.08861683309078217	0.08861683309078217	46	generated_token_11
d_all	14	30501	1	0.12359878420829773	0.12359878420829773	46	generated_token_20
d_all	14	31659	1	0.11099192500114441	0.11099192500114441	46	generated_token_5
d_all	14	32223	1	0.12028353661298752	0.12028353661298752	46	generated_token_16
d_all	14	2180	1	0.08147422224283218	0.08147422224283218	47	generated_token_32
d_all	14	8576	1	0.12252103537321091	0.12252103537321091	47	generated_token_20
d_all	14	8943	1	0.09347113966941833	0.09347113966941833	47	generated_token_18
d_all	14	9980	1	0.0992170125246048	0.0992170125246048	47	generated_token_17
d_all	14	12257	1	0.11635948717594147	0.11635948717594147	47	final_prompt_token
d_all	14	12784	1	0.07573620229959488	0.07573620229959488	47	generated_token_14
d_all	14	15132	1	0.1242276132106781	0.1242276132106781	47	generated_token_15
d_all	14	17182	1	0.11207816004753113	0.11207816004753113	47	generated_token_19
d_all	14	25068	1	0.08748731017112732	0.08748731017112732	47	generated_token_11
d_all	14	30043	1	0.16316862404346466	0.16316862404346466	47	generated_token_7
d_all	14	30702	1	0.1233413815498352	0.1233413815498352	47	generated_token_64
d_all	14	32012	1	0.1168680340051651	0.1168680340051651	47	generated_token_13
d_all	14	32463	1	0.09636344760656357	0.09636344760656357	47	generated_token_1
d_all	14	1266	1	0.08085289597511292	0.08085289597511292	48	generated_token_32
d_all	14	1677	1	0.08809420466423035	0.08809420466423035	48	generated_token_10
d_all	14	2172	1	0.07729306817054749	0.07729306817054749	48	generated_token_12
d_all	14	3092	1	0.09328898787498474	0.09328898787498474	48	generated_token_18
d_all	14	4536	1	0.09833226352930069	0.09833226352930069	48	generated_token_17
d_all	14	8027	1	0.12301753461360931	0.12301753461360931	48	generated_token_64
d_all	14	9176	1	0.05824146792292595	0.05824146792292595	48	generated_token_9
d_all	14	10728	1	0.11980926990509033	0.11980926990509033	48	generated_token_16
d_all	14	15939	1	0.12005861103534698	0.12005861103534698	48	generated_token_20
d_all	14	16804	1	0.07506684958934784	0.07506684958934784	48	generated_token_14
d_all	14	16898	1	0.12279240787029266	0.12279240787029266	48	generated_token_15
d_all	14	19603	1	0.06357961893081665	0.06357961893081665	48	generated_token_2
d_all	14	20543	1	0.10763989388942719	0.10763989388942719	48	generated_token_5
d_all	14	25435	1	0.11679185181856155	0.11679185181856155	48	generated_token_13
d_all	14	31165	1	0.09581290185451508	0.09581290185451508	48	generated_token_1
d_all	14	753	1	0.11816514283418655	0.11816514283418655	49	generated_token_15
d_all	14	1102	1	0.11886539310216904	0.11886539310216904	49	generated_token_20
d_all	14	7699	1	0.06502184271812439	0.06502184271812439	49	generated_token_4
d_all	14	12753	1	0.08645601570606232	0.08645601570606232	49	generated_token_6
d_all	14	16591	1	0.08061511069536209	0.08061511069536209	49	generated_token_32
d_all	14	21762	1	0.12183794379234314	0.12183794379234314	49	generated_token_64
d_all	14	22305	1	0.09498156607151031	0.09498156607151031	49	generated_token_1
d_all	14	26925	1	0.07611136138439178	0.07611136138439178	49	generated_token_12
d_all	14	27244	1	0.09684403240680695	0.09684403240680695	49	generated_token_17
d_all	14	28474	1	0.15560653805732727	0.15560653805732727	49	generated_token_7
d_all	14	30416	1	0.11003474146127701	0.11003474146127701	49	generated_token_19
d_all	14	1043	1	0.11780630052089691	0.11780630052089691	50	generated_token_16
d_all	14	2196	1	0.08619026839733124	0.08619026839733124	50	generated_token_6
d_all	14	9204	1	0.08447203040122986	0.08447203040122986	50	generated_token_10
d_all	14	11085	1	0.05723688751459122	0.05723688751459122	50	generated_token_9
d_all	14	12906	1	0.06353331357240677	0.06353331357240677	50	generated_token_4
d_all	14	18690	1	0.06167680770158768	0.06167680770158768	50	generated_token_2
d_all	14	18999	1	0.07525608688592911	0.07525608688592911	50	generated_token_12
d_all	14	20059	1	0.08370300382375717	0.08370300382375717	50	generated_token_11
d_all	14	22746	1	0.11662569642066956	0.11662569642066956	50	generated_token_15
d_all	14	23176	1	0.07960867136716843	0.07960867136716843	50	generated_token_32
d_all	14	25732	1	0.07478076964616776	0.07478076964616776	50	generated_token_14
d_all	14	29187	1	0.09238637983798981	0.09238637983798981	50	generated_token_18
d_all	15	5704	21	0.39040229717890423	0.9795787930488586	1	final_prompt_token,generated_token_1,generated_token_10,generated_token_11,generated_token_12,generated_token_13,generated_token_14,generated_token_15,generated_token_16,generated_token_17,generated_token_18,generated_token_2,generated_token_3,generated_token_32,generated_token_4,generated_token_5,generated_token_6,generated_token_64,generated_token_7,generated_token_8,generated_token_9
d_all	15	13970	20	0.5358227878808975	1.4514071941375732	1	final_prompt_token,generated_token_1,generated_token_10,generated_token_11,generated_token_12,generated_token_13,generated_token_14,generated_token_16,generated_token_17,generated_token_18,generated_token_2,generated_token_20,generated_token_3,generated_token_32,generated_token_4,generated_token_5,generated_token_6,generated_token_7,generated_token_8,generated_token_9
d_all	15	15527	16	0.13542749406769872	0.1665017008781433	15	final_prompt_token,generated_token_11,generated_token_12,generated_token_15,generated_token_16,generated_token_18,generated_token_19,generated_token_2,generated_token_20,generated_token_3,generated_token_4,generated_token_6,generated_token_64,generated_token_7,generated_token_8,generated_token_9
d_all	15	22299	11	0.44047788327390497	0.9758206009864807	2	generated_token_10,generated_token_12,generated_token_13,generated_token_14,generated_token_2,generated_token_3,generated_token_32,generated_token_4,generated_token_5,generated_token_8,generated_token_9
d_all	15	10569	11	0.18098184263164346	0.3546385169029236	4	generated_token_10,generated_token_12,generated_token_13,generated_token_14,generated_token_2,generated_token_32,generated_token_4,generated_token_5,generated_token_64,generated_token_8,generated_token_9
d_all	15	869	11	0.17751860957254062	0.3394324481487274	7	generated_token_12,generated_token_13,generated_token_15,generated_token_16,generated_token_17,generated_token_18,generated_token_20,generated_token_5,generated_token_6,generated_token_64,generated_token_7
d_all	15	26293	11	0.1528025364333933	0.3520812392234802	7	generated_token_10,generated_token_11,generated_token_12,generated_token_13,generated_token_2,generated_token_3,generated_token_32,generated_token_4,generated_token_5,generated_token_6,generated_token_8
d_all	15	5329	10	0.3404984511435032	0.6944810748100281	2	generated_token_1,generated_token_10,generated_token_11,generated_token_12,generated_token_17,generated_token_2,generated_token_3,generated_token_4,generated_token_8,generated_token_9
d_all	15	10440	10	0.3365070641040802	0.49950283765792847	2	generated_token_13,generated_token_15,generated_token_16,generated_token_17,generated_token_18,generated_token_20,generated_token_5,generated_token_6,generated_token_64,generated_token_7
d_all	15	16850	10	0.2756415866315365	0.35414695739746094	4	generated_token_10,generated_token_11,generated_token_12,generated_token_13,generated_token_2,generated_token_3,generated_token_32,generated_token_4,generated_token_5,generated_token_8
d_all	15	2787	10	0.188521821051836	0.30485668778419495	5	generated_token_10,generated_token_12,generated_token_2,generated_token_3,generated_token_32,generated_token_4,generated_token_5,generated_token_6,generated_token_8,generated_token_9
d_all	15	10667	9	0.19669798016548157	0.4797968566417694	3	final_prompt_token,generated_token_1,generated_token_10,generated_token_14,generated_token_2,generated_token_3,generated_token_5,generated_token_8,generated_token_9
d_all	15	5166	9	0.1674632446633445	0.24814805388450623	4	final_prompt_token,generated_token_11,generated_token_12,generated_token_13,generated_token_15,generated_token_16,generated_token_5,generated_token_6,generated_token_8
d_all	15	7779	9	0.1820577805240949	0.2953157424926758	5	generated_token_11,generated_token_12,generated_token_13,generated_token_15,generated_token_16,generated_token_5,generated_token_6,generated_token_64,generated_token_8
d_all	15	19806	8	0.19820481725037098	0.3049834966659546	5	final_prompt_token,generated_token_11,generated_token_12,generated_token_13,generated_token_14,generated_token_17,generated_token_18,generated_token_8
d_all	15	4932	8	0.13046198710799217	0.15420611202716827	16	generated_token_17,generated_token_2,generated_token_3,generated_token_4,generated_token_5,generated_token_6,generated_token_8,generated_token_9
d_all	15	13052	8	0.12622181326150894	0.16863864660263062	19	generated_token_12,generated_token_13,generated_token_14,generated_token_32,generated_token_5,generated_token_6,generated_token_8,generated_token_9
