family	variant	layer	position_label	token_position	token_id	token_string	finite	positive_count_after_relu	top_activation
strange_loop	dcedilla_high_impact	26	generated_token_32	91	42092	cribing	True	1068	1.1907305717468262
strange_loop	dcedilla_high_impact	14	generated_token_64	123	579	's	True	987	0.5121831893920898
strange_loop	dcedilla_high_impact	15	generated_token_64	123	579	's	True	1118	0.3237367272377014
strange_loop	dcedilla_high_impact	16	generated_token_64	123	579	's	True	1011	0.4627726078033447
strange_loop	dcedilla_high_impact	24	generated_token_64	123	579	's	True	875	1.0924428701400757
strange_loop	dcedilla_high_impact	25	generated_token_64	123	579	's	True	956	0.8568850755691528
strange_loop	dcedilla_high_impact	26	generated_token_64	123	579	's	True	848	1.1717779636383057
strange_loop	dense_global_mixed	14	final_prompt_token	244	13	.	True	1034	0.5739686489105225
strange_loop	dense_global_mixed	15	final_prompt_token	244	13	.	True	1030	0.6572041511535645
strange_loop	dense_global_mixed	16	final_prompt_token	244	13	.	True	1181	0.8774276375770569
strange_loop	dense_global_mixed	24	final_prompt_token	244	13	.	True	1120	1.1106903553009033
strange_loop	dense_global_mixed	25	final_prompt_token	244	13	.	True	1077	1.2132588624954224
strange_loop	dense_global_mixed	26	final_prompt_token	244	13	.	True	1206	1.3949992656707764
strange_loop	dense_global_mixed	14	generated_token_1	245	271	"

"	True	439	0.7970156669616699
strange_loop	dense_global_mixed	15	generated_token_1	245	271	"

"	True	663	1.2079766988754272
strange_loop	dense_global_mixed	16	generated_token_1	245	271	"

"	True	735	1.0404973030090332
strange_loop	dense_global_mixed	24	generated_token_1	245	271	"

"	True	660	1.4107245206832886
strange_loop	dense_global_mixed	25	generated_token_1	245	271	"

"	True	600	1.4419629573822021
strange_loop	dense_global_mixed	26	generated_token_1	245	271	"

"	True	648	2.262310266494751
strange_loop	dense_global_mixed	14	generated_token_8	252	264	 a	True	599	0.4386155307292938
strange_loop	dense_global_mixed	15	generated_token_8	252	264	 a	True	642	0.446102112531662
strange_loop	dense_global_mixed	16	generated_token_8	252	264	 a	True	835	0.4063415825366974
strange_loop	dense_global_mixed	24	generated_token_8	252	264	 a	True	738	0.804934561252594
strange_loop	dense_global_mixed	25	generated_token_8	252	264	 a	True	702	0.883963406085968
strange_loop	dense_global_mixed	26	generated_token_8	252	264	 a	True	662	0.9617578983306885
strange_loop	dense_global_mixed	14	generated_token_16	260	675	ple	True	571	1.3568732738494873
strange_loop	dense_global_mixed	15	generated_token_16	260	675	ple	True	782	1.1857519149780273
strange_loop	dense_global_mixed	16	generated_token_16	260	675	ple	True	948	0.9815185070037842
strange_loop	dense_global_mixed	24	generated_token_16	260	675	ple	True	891	0.9817266464233398
strange_loop	dense_global_mixed	25	generated_token_16	260	675	ple	True	1008	0.9165303707122803
strange_loop	dense_global_mixed	26	generated_token_16	260	675	ple	True	791	0.7839104533195496
strange_loop	dense_global_mixed	14	generated_token_32	276	264	 a	True	481	0.5382163524627686
strange_loop	dense_global_mixed	15	generated_token_32	276	264	 a	True	693	0.5840989351272583
strange_loop	dense_global_mixed	16	generated_token_32	276	264	 a	True	790	0.5773113965988159
strange_loop	dense_global_mixed	24	generated_token_32	276	264	 a	True	760	1.149505615234375
strange_loop	dense_global_mixed	25	generated_token_32	276	264	 a	True	760	1.2782526016235352
strange_loop	dense_global_mixed	26	generated_token_32	276	264	 a	True	675	1.3272591829299927
strange_loop	dense_global_mixed	14	generated_token_64	308	310	 to	True	407	0.42595067620277405
strange_loop	dense_global_mixed	15	generated_token_64	308	310	 to	True	423	0.4014838933944702
strange_loop	dense_global_mixed	16	generated_token_64	308	310	 to	True	410	0.43981480598449707
strange_loop	dense_global_mixed	24	generated_token_64	308	310	 to	True	445	1.0209909677505493
strange_loop	dense_global_mixed	25	generated_token_64	308	310	 to	True	509	0.7479668259620667
strange_loop	dense_global_mixed	26	generated_token_64	308	310	 to	True	391	0.7695735096931458
strange_loop	dense_dcedilla_all	14	final_prompt_token	76	13	.	True	678	0.6070691347122192
strange_loop	dense_dcedilla_all	15	final_prompt_token	76	13	.	True	815	0.5932233333587646
strange_loop	dense_dcedilla_all	16	final_prompt_token	76	13	.	True	785	0.9394321441650391
strange_loop	dense_dcedilla_all	24	final_prompt_token	76	13	.	True	804	0.9357638359069824
strange_loop	dense_dcedilla_all	25	final_prompt_token	76	13	.	True	774	1.0791996717453003
strange_loop	dense_dcedilla_all	26	final_prompt_token	76	13	.	True	763	0.809009313583374
strange_loop	dense_dcedilla_all	14	generated_token_1	77	271	"

"	True	518	0.8247723579406738
strange_loop	dense_dcedilla_all	15	generated_token_1	77	271	"

"	True	760	1.0730842351913452
strange_loop	dense_dcedilla_all	16	generated_token_1	77	271	"

"	True	695	0.9594860076904297
strange_loop	dense_dcedilla_all	24	generated_token_1	77	271	"

"	True	601	1.232235312461853
strange_loop	dense_dcedilla_all	25	generated_token_1	77	271	"

"	True	528	1.1963812112808228
strange_loop	dense_dcedilla_all	26	generated_token_1	77	271	"

"	True	591	2.0036072731018066
strange_loop	dense_dcedilla_all	14	generated_token_8	84	264	 a	True	651	0.3559681475162506
strange_loop	dense_dcedilla_all	15	generated_token_8	84	264	 a	True	955	0.40846869349479675
strange_loop	dense_dcedilla_all	16	generated_token_8	84	264	 a	True	806	0.32175132632255554
strange_loop	dense_dcedilla_all	24	generated_token_8	84	264	 a	True	727	0.5153302550315857
strange_loop	dense_dcedilla_all	25	generated_token_8	84	264	 a	True	714	0.536038339138031
strange_loop	dense_dcedilla_all	26	generated_token_8	84	264	 a	True	641	0.7029579877853394
strange_loop	dense_dcedilla_all	14	generated_token_16	92	9302	del	True	665	0.6008687615394592
strange_loop	dense_dcedilla_all	15	generated_token_16	92	9302	del	True	960	1.2458040714263916
strange_loop	dense_dcedilla_all	16	generated_token_16	92	9302	del	True	923	1.117950439453125
strange_loop	dense_dcedilla_all	24	generated_token_16	92	9302	del	True	1055	0.7017226219177246
strange_loop	dense_dcedilla_all	25	generated_token_16	92	9302	del	True	924	0.7271948456764221
strange_loop	dense_dcedilla_all	26	generated_token_16	92	9302	del	True	904	0.74662846326828
strange_loop	dense_dcedilla_all	14	generated_token_32	108	1204	 how	True	337	0.934657096862793
strange_loop	dense_dcedilla_all	15	generated_token_32	108	1204	 how	True	481	1.2443263530731201
strange_loop	dense_dcedilla_all	16	generated_token_32	108	1204	 how	True	531	1.0284745693206787
strange_loop	dense_dcedilla_all	24	generated_token_32	108	1204	 how	True	625	1.256996512413025
strange_loop	dense_dcedilla_all	25	generated_token_32	108	1204	 how	True	697	1.1932045221328735
strange_loop	dense_dcedilla_all	26	generated_token_32	108	1204	 how	True	561	1.4798997640609741
strange_loop	dense_dcedilla_all	14	generated_token_64	140	303	 in	True	417	0.6671278476715088
strange_loop	dense_dcedilla_all	15	generated_token_64	140	303	 in	True	614	0.6709780693054199
strange_loop	dense_dcedilla_all	16	generated_token_64	140	303	 in	True	639	0.7294260263442993
strange_loop	dense_dcedilla_all	24	generated_token_64	140	303	 in	True	599	1.2436802387237549
strange_loop	dense_dcedilla_all	25	generated_token_64	140	303	 in	True	589	1.1546952724456787
strange_loop	dense_dcedilla_all	26	generated_token_64	140	303	 in	True	585	1.1441593170166016
strange_loop	token_count_matched_ascii_noise	14	final_prompt_token	244	13	.	True	701	0.5277016758918762
strange_loop	token_count_matched_ascii_noise	15	final_prompt_token	244	13	.	True	834	0.8275870084762573
strange_loop	token_count_matched_ascii_noise	16	final_prompt_token	244	13	.	True	879	1.155949592590332
strange_loop	token_count_matched_ascii_noise	24	final_prompt_token	244	13	.	True	763	1.268726110458374
strange_loop	token_count_matched_ascii_noise	25	final_prompt_token	244	13	.	True	838	1.4155970811843872
strange_loop	token_count_matched_ascii_noise	26	final_prompt_token	244	13	.	True	858	1.3537795543670654
strange_loop	token_count_matched_ascii_noise	14	generated_token_1	245	271	"

"	True	571	0.7452545166015625
strange_loop	token_count_matched_ascii_noise	15	generated_token_1	245	271	"

"	True	827	0.9948819875717163
strange_loop	token_count_matched_ascii_noise	16	generated_token_1	245	271	"

"	True	793	0.8689879179000854
strange_loop	token_count_matched_ascii_noise	24	generated_token_1	245	271	"

"	True	743	1.3820827007293701
strange_loop	token_count_matched_ascii_noise	25	generated_token_1	245	271	"

"	True	598	1.4257652759552002
strange_loop	token_count_matched_ascii_noise	26	generated_token_1	245	271	"

"	True	636	2.025500774383545
strange_loop	token_count_matched_ascii_noise	14	generated_token_8	252	29812	 recursive	True	551	1.2381491661071777
strange_loop	token_count_matched_ascii_noise	15	generated_token_8	252	29812	 recursive	True	681	1.136441707611084
strange_loop	token_count_matched_ascii_noise	16	generated_token_8	252	29812	 recursive	True	758	0.9200336933135986
strange_loop	token_count_matched_ascii_noise	24	generated_token_8	252	29812	 recursive	True	815	1.5643556118011475
strange_loop	token_count_matched_ascii_noise	25	generated_token_8	252	29812	 recursive	True	926	1.6143429279327393
strange_loop	token_count_matched_ascii_noise	26	generated_token_8	252	29812	 recursive	True	831	1.489932656288147
strange_loop	token_count_matched_ascii_noise	14	generated_token_16	260	5759	 structure	True	572	1.0255517959594727
strange_loop	token_count_matched_ascii_noise	15	generated_token_16	260	5759	 structure	True	652	1.001869559288025
strange_loop	token_count_matched_ascii_noise	16	generated_token_16	260	5759	 structure	True	767	1.035727620124817
strange_loop	token_count_matched_ascii_noise	24	generated_token_16	260	5759	 structure	True	925	1.4961425065994263
strange_loop	token_count_matched_ascii_noise	25	generated_token_16	260	5759	 structure	True	1045	1.4519459009170532
strange_loop	token_count_matched_ascii_noise	26	generated_token_16	260	5759	 structure	True	917	1.5500779151916504
strange_loop	token_count_matched_ascii_noise	14	generated_token_32	276	279	 the	True	443	0.5962194204330444
strange_loop	token_count_matched_ascii_noise	15	generated_token_32	276	279	 the	True	612	0.5882289409637451
strange_loop	token_count_matched_ascii_noise	16	generated_token_32	276	279	 the	True	599	0.608642041683197
strange_loop	token_count_matched_ascii_noise	24	generated_token_32	276	279	 the	True	735	1.140149712562561
strange_loop	token_count_matched_ascii_noise	25	generated_token_32	276	279	 the	True	796	1.1972098350524902
strange_loop	token_count_matched_ascii_noise	26	generated_token_32	276	279	 the	True	672	1.2122137546539307
strange_loop	token_count_matched_ascii_noise	14	generated_token_64	308	11	,	True	622	0.36576730012893677
strange_loop	token_count_matched_ascii_noise	15	generated_token_64	308	11	,	True	823	0.5015460252761841
strange_loop	token_count_matched_ascii_noise	16	generated_token_64	308	11	,	True	758	0.45390641689300537
strange_loop	token_count_matched_ascii_noise	24	generated_token_64	308	11	,	True	802	0.5996419191360474
strange_loop	token_count_matched_ascii_noise	25	generated_token_64	308	11	,	True	745	0.7224421501159668
strange_loop	token_count_matched_ascii_noise	26	generated_token_64	308	11	,	True	696	0.9801108837127686
strange_loop	visual_ascii_control	14	final_prompt_token	82	13	.	True	690	0.6185847520828247
strange_loop	visual_ascii_control	15	final_prompt_token	82	13	.	True	842	0.7509890794754028
strange_loop	visual_ascii_control	16	final_prompt_token	82	13	.	True	840	1.103898525238037
strange_loop	visual_ascii_control	24	final_prompt_token	82	13	.	True	788	1.0737215280532837
strange_loop	visual_ascii_control	25	final_prompt_token	82	13	.	True	817	1.2218574285507202
strange_loop	visual_ascii_control	26	final_prompt_token	82	13	.	True	814	0.8839998245239258
strange_loop	visual_ascii_control	14	generated_token_1	83	271	"

"	True	538	0.5118863582611084
strange_loop	visual_ascii_control	15	generated_token_1	83	271	"

"	True	735	1.0326106548309326
strange_loop	visual_ascii_control	16	generated_token_1	83	271	"

"	True	793	0.9241016507148743
strange_loop	visual_ascii_control	24	generated_token_1	83	271	"

"	True	736	1.2490193843841553
strange_loop	visual_ascii_control	25	generated_token_1	83	271	"

"	True	649	1.2670409679412842
strange_loop	visual_ascii_control	26	generated_token_1	83	271	"

"	True	682	1.991117238998413
strange_loop	visual_ascii_control	14	generated_token_8	90	264	 a	True	588	0.4246866703033447
strange_loop	visual_ascii_control	15	generated_token_8	90	264	 a	True	851	0.40106508135795593
strange_loop	visual_ascii_control	16	generated_token_8	90	264	 a	True	824	0.32865411043167114
strange_loop	visual_ascii_control	24	generated_token_8	90	264	 a	True	722	0.5090619325637817
strange_loop	visual_ascii_control	25	generated_token_8	90	264	 a	True	737	0.5063280463218689
strange_loop	visual_ascii_control	26	generated_token_8	90	264	 a	True	622	0.6595351696014404
strange_loop	visual_ascii_control	14	generated_token_16	98	303	 in	True	405	0.6544968485832214
strange_loop	visual_ascii_control	15	generated_token_16	98	303	 in	True	562	0.6795768737792969
strange_loop	visual_ascii_control	16	generated_token_16	98	303	 in	True	576	0.7356715202331543
strange_loop	visual_ascii_control	24	generated_token_16	98	303	 in	True	533	1.095940351486206
strange_loop	visual_ascii_control	25	generated_token_16	98	303	 in	True	556	1.1897376775741577
strange_loop	visual_ascii_control	26	generated_token_16	98	303	 in	True	500	1.1803832054138184
strange_loop	visual_ascii_control	14	generated_token_32	114	12261	 patterns	True	626	1.046196699142456
strange_loop	visual_ascii_control	15	generated_token_32	114	12261	 patterns	True	708	1.152101993560791
strange_loop	visual_ascii_control	16	generated_token_32	114	12261	 patterns	True	812	1.1362859010696411
strange_loop	visual_ascii_control	24	generated_token_32	114	12261	 patterns	True	800	1.4637688398361206
strange_loop	visual_ascii_control	25	generated_token_32	114	12261	 patterns	True	883	1.4509103298187256
strange_loop	visual_ascii_control	26	generated_token_32	114	12261	 patterns	True	712	1.5242090225219727
strange_loop	visual_ascii_control	14	generated_token_64	146	5077	 focus	True	257	1.3814359903335571
strange_loop	visual_ascii_control	15	generated_token_64	146	5077	 focus	True	463	1.286527395248413
strange_loop	visual_ascii_control	16	generated_token_64	146	5077	 focus	True	427	1.156663417816162
strange_loop	visual_ascii_control	24	generated_token_64	146	5077	 focus	True	469	1.7566907405853271
strange_loop	visual_ascii_control	25	generated_token_64	146	5077	 focus	True	484	1.4796240329742432
strange_loop	visual_ascii_control	26	generated_token_64	146	5077	 focus	True	414	1.8483169078826904
strange_loop	unicode_nonletter_control	14	final_prompt_token	77	13	.	True	645	0.8297073841094971
strange_loop	unicode_nonletter_control	15	final_prompt_token	77	13	.	True	734	0.6255456805229187
strange_loop	unicode_nonletter_control	16	final_prompt_token	77	13	.	True	780	0.9755041003227234
strange_loop	unicode_nonletter_control	24	final_prompt_token	77	13	.	True	781	0.9753201007843018
strange_loop	unicode_nonletter_control	25	final_prompt_token	77	13	.	True	802	1.2003839015960693
strange_loop	unicode_nonletter_control	26	final_prompt_token	77	13	.	True	740	0.803497314453125
strange_loop	unicode_nonletter_control	14	generated_token_1	78	271	"

"	True	522	0.534377932548523
strange_loop	unicode_nonletter_control	15	generated_token_1	78	271	"

"	True	709	0.8560406565666199
strange_loop	unicode_nonletter_control	16	generated_token_1	78	271	"

"	True	777	0.7780976295471191
strange_loop	unicode_nonletter_control	24	generated_token_1	78	271	"

"	True	625	1.3446860313415527
strange_loop	unicode_nonletter_control	25	generated_token_1	78	271	"

"	True	555	1.317396879196167
strange_loop	unicode_nonletter_control	26	generated_token_1	78	271	"

"	True	589	2.0203213691711426
strange_loop	unicode_nonletter_control	14	generated_token_8	85	264	 a	True	619	0.4951803684234619
strange_loop	unicode_nonletter_control	15	generated_token_8	85	264	 a	True	853	0.4357648193836212
strange_loop	unicode_nonletter_control	16	generated_token_8	85	264	 a	True	788	0.33798328042030334
strange_loop	unicode_nonletter_control	24	generated_token_8	85	264	 a	True	655	0.5449873208999634
strange_loop	unicode_nonletter_control	25	generated_token_8	85	264	 a	True	704	0.556395947933197
strange_loop	unicode_nonletter_control	26	generated_token_8	85	264	 a	True	589	0.7023402452468872
strange_loop	unicode_nonletter_control	14	generated_token_16	93	303	 in	True	427	0.6528979539871216
strange_loop	unicode_nonletter_control	15	generated_token_16	93	303	 in	True	575	0.6730204820632935
strange_loop	unicode_nonletter_control	16	generated_token_16	93	303	 in	True	629	0.7245265245437622
strange_loop	unicode_nonletter_control	24	generated_token_16	93	303	 in	True	548	1.1479310989379883
strange_loop	unicode_nonletter_control	25	generated_token_16	93	303	 in	True	511	1.2107110023498535
strange_loop	unicode_nonletter_control	26	generated_token_16	93	303	 in	True	488	1.229050874710083
strange_loop	unicode_nonletter_control	14	generated_token_32	109	42092	cribing	True	697	0.9213409423828125
strange_loop	unicode_nonletter_control	15	generated_token_32	109	42092	cribing	True	955	0.7651293873786926
strange_loop	unicode_nonletter_control	16	generated_token_32	109	42092	cribing	True	930	0.9029644131660461
strange_loop	unicode_nonletter_control	24	generated_token_32	109	42092	cribing	True	1003	1.2466784715652466
strange_loop	unicode_nonletter_control	25	generated_token_32	109	42092	cribing	True	1181	1.1947081089019775
strange_loop	unicode_nonletter_control	26	generated_token_32	109	42092	cribing	True	997	1.241633415222168
strange_loop	unicode_nonletter_control	14	generated_token_64	141	70157	-reference	True	617	1.0018823146820068
strange_loop	unicode_nonletter_control	15	generated_token_64	141	70157	-reference	True	809	0.750433087348938
strange_loop	unicode_nonletter_control	16	generated_token_64	141	70157	-reference	True	847	0.619438886642456
strange_loop	unicode_nonletter_control	24	generated_token_64	141	70157	-reference	True	903	1.1375000476837158
strange_loop	unicode_nonletter_control	25	generated_token_64	141	70157	-reference	True	952	1.1532037258148193
strange_loop	unicode_nonletter_control	26	generated_token_64	141	70157	-reference	True	844	1.1190545558929443
strange_loop	semantic_shuffle_control	14	final_prompt_token	48	13	.	True	695	0.6435883045196533
strange_loop	semantic_shuffle_control	15	final_prompt_token	48	13	.	True	896	0.665298342704773
strange_loop	semantic_shuffle_control	16	final_prompt_token	48	13	.	True	968	0.6888278722763062
strange_loop	semantic_shuffle_control	24	final_prompt_token	48	13	.	True	1026	1.0937834978103638
strange_loop	semantic_shuffle_control	25	final_prompt_token	48	13	.	True	932	1.05996835231781
strange_loop	semantic_shuffle_control	26	final_prompt_token	48	13	.	True	850	1.0776395797729492
strange_loop	semantic_shuffle_control	14	generated_token_1	49	1061	 This	True	620	0.7886307239532471
strange_loop	semantic_shuffle_control	15	generated_token_1	49	1061	 This	True	820	0.7667364478111267
strange_loop	semantic_shuffle_control	16	generated_token_1	49	1061	 This	True	944	0.795821487903595
strange_loop	semantic_shuffle_control	24	generated_token_1	49	1061	 This	True	858	1.249258041381836
strange_loop	semantic_shuffle_control	25	generated_token_1	49	1061	 This	True	1001	1.372412085533142
strange_loop	semantic_shuffle_control	26	generated_token_1	49	1061	 This	True	747	1.4500432014465332
strange_loop	semantic_shuffle_control	14	generated_token_8	56	369	 is	True	726	0.5657268762588501
strange_loop	semantic_shuffle_control	15	generated_token_8	56	369	 is	True	854	0.5930122137069702
strange_loop	semantic_shuffle_control	16	generated_token_8	56	369	 is	True	754	0.5372457504272461
strange_loop	semantic_shuffle_control	24	generated_token_8	56	369	 is	True	711	0.9873479604721069
strange_loop	semantic_shuffle_control	25	generated_token_8	56	369	 is	True	720	1.0050904750823975
strange_loop	semantic_shuffle_control	26	generated_token_8	56	369	 is	True	688	1.029186487197876
strange_loop	semantic_shuffle_control	14	generated_token_16	64	561	 The	True	716	0.5360884666442871
strange_loop	semantic_shuffle_control	15	generated_token_16	64	561	 The	True	932	0.532974362373352
strange_loop	semantic_shuffle_control	16	generated_token_16	64	561	 The	True	910	0.5538448691368103
strange_loop	semantic_shuffle_control	24	generated_token_16	64	561	 The	True	918	1.095294713973999
strange_loop	semantic_shuffle_control	25	generated_token_16	64	561	 The	True	1003	1.1630263328552246
strange_loop	semantic_shuffle_control	26	generated_token_16	64	561	 The	True	891	1.229742407798767
strange_loop	semantic_shuffle_control	14	generated_token_32	80	5426	 rules	True	464	1.121882438659668
strange_loop	semantic_shuffle_control	15	generated_token_32	80	5426	 rules	True	538	1.062506079673767
strange_loop	semantic_shuffle_control	16	generated_token_32	80	5426	 rules	True	632	1.2036460638046265
strange_loop	semantic_shuffle_control	24	generated_token_32	80	5426	 rules	True	740	1.595678448677063
strange_loop	semantic_shuffle_control	25	generated_token_32	80	5426	 rules	True	731	1.482494592666626
strange_loop	semantic_shuffle_control	26	generated_token_32	80	5426	 rules	True	653	1.5254162549972534
strange_loop	semantic_shuffle_control	14	generated_token_64	112	1785	 system	True	413	1.0963484048843384
strange_loop	semantic_shuffle_control	15	generated_token_64	112	1785	 system	True	601	1.1111552715301514
strange_loop	semantic_shuffle_control	16	generated_token_64	112	1785	 system	True	621	1.1632893085479736
strange_loop	semantic_shuffle_control	24	generated_token_64	112	1785	 system	True	565	1.5580461025238037
strange_loop	semantic_shuffle_control	25	generated_token_64	112	1785	 system	True	646	1.6496407985687256
strange_loop	semantic_shuffle_control	26	generated_token_64	112	1785	 system	True	570	1.6224309206008911
strange_loop	d_dot_high_impact_control	14	final_prompt_token	59	13	.	True	660	0.6314742565155029
strange_loop	d_dot_high_impact_control	15	final_prompt_token	59	13	.	True	835	0.7473797798156738
strange_loop	d_dot_high_impact_control	16	final_prompt_token	59	13	.	True	799	1.1484076976776123
strange_loop	d_dot_high_impact_control	24	final_prompt_token	59	13	.	True	778	1.2255891561508179
strange_loop	d_dot_high_impact_control	25	final_prompt_token	59	13	.	True	763	1.3338783979415894
strange_loop	d_dot_high_impact_control	26	final_prompt_token	59	13	.	True	789	1.177398920059204
strange_loop	d_dot_high_impact_control	14	generated_token_1	60	271	"

"	True	507	0.8638714551925659
strange_loop	d_dot_high_impact_control	15	generated_token_1	60	271	"

"	True	769	1.0739693641662598
strange_loop	d_dot_high_impact_control	16	generated_token_1	60	271	"

"	True	667	0.983495831489563
strange_loop	d_dot_high_impact_control	24	generated_token_1	60	271	"

"	True	622	1.2459638118743896
strange_loop	d_dot_high_impact_control	25	generated_token_1	60	271	"

"	True	530	1.2259243726730347
strange_loop	d_dot_high_impact_control	26	generated_token_1	60	271	"

"	True	592	1.9468594789505005
strange_loop	d_dot_high_impact_control	14	generated_token_8	67	264	 a	True	582	0.3600316345691681
strange_loop	d_dot_high_impact_control	15	generated_token_8	67	264	 a	True	928	0.3963322341442108
strange_loop	d_dot_high_impact_control	16	generated_token_8	67	264	 a	True	758	0.3250718116760254
strange_loop	d_dot_high_impact_control	24	generated_token_8	67	264	 a	True	686	0.5324532985687256
strange_loop	d_dot_high_impact_control	25	generated_token_8	67	264	 a	True	718	0.5398671627044678
strange_loop	d_dot_high_impact_control	26	generated_token_8	67	264	 a	True	627	0.657677173614502
strange_loop	d_dot_high_impact_control	14	generated_token_16	75	303	 in	True	421	0.6492865681648254
strange_loop	d_dot_high_impact_control	15	generated_token_16	75	303	 in	True	570	0.6686500310897827
strange_loop	d_dot_high_impact_control	16	generated_token_16	75	303	 in	True	616	0.7273188829421997
strange_loop	d_dot_high_impact_control	24	generated_token_16	75	303	 in	True	553	1.167485237121582
strange_loop	d_dot_high_impact_control	25	generated_token_16	75	303	 in	True	512	1.2099738121032715
strange_loop	d_dot_high_impact_control	26	generated_token_16	75	303	 in	True	498	1.217329502105713
strange_loop	d_dot_high_impact_control	14	generated_token_32	91	42092	cribing	True	665	0.9098260402679443
strange_loop	d_dot_high_impact_control	15	generated_token_32	91	42092	cribing	True	934	0.7270669937133789
strange_loop	d_dot_high_impact_control	16	generated_token_32	91	42092	cribing	True	958	0.8717749714851379
strange_loop	d_dot_high_impact_control	24	generated_token_32	91	42092	cribing	True	996	1.2193039655685425
strange_loop	d_dot_high_impact_control	25	generated_token_32	91	42092	cribing	True	1203	1.1738166809082031
strange_loop	d_dot_high_impact_control	26	generated_token_32	91	42092	cribing	True	1049	1.2111215591430664
strange_loop	d_dot_high_impact_control	14	generated_token_64	123	579	's	True	968	0.5191589593887329
strange_loop	d_dot_high_impact_control	15	generated_token_64	123	579	's	True	1068	0.31900206208229065
strange_loop	d_dot_high_impact_control	16	generated_token_64	123	579	's	True	981	0.46862292289733887
strange_loop	d_dot_high_impact_control	24	generated_token_64	123	579	's	True	898	1.1124217510223389
strange_loop	d_dot_high_impact_control	25	generated_token_64	123	579	's	True	1012	0.8863110542297363
strange_loop	d_dot_high_impact_control	26	generated_token_64	123	579	's	True	840	1.1776113510131836
recipe_neutral	ascii_baseline	14	final_prompt_token	34	13	.	True	741	0.7174677848815918
recipe_neutral	ascii_baseline	15	final_prompt_token	34	13	.	True	776	0.9483824372291565
recipe_neutral	ascii_baseline	16	final_prompt_token	34	13	.	True	850	1.3195574283599854
recipe_neutral	ascii_baseline	24	final_prompt_token	34	13	.	True	714	1.3669835329055786
recipe_neutral	ascii_baseline	25	final_prompt_token	34	13	.	True	777	1.2778853178024292
recipe_neutral	ascii_baseline	26	final_prompt_token	34	13	.	True	886	2.407055377960205
recipe_neutral	ascii_baseline	14	generated_token_1	35	271	"

"	True	530	1.1719363927841187
recipe_neutral	ascii_baseline	15	generated_token_1	35	271	"

"	True	666	1.023714303970337
recipe_neutral	ascii_baseline	16	generated_token_1	35	271	"

"	True	648	0.9592728018760681
recipe_neutral	ascii_baseline	24	generated_token_1	35	271	"

"	True	584	1.5288766622543335
recipe_neutral	ascii_baseline	25	generated_token_1	35	271	"

"	True	571	1.5213451385498047
recipe_neutral	ascii_baseline	26	generated_token_1	35	271	"

"	True	577	1.592660903930664
recipe_neutral	ascii_baseline	14	generated_token_8	42	6587	 wants	True	183	1.0197136402130127
recipe_neutral	ascii_baseline	15	generated_token_8	42	6587	 wants	True	268	0.9954317808151245
recipe_neutral	ascii_baseline	16	generated_token_8	42	6587	 wants	True	306	1.0534076690673828
recipe_neutral	ascii_baseline	24	generated_token_8	42	6587	 wants	True	392	1.3173900842666626
recipe_neutral	ascii_baseline	25	generated_token_8	42	6587	 wants	True	382	1.1918222904205322
recipe_neutral	ascii_baseline	26	generated_token_8	42	6587	 wants	True	326	1.5949692726135254
recipe_neutral	ascii_baseline	14	generated_token_16	50	18565	 cake	True	375	1.8862059116363525
recipe_neutral	ascii_baseline	15	generated_token_16	50	18565	 cake	True	515	0.6812170147895813
recipe_neutral	ascii_baseline	16	generated_token_16	50	18565	 cake	True	535	0.7600076198577881
recipe_neutral	ascii_baseline	24	generated_token_16	50	18565	 cake	True	557	0.8587802052497864
recipe_neutral	ascii_baseline	25	generated_token_16	50	18565	 cake	True	596	0.917696475982666
recipe_neutral	ascii_baseline	26	generated_token_16	50	18565	 cake	True	544	0.8045179843902588
recipe_neutral	ascii_baseline	14	generated_token_32	66	13	.	True	398	1.0597304105758667
recipe_neutral	ascii_baseline	15	generated_token_32	66	13	.	True	537	0.7952917814254761
recipe_neutral	ascii_baseline	16	generated_token_32	66	13	.	True	549	0.6612423658370972
recipe_neutral	ascii_baseline	24	generated_token_32	66	13	.	True	466	1.0304182767868042
recipe_neutral	ascii_baseline	25	generated_token_32	66	13	.	True	509	1.170939564704895
recipe_neutral	ascii_baseline	26	generated_token_32	66	13	.	True	360	1.4281244277954102
recipe_neutral	ascii_baseline	14	generated_token_64	98	13696	 butter	True	494	0.6816750764846802
recipe_neutral	ascii_baseline	15	generated_token_64	98	13696	 butter	True	622	0.7793347835540771
recipe_neutral	ascii_baseline	16	generated_token_64	98	13696	 butter	True	811	0.7971861362457275
recipe_neutral	ascii_baseline	24	generated_token_64	98	13696	 butter	True	824	0.9717350006103516
recipe_neutral	ascii_baseline	25	generated_token_64	98	13696	 butter	True	862	0.8245310187339783
recipe_neutral	ascii_baseline	26	generated_token_64	98	13696	 butter	True	815	0.8104279041290283
recipe_neutral	light_global_mixed	14	final_prompt_token	59	13	.	True	668	0.6055120229721069
recipe_neutral	light_global_mixed	15	final_prompt_token	59	13	.	True	713	0.747829794883728
recipe_neutral	light_global_mixed	16	final_prompt_token	59	13	.	True	807	1.1073907613754272
recipe_neutral	light_global_mixed	24	final_prompt_token	59	13	.	True	769	0.9414602518081665
recipe_neutral	light_global_mixed	25	final_prompt_token	59	13	.	True	772	1.0586345195770264
recipe_neutral	light_global_mixed	26	final_prompt_token	59	13	.	True	840	1.9761258363723755
